Time (s), Avg Current (mA), Avg Voltage (V), Avg Power (mW)
1460080774.901580, 240.000, 4.868, 1168.320
1460080774.901780, 241.000, 4.868, 1173.188
1460080774.901980, 240.000, 4.868, 1168.320
1460080774.902180, 240.500, 4.868, 1170.754
1460080774.902380, 241.500, 4.868, 1175.622
1460080774.902580, 241.000, 4.868, 1173.188
1460080774.902780, 241.000, 4.868, 1173.188
1460080774.902980, 240.500, 4.868, 1170.754
1460080774.903180, 241.000, 4.868, 1173.188
1460080774.903380, 241.000, 4.868, 1173.188
1460080774.903580, 240.500, 4.868, 1170.754
1460080774.903780, 240.500, 4.868, 1170.754
1460080774.903980, 241.000, 4.868, 1173.188
1460080774.904180, 241.000, 4.868, 1173.188
1460080774.904380, 243.000, 4.868, 1182.924
1460080774.904580, 240.500, 4.868, 1170.754
1460080774.904780, 252.500, 4.868, 1229.170
1460080774.904980, 243.500, 4.868, 1185.358
1460080774.905180, 240.000, 4.868, 1168.320
1460080774.905380, 240.000, 4.868, 1168.320
1460080774.905580, 240.000, 4.868, 1168.320
1460080774.905780, 239.500, 4.868, 1165.886
1460080774.905980, 239.500, 4.868, 1165.886
1460080774.906180, 240.000, 4.868, 1168.320
1460080774.906380, 242.000, 4.868, 1178.056
1460080774.906580, 241.500, 4.868, 1175.622
1460080774.906780, 241.000, 4.868, 1173.188
1460080774.906980, 241.000, 4.868, 1173.188
1460080774.907180, 240.500, 4.868, 1170.754
1460080774.907380, 241.000, 4.868, 1173.188
1460080774.907580, 240.500, 4.868, 1170.754
1460080774.907780, 241.000, 4.868, 1173.188
1460080774.907980, 240.500, 4.868, 1170.754
1460080774.908180, 240.000, 4.868, 1168.320
1460080774.908380, 241.000, 4.868, 1173.188
1460080774.908580, 240.500, 4.868, 1170.754
1460080774.908780, 241.000, 4.868, 1173.188
1460080774.908980, 241.000, 4.868, 1173.188
1460080774.909180, 240.500, 4.868, 1170.754
1460080774.909380, 240.500, 4.868, 1170.754
1460080774.909580, 240.500, 4.868, 1170.754
1460080774.909780, 240.500, 4.868, 1170.754
1460080774.909980, 241.000, 4.868, 1173.188
1460080774.910180, 240.000, 4.868, 1168.320
1460080774.910380, 241.000, 4.868, 1173.188
1460080774.910580, 242.000, 4.868, 1178.056
1460080774.910780, 240.500, 4.868, 1170.754
1460080774.910980, 240.500, 4.868, 1170.754
1460080774.911180, 240.500, 4.868, 1170.754
1460080774.911380, 240.500, 4.868, 1170.754
1460080774.911580, 240.500, 4.868, 1170.754
1460080774.911780, 240.500, 4.868, 1170.754
1460080774.911980, 240.500, 4.868, 1170.754
1460080774.912180, 240.500, 4.868, 1170.754
1460080774.912380, 243.500, 4.868, 1185.358
1460080774.912580, 241.500, 4.868, 1175.622
1460080774.912780, 241.000, 4.868, 1173.188
1460080774.912980, 240.500, 4.868, 1170.754
1460080774.913180, 240.500, 4.868, 1170.754
1460080774.913380, 244.500, 4.868, 1190.226
1460080774.913580, 247.000, 4.868, 1202.396
1460080774.913780, 246.500, 4.868, 1199.962
1460080774.913980, 251.000, 4.868, 1221.868
1460080774.914180, 247.500, 4.868, 1204.830
1460080774.914380, 253.500, 4.868, 1234.038
1460080774.914580, 252.000, 4.868, 1226.736
1460080774.914780, 252.500, 4.868, 1229.170
1460080774.914980, 249.500, 4.868, 1214.566
1460080774.915180, 247.000, 4.868, 1202.396
1460080774.915380, 247.000, 4.868, 1202.396
1460080774.915580, 244.500, 4.868, 1190.226
1460080774.915780, 241.500, 4.868, 1175.622
1460080774.915980, 240.500, 4.868, 1170.754
1460080774.916180, 239.500, 4.868, 1165.886
1460080774.916380, 241.000, 4.868, 1173.188
1460080774.916580, 241.000, 4.868, 1173.188
1460080774.916780, 241.000, 4.868, 1173.188
1460080774.916980, 240.500, 4.868, 1170.754
1460080774.917180, 240.500, 4.868, 1170.754
1460080774.917380, 240.500, 4.868, 1170.754
1460080774.917580, 240.500, 4.868, 1170.754
1460080774.917780, 240.500, 4.868, 1170.754
1460080774.917980, 240.000, 4.868, 1168.320
1460080774.918180, 240.500, 4.868, 1170.754
1460080774.918380, 240.500, 4.868, 1170.754
1460080774.918580, 240.000, 4.868, 1168.320
1460080774.918780, 240.500, 4.868, 1170.754
1460080774.918980, 241.000, 4.868, 1173.188
1460080774.919180, 240.500, 4.868, 1170.754
1460080774.919380, 240.500, 4.868, 1170.754
1460080774.919580, 240.500, 4.868, 1170.754
1460080774.919780, 240.500, 4.868, 1170.754
1460080774.919980, 240.500, 4.868, 1170.754
1460080774.920180, 241.000, 4.868, 1173.188
1460080774.920380, 244.000, 4.868, 1187.792
1460080774.920580, 242.500, 4.868, 1180.490
1460080774.920780, 241.000, 4.868, 1173.188
1460080774.920980, 240.000, 4.868, 1168.320
1460080774.921180, 239.500, 4.868, 1165.886
1460080774.921380, 239.500, 4.868, 1165.886
1460080774.921580, 239.500, 4.868, 1165.886
1460080774.921780, 239.000, 4.868, 1163.452
1460080774.921980, 239.000, 4.868, 1163.452
1460080774.922180, 240.500, 4.868, 1170.754
1460080774.922380, 241.000, 4.868, 1173.188
1460080774.922580, 241.500, 4.868, 1175.622
1460080774.922780, 241.000, 4.868, 1173.188
1460080774.922980, 239.500, 4.868, 1165.886
1460080774.923180, 238.500, 4.868, 1161.018
1460080774.923380, 238.500, 4.868, 1161.018
1460080774.923580, 239.500, 4.868, 1165.886
1460080774.923780, 241.000, 4.868, 1173.188
1460080774.923980, 241.000, 4.868, 1173.188
1460080774.924180, 240.500, 4.868, 1170.754
1460080774.924380, 241.000, 4.868, 1173.188
1460080774.924580, 240.000, 4.868, 1168.320
1460080774.924780, 245.500, 4.868, 1195.094
1460080774.924980, 243.000, 4.868, 1182.924
1460080774.925180, 241.500, 4.868, 1175.622
1460080774.925380, 241.000, 4.868, 1173.188
1460080774.925580, 241.000, 4.868, 1173.188
1460080774.925780, 240.500, 4.868, 1170.754
1460080774.925980, 240.500, 4.868, 1170.754
1460080774.926180, 240.500, 4.868, 1170.754
1460080774.926380, 240.500, 4.868, 1170.754
1460080774.926580, 240.500, 4.868, 1170.754
1460080774.926780, 241.500, 4.868, 1175.622
1460080774.926980, 241.000, 4.868, 1173.188
1460080774.927180, 241.000, 4.868, 1173.188
1460080774.927380, 240.500, 4.868, 1170.754
1460080774.927580, 240.500, 4.868, 1170.754
1460080774.927780, 240.500, 4.868, 1170.754
1460080774.927980, 240.500, 4.868, 1170.754
1460080774.928180, 241.000, 4.868, 1173.188
1460080774.928380, 244.500, 4.868, 1190.226
1460080774.928580, 241.500, 4.868, 1175.622
1460080774.928780, 241.000, 4.868, 1173.188
1460080774.928980, 240.500, 4.868, 1170.754
1460080774.929180, 240.500, 4.868, 1170.754
1460080774.929380, 240.500, 4.868, 1170.754
1460080774.929580, 240.500, 4.868, 1170.754
1460080774.929780, 240.500, 4.868, 1170.754
1460080774.929980, 240.500, 4.868, 1170.754
1460080774.930180, 241.000, 4.868, 1173.188
1460080774.930380, 242.500, 4.868, 1180.490
1460080774.930580, 242.500, 4.868, 1180.490
1460080774.930780, 242.000, 4.868, 1178.056
1460080774.930980, 241.500, 4.868, 1175.622
1460080774.931180, 241.000, 4.868, 1173.188
1460080774.931380, 244.500, 4.868, 1190.226
1460080774.931580, 247.500, 4.868, 1204.830
1460080774.931780, 245.000, 4.868, 1192.660
1460080774.931980, 251.000, 4.868, 1221.868
1460080774.932180, 246.000, 4.868, 1197.528
1460080774.932380, 253.000, 4.868, 1231.604
1460080774.932580, 252.000, 4.868, 1226.736
1460080774.932780, 251.500, 4.868, 1224.302
1460080774.932980, 250.500, 4.868, 1219.434
1460080774.933180, 247.500, 4.868, 1204.830
1460080774.933380, 247.500, 4.868, 1204.830
1460080774.933580, 244.000, 4.868, 1187.792
1460080774.933780, 241.500, 4.868, 1175.622
1460080774.933980, 241.500, 4.868, 1175.622
1460080774.934180, 240.500, 4.868, 1170.754
1460080774.934380, 240.500, 4.868, 1170.754
1460080774.934580, 240.500, 4.868, 1170.754
1460080774.934780, 240.500, 4.868, 1170.754
1460080774.934980, 241.000, 4.868, 1173.188
1460080774.935180, 240.000, 4.868, 1168.320
1460080774.935380, 248.000, 4.868, 1207.264
1460080774.935580, 251.500, 4.868, 1224.302
1460080774.935780, 243.500, 4.868, 1185.358
1460080774.935980, 241.500, 4.868, 1175.622
1460080774.936180, 241.500, 4.868, 1175.622
1460080774.936380, 245.000, 4.868, 1192.660
1460080774.936580, 242.500, 4.868, 1180.490
1460080774.936780, 241.500, 4.868, 1175.622
1460080774.936980, 240.500, 4.868, 1170.754
1460080774.937180, 241.000, 4.868, 1173.188
1460080774.937380, 240.500, 4.868, 1170.754
1460080774.937580, 240.000, 4.868, 1168.320
1460080774.937780, 239.500, 4.868, 1165.886
1460080774.937980, 239.500, 4.868, 1165.886
1460080774.938180, 241.000, 4.868, 1173.188
1460080774.938380, 241.500, 4.868, 1175.622
1460080774.938580, 241.500, 4.868, 1175.622
1460080774.938780, 242.000, 4.868, 1178.056
1460080774.938980, 239.500, 4.868, 1165.886
1460080774.939180, 239.500, 4.868, 1165.886
1460080774.939380, 239.500, 4.868, 1165.886
1460080774.939580, 239.500, 4.868, 1165.886
1460080774.939780, 238.000, 4.868, 1158.584
1460080774.939980, 239.000, 4.868, 1163.452
1460080774.940180, 239.500, 4.868, 1165.886
1460080774.940380, 240.500, 4.868, 1170.754
1460080774.940580, 240.500, 4.868, 1170.754
1460080774.940780, 241.000, 4.868, 1173.188
1460080774.940980, 240.500, 4.868, 1170.754
1460080774.941180, 240.500, 4.868, 1170.754
1460080774.941380, 241.000, 4.868, 1173.188
1460080774.941580, 240.500, 4.868, 1170.754
1460080774.941780, 240.500, 4.868, 1170.754
1460080774.941980, 240.500, 4.868, 1170.754
1460080774.942180, 240.500, 4.868, 1170.754
1460080774.942380, 241.000, 4.868, 1173.188
1460080774.942580, 241.000, 4.868, 1173.188
1460080774.942780, 240.500, 4.868, 1170.754
1460080774.942980, 240.500, 4.868, 1170.754
1460080774.943180, 241.500, 4.868, 1175.622
1460080774.943380, 241.500, 4.868, 1175.622
1460080774.943580, 240.500, 4.868, 1170.754
1460080774.943780, 241.500, 4.868, 1175.622
1460080774.943980, 240.500, 4.868, 1170.754
1460080774.944180, 241.000, 4.868, 1173.188
1460080774.944380, 243.500, 4.868, 1185.358
1460080774.944580, 241.500, 4.868, 1175.622
1460080774.944780, 254.500, 4.868, 1238.906
1460080774.944980, 245.500, 4.868, 1195.094
1460080774.945180, 241.000, 4.868, 1173.188
1460080774.945380, 241.000, 4.868, 1173.188
1460080774.945580, 241.000, 4.868, 1173.188
1460080774.945780, 240.500, 4.868, 1170.754
1460080774.945980, 240.500, 4.868, 1170.754
1460080774.946180, 241.000, 4.868, 1173.188
1460080774.946380, 245.000, 4.868, 1192.660
1460080774.946580, 244.000, 4.868, 1187.792
1460080774.946780, 244.000, 4.868, 1187.792
1460080774.946980, 241.500, 4.868, 1175.622
1460080774.947180, 241.000, 4.868, 1173.188
1460080774.947380, 241.000, 4.868, 1173.188
1460080774.947580, 240.500, 4.868, 1170.754
1460080774.947780, 241.000, 4.868, 1173.188
1460080774.947980, 241.000, 4.868, 1173.188
1460080774.948180, 240.500, 4.868, 1170.754
1460080774.948380, 240.500, 4.868, 1170.754
1460080774.948580, 240.500, 4.868, 1170.754
1460080774.948780, 240.500, 4.868, 1170.754
1460080774.948980, 240.500, 4.868, 1170.754
1460080774.949180, 240.500, 4.868, 1170.754
1460080774.949380, 244.000, 4.868, 1187.792
1460080774.949580, 248.000, 4.868, 1207.264
1460080774.949780, 246.500, 4.868, 1199.962
1460080774.949980, 251.000, 4.868, 1221.868
1460080774.950180, 245.500, 4.868, 1195.094
1460080774.950380, 251.500, 4.868, 1224.302
1460080774.950580, 250.000, 4.868, 1217.000
1460080774.950780, 250.000, 4.868, 1217.000
1460080774.950980, 249.500, 4.868, 1214.566
1460080774.951180, 246.500, 4.868, 1199.962
1460080774.951380, 246.500, 4.868, 1199.962
1460080774.951580, 244.000, 4.868, 1187.792
1460080774.951780, 241.500, 4.868, 1175.622
1460080774.951980, 241.000, 4.868, 1173.188
1460080774.952180, 241.000, 4.868, 1173.188
1460080774.952380, 244.500, 4.868, 1190.226
1460080774.952580, 242.000, 4.868, 1178.056
1460080774.952780, 240.500, 4.868, 1170.754
1460080774.952980, 241.500, 4.868, 1175.622
1460080774.953180, 241.000, 4.868, 1173.188
1460080774.953380, 240.500, 4.868, 1170.754
1460080774.953580, 240.500, 4.868, 1170.754
1460080774.953780, 241.500, 4.868, 1175.622
1460080774.953980, 241.000, 4.868, 1173.188
1460080774.954180, 241.000, 4.868, 1173.188
1460080774.954380, 242.000, 4.868, 1178.056
1460080774.954580, 242.000, 4.868, 1178.056
1460080774.954780, 242.500, 4.868, 1180.490
1460080774.954980, 240.000, 4.868, 1168.320
1460080774.955180, 239.500, 4.868, 1165.886
1460080774.955380, 240.000, 4.868, 1168.320
1460080774.955580, 240.000, 4.868, 1168.320
1460080774.955780, 239.500, 4.868, 1165.886
1460080774.955980, 238.500, 4.868, 1161.018
1460080774.956180, 239.500, 4.868, 1165.886
1460080774.956380, 239.000, 4.868, 1163.452
1460080774.956580, 239.000, 4.868, 1163.452
1460080774.956780, 239.500, 4.868, 1165.886
1460080774.956980, 241.000, 4.868, 1173.188
1460080774.957180, 241.000, 4.868, 1173.188
1460080774.957380, 241.000, 4.868, 1173.188
1460080774.957580, 241.000, 4.868, 1173.188
1460080774.957780, 240.500, 4.868, 1170.754
1460080774.957980, 241.500, 4.868, 1175.622
1460080774.958180, 241.000, 4.868, 1173.188
1460080774.958380, 241.000, 4.868, 1173.188
1460080774.958580, 241.000, 4.868, 1173.188
1460080774.958780, 241.000, 4.868, 1173.188
1460080774.958980, 241.000, 4.868, 1173.188
1460080774.959180, 241.000, 4.868, 1173.188
1460080774.959380, 241.000, 4.868, 1173.188
1460080774.959580, 241.500, 4.868, 1175.622
1460080774.959780, 241.000, 4.868, 1173.188
1460080774.959980, 241.000, 4.868, 1173.188
1460080774.960180, 241.500, 4.868, 1175.622
1460080774.960380, 245.000, 4.868, 1192.660
1460080774.960580, 242.000, 4.868, 1178.056
1460080774.960780, 241.500, 4.868, 1175.622
1460080774.960980, 240.000, 4.868, 1168.320
1460080774.961180, 240.500, 4.868, 1170.754
1460080774.961380, 241.000, 4.868, 1173.188
1460080774.961580, 241.500, 4.868, 1175.622
1460080774.961780, 241.000, 4.868, 1173.188
1460080774.961980, 240.500, 4.868, 1170.754
1460080774.962180, 241.000, 4.868, 1173.188
1460080774.962380, 242.500, 4.868, 1180.490
1460080774.962580, 242.500, 4.868, 1180.490
1460080774.962780, 242.500, 4.868, 1180.490
1460080774.962980, 240.000, 4.868, 1168.320
1460080774.963180, 240.500, 4.868, 1170.754
1460080774.963380, 240.500, 4.868, 1170.754
1460080774.963580, 240.500, 4.868, 1170.754
1460080774.963780, 240.500, 4.868, 1170.754
1460080774.963980, 240.500, 4.868, 1170.754
1460080774.964180, 241.000, 4.868, 1173.188
1460080774.964380, 240.000, 4.868, 1168.320
1460080774.964580, 240.500, 4.868, 1170.754
1460080774.964780, 240.500, 4.868, 1170.754
1460080774.964980, 240.500, 4.868, 1170.754
1460080774.965180, 240.000, 4.868, 1168.320
1460080774.965380, 240.000, 4.868, 1168.320
1460080774.965580, 240.500, 4.868, 1170.754
1460080774.965780, 240.500, 4.868, 1170.754
1460080774.965980, 241.000, 4.868, 1173.188
1460080774.966180, 239.000, 4.868, 1163.452
1460080774.966380, 240.500, 4.868, 1170.754
1460080774.966580, 241.000, 4.868, 1173.188
1460080774.966780, 241.500, 4.868, 1175.622
1460080774.966980, 240.000, 4.868, 1168.320
1460080774.967180, 240.500, 4.868, 1170.754
1460080774.967380, 243.500, 4.868, 1185.358
1460080774.967580, 247.500, 4.868, 1204.830
1460080774.967780, 245.500, 4.868, 1195.094
1460080774.967980, 250.000, 4.868, 1217.000
1460080774.968180, 246.500, 4.868, 1199.962
1460080774.968380, 255.000, 4.868, 1241.340
1460080774.968580, 251.000, 4.868, 1221.868
1460080774.968780, 250.500, 4.868, 1219.434
1460080774.968980, 250.500, 4.868, 1219.434
1460080774.969180, 248.000, 4.868, 1207.264
1460080774.969380, 246.500, 4.868, 1199.962
1460080774.969580, 243.500, 4.868, 1185.358
1460080774.969780, 241.500, 4.868, 1175.622
1460080774.969980, 240.500, 4.868, 1170.754
1460080774.970180, 241.000, 4.868, 1173.188
1460080774.970380, 242.500, 4.868, 1180.490
1460080774.970580, 242.500, 4.868, 1180.490
1460080774.970780, 243.000, 4.868, 1182.924
1460080774.970980, 240.500, 4.868, 1170.754
1460080774.971180, 239.500, 4.868, 1165.886
1460080774.971380, 239.500, 4.868, 1165.886
1460080774.971580, 239.500, 4.868, 1165.886
1460080774.971780, 239.500, 4.868, 1165.886
1460080774.971980, 239.000, 4.868, 1163.452
1460080774.972180, 240.000, 4.868, 1168.320
1460080774.972380, 239.500, 4.868, 1165.886
1460080774.972580, 239.000, 4.868, 1163.452
1460080774.972780, 239.000, 4.868, 1163.452
1460080774.972980, 237.500, 4.868, 1156.150
1460080774.973180, 239.000, 4.868, 1163.452
1460080774.973380, 240.000, 4.868, 1168.320
1460080774.973580, 240.000, 4.868, 1168.320
1460080774.973780, 241.000, 4.868, 1173.188
1460080774.973980, 237.500, 4.868, 1156.150
1460080774.974180, 263.000, 4.868, 1280.284
1460080774.974380, 281.000, 4.868, 1367.908
1460080774.974580, 288.000, 4.868, 1401.984
1460080774.974780, 288.500, 4.868, 1404.418
1460080774.974980, 287.000, 4.868, 1397.116
1460080774.975180, 291.000, 4.868, 1416.588
1460080774.975380, 292.000, 4.868, 1421.456
1460080774.975580, 288.500, 4.868, 1404.418
