Time (s), Avg Current (mA), Avg Voltage (V), Avg Power (mW)
1460081075.524250, 242.000, 4.908, 1187.615
1460081075.524450, 243.500, 4.908, 1194.976
1460081075.524650, 243.500, 4.908, 1194.976
1460081075.524850, 245.000, 4.908, 1202.338
1460081075.525050, 244.000, 4.908, 1197.430
1460081075.525250, 242.500, 4.908, 1190.069
1460081075.525450, 242.000, 4.908, 1187.615
1460081075.525650, 241.500, 4.908, 1185.161
1460081075.525850, 242.000, 4.908, 1187.615
1460081075.526050, 242.000, 4.908, 1187.615
1460081075.526250, 241.000, 4.908, 1182.708
1460081075.526450, 242.000, 4.908, 1187.615
1460081075.526650, 241.500, 4.908, 1185.161
1460081075.526850, 246.000, 4.908, 1207.245
1460081075.527050, 237.500, 4.908, 1165.531
1460081075.527250, 241.500, 4.908, 1185.161
1460081075.527450, 242.000, 4.908, 1187.615
1460081075.527650, 242.000, 4.908, 1187.615
1460081075.527850, 242.000, 4.908, 1187.615
1460081075.528050, 241.500, 4.908, 1185.161
1460081075.528250, 242.000, 4.908, 1187.615
1460081075.528450, 242.000, 4.908, 1187.615
1460081075.528650, 241.500, 4.908, 1185.161
1460081075.528850, 241.500, 4.908, 1185.161
1460081075.529050, 241.500, 4.908, 1185.161
1460081075.529250, 242.000, 4.908, 1187.615
1460081075.529450, 242.000, 4.908, 1187.615
1460081075.529650, 241.500, 4.908, 1185.161
1460081075.529850, 241.500, 4.908, 1185.161
1460081075.530050, 242.000, 4.908, 1187.615
1460081075.530250, 241.500, 4.908, 1185.161
1460081075.530450, 243.000, 4.908, 1192.523
1460081075.530650, 244.500, 4.908, 1199.884
1460081075.530850, 242.500, 4.908, 1190.069
1460081075.531050, 241.500, 4.908, 1185.161
1460081075.531250, 241.500, 4.908, 1185.161
1460081075.531450, 242.000, 4.908, 1187.615
1460081075.531650, 242.000, 4.908, 1187.615
1460081075.531850, 241.500, 4.908, 1185.161
1460081075.532050, 241.500, 4.908, 1185.161
1460081075.532250, 241.500, 4.908, 1185.161
1460081075.532450, 243.000, 4.908, 1192.523
1460081075.532650, 243.000, 4.908, 1192.523
1460081075.532850, 245.500, 4.908, 1204.791
1460081075.533050, 243.500, 4.908, 1194.976
1460081075.533250, 242.000, 4.908, 1187.615
1460081075.533450, 242.000, 4.908, 1187.615
1460081075.533650, 249.000, 4.908, 1221.968
1460081075.533850, 247.000, 4.908, 1212.153
1460081075.534050, 246.000, 4.908, 1207.245
1460081075.534250, 249.000, 4.908, 1221.968
1460081075.534450, 252.500, 4.908, 1239.144
1460081075.534650, 252.000, 4.908, 1236.690
1460081075.534850, 251.500, 4.908, 1234.236
1460081075.535050, 253.000, 4.908, 1241.598
1460081075.535250, 247.500, 4.908, 1214.606
1460081075.535450, 247.000, 4.908, 1212.153
1460081075.535650, 245.500, 4.908, 1204.791
1460081075.535850, 242.000, 4.908, 1187.615
1460081075.536050, 241.500, 4.908, 1185.161
1460081075.536250, 240.500, 4.908, 1180.254
1460081075.536450, 241.000, 4.908, 1182.708
1460081075.536650, 241.500, 4.908, 1185.161
1460081075.536850, 241.500, 4.908, 1185.161
1460081075.537050, 241.500, 4.908, 1185.161
1460081075.537250, 241.000, 4.908, 1182.708
1460081075.537450, 242.000, 4.908, 1187.615
1460081075.537650, 241.500, 4.908, 1185.161
1460081075.537850, 242.000, 4.908, 1187.615
1460081075.538050, 241.000, 4.908, 1182.708
1460081075.538250, 242.000, 4.908, 1187.615
1460081075.538450, 243.000, 4.908, 1192.523
1460081075.538650, 244.500, 4.908, 1199.884
1460081075.538850, 242.500, 4.908, 1190.069
1460081075.539050, 241.000, 4.908, 1182.708
1460081075.539250, 242.500, 4.908, 1190.069
1460081075.539450, 242.000, 4.908, 1187.615
1460081075.539650, 242.000, 4.908, 1187.615
1460081075.539850, 242.000, 4.908, 1187.615
1460081075.540050, 242.000, 4.908, 1187.615
1460081075.540250, 242.500, 4.908, 1190.069
1460081075.540450, 242.500, 4.908, 1190.069
1460081075.540650, 244.000, 4.908, 1197.430
1460081075.540850, 245.000, 4.908, 1202.338
1460081075.541050, 243.000, 4.908, 1192.523
1460081075.541250, 242.000, 4.908, 1187.615
1460081075.541450, 243.000, 4.908, 1192.523
1460081075.541650, 242.500, 4.908, 1190.069
1460081075.541850, 242.000, 4.908, 1187.615
1460081075.542050, 241.500, 4.908, 1185.161
1460081075.542250, 241.000, 4.908, 1182.708
1460081075.542450, 241.500, 4.908, 1185.161
1460081075.542650, 242.000, 4.908, 1187.615
1460081075.542850, 242.000, 4.908, 1187.615
1460081075.543050, 241.500, 4.908, 1185.161
1460081075.543250, 241.500, 4.908, 1185.161
1460081075.543450, 241.500, 4.908, 1185.161
1460081075.543650, 241.500, 4.908, 1185.161
1460081075.543850, 241.500, 4.908, 1185.161
1460081075.544050, 242.000, 4.908, 1187.615
1460081075.544250, 241.500, 4.908, 1185.161
1460081075.544450, 241.500, 4.908, 1185.161
1460081075.544650, 241.500, 4.908, 1185.161
1460081075.544850, 246.000, 4.908, 1207.245
1460081075.545050, 237.000, 4.908, 1163.078
1460081075.545250, 241.500, 4.908, 1185.161
1460081075.545450, 241.500, 4.908, 1185.161
1460081075.545650, 242.000, 4.908, 1187.615
1460081075.545850, 241.500, 4.908, 1185.161
1460081075.546050, 242.000, 4.908, 1187.615
1460081075.546250, 241.500, 4.908, 1185.161
1460081075.546450, 243.000, 4.908, 1192.523
1460081075.546650, 245.000, 4.908, 1202.338
1460081075.546850, 242.500, 4.908, 1190.069
1460081075.547050, 242.000, 4.908, 1187.615
1460081075.547250, 241.500, 4.908, 1185.161
1460081075.547450, 242.000, 4.908, 1187.615
1460081075.547650, 241.500, 4.908, 1185.161
1460081075.547850, 241.500, 4.908, 1185.161
1460081075.548050, 241.500, 4.908, 1185.161
1460081075.548250, 241.000, 4.908, 1182.708
1460081075.548450, 243.000, 4.908, 1192.523
1460081075.548650, 243.000, 4.908, 1192.523
1460081075.548850, 245.000, 4.908, 1202.338
1460081075.549050, 243.000, 4.908, 1192.523
1460081075.549250, 241.500, 4.908, 1185.161
1460081075.549450, 242.000, 4.908, 1187.615
1460081075.549650, 241.500, 4.908, 1185.161
1460081075.549850, 242.000, 4.908, 1187.615
1460081075.550050, 242.500, 4.908, 1190.069
1460081075.550250, 242.000, 4.908, 1187.615
1460081075.550450, 241.500, 4.908, 1185.161
1460081075.550650, 240.500, 4.908, 1180.254
1460081075.550850, 241.000, 4.908, 1182.708
1460081075.551050, 240.500, 4.908, 1180.254
1460081075.551250, 240.500, 4.908, 1180.254
1460081075.551450, 240.000, 4.908, 1177.800
1460081075.551650, 248.000, 4.908, 1217.060
1460081075.551850, 247.000, 4.908, 1212.153
1460081075.552050, 245.500, 4.908, 1204.791
1460081075.552250, 248.000, 4.908, 1217.060
1460081075.552450, 250.500, 4.908, 1229.329
1460081075.552650, 251.500, 4.908, 1234.236
1460081075.552850, 248.500, 4.908, 1219.514
1460081075.553050, 251.000, 4.908, 1231.783
1460081075.553250, 248.000, 4.908, 1217.060
1460081075.553450, 248.000, 4.908, 1217.060
1460081075.553650, 246.500, 4.908, 1209.699
1460081075.553850, 243.000, 4.908, 1192.523
1460081075.554050, 242.000, 4.908, 1187.615
1460081075.554250, 242.000, 4.908, 1187.615
1460081075.554450, 242.500, 4.908, 1190.069
1460081075.554650, 245.000, 4.908, 1202.338
1460081075.554850, 242.500, 4.908, 1190.069
1460081075.555050, 242.000, 4.908, 1187.615
1460081075.555250, 241.000, 4.908, 1182.708
1460081075.555450, 241.500, 4.908, 1185.161
1460081075.555650, 242.000, 4.908, 1187.615
1460081075.555850, 242.000, 4.908, 1187.615
1460081075.556050, 242.500, 4.908, 1190.069
1460081075.556250, 242.000, 4.908, 1187.615
1460081075.556450, 244.500, 4.908, 1199.884
1460081075.556650, 249.500, 4.908, 1224.421
1460081075.556850, 247.000, 4.908, 1212.153
1460081075.557050, 244.000, 4.908, 1197.430
1460081075.557250, 241.500, 4.908, 1185.161
1460081075.557450, 242.500, 4.908, 1190.069
1460081075.557650, 243.000, 4.908, 1192.523
1460081075.557850, 242.500, 4.908, 1190.069
1460081075.558050, 241.500, 4.908, 1185.161
1460081075.558250, 241.500, 4.908, 1185.161
1460081075.558450, 241.500, 4.908, 1185.161
1460081075.558650, 241.500, 4.908, 1185.161
1460081075.558850, 241.500, 4.908, 1185.161
1460081075.559050, 241.500, 4.908, 1185.161
1460081075.559250, 241.000, 4.908, 1182.708
1460081075.559450, 241.500, 4.908, 1185.161
1460081075.559650, 241.500, 4.908, 1185.161
1460081075.559850, 241.500, 4.908, 1185.161
1460081075.560050, 243.000, 4.908, 1192.523
1460081075.560250, 242.000, 4.908, 1187.615
1460081075.560450, 241.500, 4.908, 1185.161
1460081075.560650, 241.500, 4.908, 1185.161
1460081075.560850, 242.000, 4.908, 1187.615
1460081075.561050, 242.000, 4.908, 1187.615
1460081075.561250, 242.000, 4.908, 1187.615
1460081075.561450, 241.500, 4.908, 1185.161
1460081075.561650, 241.500, 4.908, 1185.161
1460081075.561850, 242.000, 4.908, 1187.615
1460081075.562050, 241.500, 4.908, 1185.161
1460081075.562250, 241.500, 4.908, 1185.161
1460081075.562450, 243.000, 4.908, 1192.523
1460081075.562650, 245.500, 4.908, 1204.791
1460081075.562850, 247.500, 4.908, 1214.606
1460081075.563050, 237.500, 4.908, 1165.531
1460081075.563250, 241.500, 4.908, 1185.161
1460081075.563450, 242.000, 4.908, 1187.615
1460081075.563650, 241.500, 4.908, 1185.161
1460081075.563850, 242.000, 4.908, 1187.615
1460081075.564050, 241.500, 4.908, 1185.161
1460081075.564250, 242.000, 4.908, 1187.615
1460081075.564450, 243.000, 4.908, 1192.523
1460081075.564650, 243.000, 4.908, 1192.523
1460081075.564850, 244.500, 4.908, 1199.884
1460081075.565050, 243.000, 4.908, 1192.523
1460081075.565250, 242.000, 4.908, 1187.615
1460081075.565450, 241.500, 4.908, 1185.161
1460081075.565650, 241.000, 4.908, 1182.708
1460081075.565850, 241.500, 4.908, 1185.161
1460081075.566050, 242.000, 4.908, 1187.615
1460081075.566250, 241.500, 4.908, 1185.161
1460081075.566450, 241.500, 4.908, 1185.161
1460081075.566650, 242.000, 4.908, 1187.615
1460081075.566850, 242.500, 4.908, 1190.069
1460081075.567050, 242.000, 4.908, 1187.615
1460081075.567250, 241.000, 4.908, 1182.708
1460081075.567450, 240.500, 4.908, 1180.254
1460081075.567650, 241.000, 4.908, 1182.708
1460081075.567850, 240.500, 4.908, 1180.254
1460081075.568050, 240.000, 4.908, 1177.800
1460081075.568250, 248.000, 4.908, 1217.060
1460081075.568450, 252.500, 4.908, 1239.144
1460081075.568650, 240.000, 4.908, 1177.800
1460081075.568850, 268.000, 4.908, 1315.210
1460081075.569050, 284.500, 4.908, 1396.184
1460081075.569250, 290.500, 4.908, 1425.629
1460081075.569450, 292.000, 4.908, 1432.990
1460081075.569650, 299.000, 4.908, 1467.343
1460081075.569850, 299.000, 4.908, 1467.343
1460081075.570050, 300.000, 4.908, 1472.250
1460081075.570250, 301.500, 4.908, 1479.611
1460081075.570450, 305.000, 4.908, 1496.788
1460081075.570650, 308.000, 4.908, 1511.510
1460081075.570850, 303.000, 4.908, 1486.973
1460081075.571050, 304.500, 4.908, 1494.334
1460081075.571250, 300.000, 4.908, 1472.250
1460081075.571450, 300.000, 4.908, 1472.250
1460081075.571650, 295.500, 4.908, 1450.166
1460081075.571850, 288.500, 4.908, 1415.814
1460081075.572050, 287.500, 4.908, 1410.906
1460081075.572250, 287.500, 4.908, 1410.906
1460081075.572450, 288.500, 4.908, 1415.814
1460081075.572650, 294.000, 4.908, 1442.805
1460081075.572850, 293.000, 4.908, 1437.898
1460081075.573050, 290.000, 4.908, 1423.175
1460081075.573250, 288.000, 4.908, 1413.360
1460081075.573450, 287.500, 4.908, 1410.906
1460081075.573650, 287.500, 4.908, 1410.906
1460081075.573850, 287.500, 4.908, 1410.906
1460081075.574050, 292.500, 4.908, 1435.444
1460081075.574250, 293.500, 4.908, 1440.351
1460081075.574450, 286.500, 4.908, 1405.999
1460081075.574650, 255.000, 4.908, 1251.413
1460081075.574850, 242.000, 4.908, 1187.615
1460081075.575050, 241.000, 4.908, 1182.708
1460081075.575250, 241.500, 4.908, 1185.161
1460081075.575450, 241.500, 4.908, 1185.161
1460081075.575650, 241.500, 4.908, 1185.161
1460081075.575850, 241.500, 4.908, 1185.161
1460081075.576050, 243.000, 4.908, 1192.523
1460081075.576250, 242.000, 4.908, 1187.615
1460081075.576450, 242.000, 4.908, 1187.615
1460081075.576650, 241.500, 4.908, 1185.161
1460081075.576850, 242.000, 4.908, 1187.615
1460081075.577050, 241.500, 4.908, 1185.161
1460081075.577250, 242.000, 4.908, 1187.615
1460081075.577450, 241.500, 4.908, 1185.161
1460081075.577650, 242.000, 4.908, 1187.615
1460081075.577850, 241.500, 4.908, 1185.161
1460081075.578050, 241.500, 4.908, 1185.161
1460081075.578250, 244.500, 4.908, 1199.884
1460081075.578450, 257.000, 4.908, 1261.228
1460081075.578650, 249.000, 4.908, 1221.968
1460081075.578850, 243.500, 4.908, 1194.976
1460081075.579050, 242.000, 4.908, 1187.615
1460081075.579250, 242.000, 4.908, 1187.615
1460081075.579450, 242.000, 4.908, 1187.615
1460081075.579650, 242.000, 4.908, 1187.615
1460081075.579850, 241.500, 4.908, 1185.161
1460081075.580050, 242.000, 4.908, 1187.615
1460081075.580250, 242.500, 4.908, 1190.069
1460081075.580450, 243.000, 4.908, 1192.523
1460081075.580650, 243.000, 4.908, 1192.523
1460081075.580850, 249.000, 4.908, 1221.968
1460081075.581050, 238.500, 4.908, 1170.439
1460081075.581250, 242.000, 4.908, 1187.615
1460081075.581450, 241.500, 4.908, 1185.161
1460081075.581650, 242.000, 4.908, 1187.615
1460081075.581850, 241.500, 4.908, 1185.161
1460081075.582050, 242.000, 4.908, 1187.615
1460081075.582250, 242.000, 4.908, 1187.615
1460081075.582450, 241.500, 4.908, 1185.161
1460081075.582650, 242.000, 4.908, 1187.615
1460081075.582850, 242.500, 4.908, 1190.069
1460081075.583050, 242.000, 4.908, 1187.615
1460081075.583250, 242.500, 4.908, 1190.069
1460081075.583450, 242.000, 4.908, 1187.615
1460081075.583650, 241.500, 4.908, 1185.161
1460081075.583850, 241.500, 4.908, 1185.161
1460081075.584050, 240.000, 4.908, 1177.800
1460081075.584250, 241.500, 4.908, 1185.161
1460081075.584450, 241.000, 4.908, 1182.708
1460081075.584650, 240.500, 4.908, 1180.254
1460081075.584850, 240.500, 4.908, 1180.254
1460081075.585050, 240.500, 4.908, 1180.254
1460081075.585250, 240.500, 4.908, 1180.254
1460081075.585450, 240.500, 4.908, 1180.254
1460081075.585650, 240.500, 4.908, 1180.254
1460081075.585850, 240.000, 4.908, 1177.800
1460081075.586050, 240.500, 4.908, 1180.254
1460081075.586250, 240.500, 4.908, 1180.254
1460081075.586450, 242.500, 4.908, 1190.069
1460081075.586650, 245.500, 4.908, 1204.791
1460081075.586850, 242.500, 4.908, 1190.069
1460081075.587050, 241.500, 4.908, 1185.161
1460081075.587250, 241.500, 4.908, 1185.161
1460081075.587450, 242.000, 4.908, 1187.615
1460081075.587650, 249.000, 4.908, 1221.968
1460081075.587850, 247.500, 4.908, 1214.606
1460081075.588050, 246.500, 4.908, 1209.699
1460081075.588250, 249.000, 4.908, 1221.968
1460081075.588450, 253.000, 4.908, 1241.598
1460081075.588650, 254.000, 4.908, 1246.505
1460081075.588850, 253.000, 4.908, 1241.598
1460081075.589050, 253.500, 4.908, 1244.051
1460081075.589250, 249.000, 4.908, 1221.968
1460081075.589450, 248.500, 4.908, 1219.514
1460081075.589650, 247.000, 4.908, 1212.153
1460081075.589850, 243.500, 4.908, 1194.976
1460081075.590050, 242.500, 4.908, 1190.069
1460081075.590250, 242.500, 4.908, 1190.069
1460081075.590450, 242.000, 4.908, 1187.615
1460081075.590650, 241.000, 4.908, 1182.708
1460081075.590850, 242.500, 4.908, 1190.069
1460081075.591050, 242.000, 4.908, 1187.615
1460081075.591250, 242.000, 4.908, 1187.615
1460081075.591450, 241.500, 4.908, 1185.161
1460081075.591650, 241.500, 4.908, 1185.161
1460081075.591850, 241.500, 4.908, 1185.161
1460081075.592050, 241.000, 4.908, 1182.708
1460081075.592250, 241.500, 4.908, 1185.161
1460081075.592450, 241.000, 4.908, 1182.708
1460081075.592650, 242.000, 4.908, 1187.615
1460081075.592850, 241.500, 4.908, 1185.161
1460081075.593050, 241.500, 4.908, 1185.161
1460081075.593250, 242.000, 4.908, 1187.615
1460081075.593450, 241.500, 4.908, 1185.161
1460081075.593650, 242.000, 4.908, 1187.615
1460081075.593850, 241.500, 4.908, 1185.161
1460081075.594050, 242.000, 4.908, 1187.615
1460081075.594250, 241.500, 4.908, 1185.161
1460081075.594450, 243.000, 4.908, 1192.523
1460081075.594650, 244.500, 4.908, 1199.884
1460081075.594850, 242.500, 4.908, 1190.069
1460081075.595050, 241.500, 4.908, 1185.161
1460081075.595250, 241.500, 4.908, 1185.161
1460081075.595450, 242.000, 4.908, 1187.615
1460081075.595650, 242.000, 4.908, 1187.615
1460081075.595850, 241.500, 4.908, 1185.161
1460081075.596050, 241.500, 4.908, 1185.161
1460081075.596250, 242.000, 4.908, 1187.615
1460081075.596450, 243.000, 4.908, 1192.523
1460081075.596650, 243.000, 4.908, 1192.523
1460081075.596850, 244.500, 4.908, 1199.884
1460081075.597050, 243.000, 4.908, 1192.523
1460081075.597250, 242.000, 4.908, 1187.615
1460081075.597450, 241.000, 4.908, 1182.708
1460081075.597650, 242.000, 4.908, 1187.615
1460081075.597850, 241.500, 4.908, 1185.161
1460081075.598050, 241.500, 4.908, 1185.161
1460081075.598250, 242.000, 4.908, 1187.615
1460081075.598450, 241.500, 4.908, 1185.161
1460081075.598650, 241.500, 4.908, 1185.161
1460081075.598850, 245.500, 4.908, 1204.791
1460081075.599050, 237.500, 4.908, 1165.531
1460081075.599250, 241.500, 4.908, 1185.161
1460081075.599450, 241.500, 4.908, 1185.161
1460081075.599650, 241.500, 4.908, 1185.161
1460081075.599850, 241.500, 4.908, 1185.161
1460081075.600050, 242.000, 4.908, 1187.615
1460081075.600250, 242.000, 4.908, 1187.615
1460081075.600450, 241.500, 4.908, 1185.161
1460081075.600650, 240.500, 4.908, 1180.254
1460081075.600850, 241.000, 4.908, 1182.708
1460081075.601050, 241.000, 4.908, 1182.708
1460081075.601250, 240.500, 4.908, 1180.254
1460081075.601450, 240.500, 4.908, 1180.254
1460081075.601650, 241.000, 4.908, 1182.708
1460081075.601850, 241.000, 4.908, 1182.708
1460081075.602050, 240.000, 4.908, 1177.800
1460081075.602250, 240.000, 4.908, 1177.800
1460081075.602450, 241.000, 4.908, 1182.708
1460081075.602650, 243.000, 4.908, 1192.523
1460081075.602850, 241.500, 4.908, 1185.161
1460081075.603050, 240.500, 4.908, 1180.254
1460081075.603250, 241.500, 4.908, 1185.161
1460081075.603450, 241.500, 4.908, 1185.161
1460081075.603650, 241.500, 4.908, 1185.161
1460081075.603850, 242.000, 4.908, 1187.615
1460081075.604050, 241.500, 4.908, 1185.161
1460081075.604250, 242.000, 4.908, 1187.615
1460081075.604450, 242.500, 4.908, 1190.069
1460081075.604650, 242.500, 4.908, 1190.069
1460081075.604850, 244.000, 4.908, 1197.430
1460081075.605050, 243.500, 4.908, 1194.976
1460081075.605250, 242.500, 4.908, 1190.069
1460081075.605450, 242.000, 4.908, 1187.615
1460081075.605650, 249.000, 4.908, 1221.968
1460081075.605850, 248.000, 4.908, 1217.060
1460081075.606050, 248.000, 4.908, 1217.060
1460081075.606250, 250.000, 4.908, 1226.875
1460081075.606450, 253.000, 4.908, 1241.598
1460081075.606650, 253.000, 4.908, 1241.598
1460081075.606850, 250.500, 4.908, 1229.329
1460081075.607050, 252.500, 4.908, 1239.144
1460081075.607250, 248.000, 4.908, 1217.060
1460081075.607450, 248.500, 4.908, 1219.514
1460081075.607650, 247.000, 4.908, 1212.153
1460081075.607850, 243.500, 4.908, 1194.976
1460081075.608050, 241.500, 4.908, 1185.161
1460081075.608250, 241.500, 4.908, 1185.161
1460081075.608450, 241.500, 4.908, 1185.161
1460081075.608650, 241.500, 4.908, 1185.161
1460081075.608850, 242.000, 4.908, 1187.615
1460081075.609050, 241.500, 4.908, 1185.161
1460081075.609250, 241.500, 4.908, 1185.161
1460081075.609450, 241.500, 4.908, 1185.161
1460081075.609650, 241.500, 4.908, 1185.161
1460081075.609850, 241.500, 4.908, 1185.161
1460081075.610050, 241.500, 4.908, 1185.161
1460081075.610250, 242.000, 4.908, 1187.615
1460081075.610450, 242.500, 4.908, 1190.069
1460081075.610650, 244.500, 4.908, 1199.884
1460081075.610850, 242.500, 4.908, 1190.069
1460081075.611050, 242.000, 4.908, 1187.615
1460081075.611250, 241.500, 4.908, 1185.161
1460081075.611450, 241.500, 4.908, 1185.161
1460081075.611650, 241.500, 4.908, 1185.161
1460081075.611850, 241.500, 4.908, 1185.161
1460081075.612050, 241.500, 4.908, 1185.161
1460081075.612250, 241.500, 4.908, 1185.161
1460081075.612450, 242.500, 4.908, 1190.069
1460081075.612650, 243.000, 4.908, 1192.523
1460081075.612850, 244.500, 4.908, 1199.884
1460081075.613050, 243.000, 4.908, 1192.523
1460081075.613250, 242.000, 4.908, 1187.615
1460081075.613450, 242.000, 4.908, 1187.615
1460081075.613650, 242.000, 4.908, 1187.615
1460081075.613850, 242.000, 4.908, 1187.615
1460081075.614050, 241.000, 4.908, 1182.708
1460081075.614250, 242.000, 4.908, 1187.615
1460081075.614450, 241.500, 4.908, 1185.161
1460081075.614650, 241.500, 4.908, 1185.161
1460081075.614850, 242.000, 4.908, 1187.615
1460081075.615050, 241.500, 4.908, 1185.161
1460081075.615250, 242.000, 4.908, 1187.615
1460081075.615450, 241.500, 4.908, 1185.161
1460081075.615650, 241.500, 4.908, 1185.161
1460081075.615850, 242.000, 4.908, 1187.615
1460081075.616050, 242.500, 4.908, 1190.069
1460081075.616250, 242.000, 4.908, 1187.615
1460081075.616450, 242.000, 4.908, 1187.615
1460081075.616650, 242.000, 4.908, 1187.615
1460081075.616850, 245.500, 4.908, 1204.791
1460081075.617050, 237.500, 4.908, 1165.531
1460081075.617250, 240.000, 4.908, 1177.800
1460081075.617450, 240.500, 4.908, 1180.254
1460081075.617650, 241.000, 4.908, 1182.708
1460081075.617850, 240.500, 4.908, 1180.254
1460081075.618050, 241.000, 4.908, 1182.708
1460081075.618250, 241.500, 4.908, 1185.161
1460081075.618450, 242.000, 4.908, 1187.615
1460081075.618650, 243.500, 4.908, 1194.976
1460081075.618850, 241.000, 4.908, 1182.708
1460081075.619050, 240.500, 4.908, 1180.254
1460081075.619250, 240.500, 4.908, 1180.254
1460081075.619450, 240.500, 4.908, 1180.254
1460081075.619650, 240.500, 4.908, 1180.254
1460081075.619850, 241.500, 4.908, 1185.161
1460081075.620050, 242.000, 4.908, 1187.615
1460081075.620250, 241.000, 4.908, 1182.708
1460081075.620450, 243.000, 4.908, 1192.523
1460081075.620650, 243.500, 4.908, 1194.976
1460081075.620850, 245.000, 4.908, 1202.338
1460081075.621050, 242.500, 4.908, 1190.069
1460081075.621250, 242.000, 4.908, 1187.615
1460081075.621450, 242.000, 4.908, 1187.615
1460081075.621650, 242.000, 4.908, 1187.615
1460081075.621850, 242.000, 4.908, 1187.615
1460081075.622050, 242.000, 4.908, 1187.615
1460081075.622250, 242.000, 4.908, 1187.615
1460081075.622450, 241.500, 4.908, 1185.161
1460081075.622650, 242.000, 4.908, 1187.615
1460081075.622850, 243.500, 4.908, 1194.976
1460081075.623050, 242.000, 4.908, 1187.615
1460081075.623250, 241.500, 4.908, 1185.161
1460081075.623450, 242.000, 4.908, 1187.615
1460081075.623650, 248.500, 4.908, 1219.514
1460081075.623850, 246.500, 4.908, 1209.699
1460081075.624050, 246.500, 4.908, 1209.699
1460081075.624250, 250.500, 4.908, 1229.329
1460081075.624450, 253.500, 4.908, 1244.051
1460081075.624650, 253.000, 4.908, 1241.598
1460081075.624850, 249.500, 4.908, 1224.421
1460081075.625050, 252.000, 4.908, 1236.690
1460081075.625250, 249.000, 4.908, 1221.968
1460081075.625450, 248.000, 4.908, 1217.060
1460081075.625650, 246.500, 4.908, 1209.699
1460081075.625850, 243.500, 4.908, 1194.976
1460081075.626050, 242.000, 4.908, 1187.615
1460081075.626250, 242.000, 4.908, 1187.615
1460081075.626450, 243.000, 4.908, 1192.523
1460081075.626650, 245.000, 4.908, 1202.338
1460081075.626850, 243.000, 4.908, 1192.523
1460081075.627050, 242.000, 4.908, 1187.615
1460081075.627250, 241.500, 4.908, 1185.161
1460081075.627450, 241.000, 4.908, 1182.708
