Time (s), Avg Current (mA), Avg Voltage (V), Avg Power (mW)
1460080900.349040, 246.500, 4.906, 1209.428
1460080900.349240, 242.000, 4.906, 1187.349
1460080900.349440, 240.500, 4.906, 1179.989
1460080900.349640, 241.500, 4.906, 1184.896
1460080900.349840, 242.000, 4.906, 1187.349
1460080900.350040, 241.500, 4.906, 1184.896
1460080900.350240, 241.000, 4.906, 1182.442
1460080900.350440, 240.000, 4.906, 1177.536
1460080900.350640, 241.500, 4.906, 1184.896
1460080900.350840, 241.500, 4.906, 1184.896
1460080900.351040, 240.500, 4.906, 1179.989
1460080900.351240, 241.500, 4.906, 1184.896
1460080900.351440, 241.000, 4.906, 1182.442
1460080900.351640, 241.000, 4.906, 1182.442
1460080900.351840, 241.000, 4.906, 1182.442
1460080900.352040, 241.500, 4.906, 1184.896
1460080900.352240, 241.500, 4.906, 1184.896
1460080900.352440, 241.000, 4.906, 1182.442
1460080900.352640, 245.000, 4.906, 1202.068
1460080900.352840, 242.500, 4.906, 1189.802
1460080900.353040, 241.000, 4.906, 1182.442
1460080900.353240, 241.500, 4.906, 1184.896
1460080900.353440, 241.000, 4.906, 1182.442
1460080900.353640, 241.000, 4.906, 1182.442
1460080900.353840, 241.000, 4.906, 1182.442
1460080900.354040, 241.000, 4.906, 1182.442
1460080900.354240, 240.500, 4.906, 1179.989
1460080900.354440, 241.000, 4.906, 1182.442
1460080900.354640, 243.000, 4.906, 1192.255
1460080900.354840, 242.500, 4.906, 1189.802
1460080900.355040, 243.500, 4.906, 1194.708
1460080900.355240, 241.500, 4.906, 1184.896
1460080900.355440, 241.500, 4.906, 1184.896
1460080900.355640, 240.500, 4.906, 1179.989
1460080900.355840, 240.500, 4.906, 1179.989
1460080900.356040, 242.000, 4.906, 1187.349
1460080900.356240, 241.000, 4.906, 1182.442
1460080900.356440, 241.000, 4.906, 1182.442
1460080900.356640, 241.000, 4.906, 1182.442
1460080900.356840, 241.000, 4.906, 1182.442
1460080900.357040, 241.000, 4.906, 1182.442
1460080900.357240, 241.000, 4.906, 1182.442
1460080900.357440, 241.000, 4.906, 1182.442
1460080900.357640, 241.000, 4.906, 1182.442
1460080900.357840, 241.500, 4.906, 1184.896
1460080900.358040, 241.000, 4.906, 1182.442
1460080900.358240, 240.500, 4.906, 1179.989
1460080900.358440, 240.500, 4.906, 1179.989
1460080900.358640, 241.000, 4.906, 1182.442
1460080900.358840, 241.500, 4.906, 1184.896
1460080900.359040, 241.000, 4.906, 1182.442
1460080900.359240, 240.500, 4.906, 1179.989
1460080900.359440, 240.500, 4.906, 1179.989
1460080900.359640, 240.500, 4.906, 1179.989
1460080900.359840, 241.000, 4.906, 1182.442
1460080900.360040, 241.000, 4.906, 1182.442
1460080900.360240, 240.500, 4.906, 1179.989
1460080900.360440, 241.000, 4.906, 1182.442
1460080900.360640, 244.000, 4.906, 1197.162
1460080900.360840, 242.500, 4.906, 1189.802
1460080900.361040, 241.000, 4.906, 1182.442
1460080900.361240, 241.000, 4.906, 1182.442
1460080900.361440, 239.500, 4.906, 1175.083
1460080900.361640, 241.500, 4.906, 1184.896
1460080900.361840, 242.000, 4.906, 1187.349
1460080900.362040, 241.500, 4.906, 1184.896
1460080900.362240, 241.500, 4.906, 1184.896
1460080900.362440, 241.500, 4.906, 1184.896
1460080900.362640, 242.500, 4.906, 1189.802
1460080900.362840, 241.000, 4.906, 1182.442
1460080900.363040, 243.000, 4.906, 1192.255
1460080900.363240, 240.500, 4.906, 1179.989
1460080900.363440, 240.000, 4.906, 1177.536
1460080900.363640, 240.000, 4.906, 1177.536
1460080900.363840, 239.500, 4.906, 1175.083
1460080900.364040, 240.000, 4.906, 1177.536
1460080900.364240, 244.000, 4.906, 1197.162
1460080900.364440, 236.000, 4.906, 1157.910
1460080900.364640, 240.000, 4.906, 1177.536
1460080900.364840, 239.500, 4.906, 1175.083
1460080900.365040, 246.500, 4.906, 1209.428
1460080900.365240, 246.000, 4.906, 1206.974
1460080900.365440, 248.000, 4.906, 1216.787
1460080900.365640, 248.000, 4.906, 1216.787
1460080900.365840, 251.000, 4.906, 1231.506
1460080900.366040, 252.000, 4.906, 1236.413
1460080900.366240, 249.500, 4.906, 1224.147
1460080900.366440, 251.500, 4.906, 1233.960
1460080900.366640, 248.000, 4.906, 1216.787
1460080900.366840, 247.000, 4.906, 1211.881
1460080900.367040, 250.500, 4.906, 1229.053
1460080900.367240, 244.000, 4.906, 1197.162
1460080900.367440, 241.500, 4.906, 1184.896
1460080900.367640, 241.000, 4.906, 1182.442
1460080900.367840, 241.000, 4.906, 1182.442
1460080900.368040, 240.500, 4.906, 1179.989
1460080900.368240, 242.000, 4.906, 1187.349
1460080900.368440, 242.500, 4.906, 1189.802
1460080900.368640, 245.500, 4.906, 1204.521
1460080900.368840, 243.500, 4.906, 1194.708
1460080900.369040, 241.000, 4.906, 1182.442
1460080900.369240, 241.000, 4.906, 1182.442
1460080900.369440, 240.500, 4.906, 1179.989
1460080900.369640, 240.000, 4.906, 1177.536
1460080900.369840, 240.500, 4.906, 1179.989
1460080900.370040, 241.000, 4.906, 1182.442
1460080900.370240, 241.000, 4.906, 1182.442
1460080900.370440, 241.000, 4.906, 1182.442
1460080900.370640, 243.000, 4.906, 1192.255
1460080900.370840, 242.000, 4.906, 1187.349
1460080900.371040, 243.500, 4.906, 1194.708
1460080900.371240, 241.000, 4.906, 1182.442
1460080900.371440, 241.000, 4.906, 1182.442
1460080900.371640, 240.500, 4.906, 1179.989
1460080900.371840, 241.000, 4.906, 1182.442
1460080900.372040, 240.500, 4.906, 1179.989
1460080900.372240, 241.000, 4.906, 1182.442
1460080900.372440, 241.000, 4.906, 1182.442
1460080900.372640, 241.000, 4.906, 1182.442
1460080900.372840, 241.500, 4.906, 1184.896
1460080900.373040, 241.000, 4.906, 1182.442
1460080900.373240, 241.000, 4.906, 1182.442
1460080900.373440, 241.000, 4.906, 1182.442
1460080900.373640, 241.000, 4.906, 1182.442
1460080900.373840, 241.000, 4.906, 1182.442
1460080900.374040, 240.500, 4.906, 1179.989
1460080900.374240, 240.500, 4.906, 1179.989
1460080900.374440, 241.000, 4.906, 1182.442
1460080900.374640, 241.000, 4.906, 1182.442
1460080900.374840, 240.500, 4.906, 1179.989
1460080900.375040, 240.500, 4.906, 1179.989
1460080900.375240, 240.000, 4.906, 1177.536
1460080900.375440, 242.000, 4.906, 1187.349
1460080900.375640, 241.000, 4.906, 1182.442
1460080900.375840, 241.000, 4.906, 1182.442
1460080900.376040, 241.000, 4.906, 1182.442
1460080900.376240, 240.500, 4.906, 1179.989
1460080900.376440, 241.000, 4.906, 1182.442
1460080900.376640, 244.000, 4.906, 1197.162
1460080900.376840, 242.500, 4.906, 1189.802
1460080900.377040, 241.000, 4.906, 1182.442
1460080900.377240, 241.000, 4.906, 1182.442
1460080900.377440, 241.000, 4.906, 1182.442
1460080900.377640, 239.500, 4.906, 1175.083
1460080900.377840, 240.000, 4.906, 1177.536
1460080900.378040, 240.500, 4.906, 1179.989
1460080900.378240, 241.500, 4.906, 1184.896
1460080900.378440, 242.000, 4.906, 1187.349
1460080900.378640, 244.500, 4.906, 1199.615
1460080900.378840, 243.500, 4.906, 1194.708
1460080900.379040, 244.000, 4.906, 1197.162
1460080900.379240, 241.000, 4.906, 1182.442
1460080900.379440, 240.000, 4.906, 1177.536
1460080900.379640, 240.000, 4.906, 1177.536
1460080900.379840, 240.000, 4.906, 1177.536
1460080900.380040, 240.000, 4.906, 1177.536
1460080900.380240, 239.500, 4.906, 1175.083
1460080900.380440, 241.000, 4.906, 1182.442
1460080900.380640, 242.000, 4.906, 1187.349
1460080900.380840, 240.500, 4.906, 1179.989
1460080900.381040, 242.500, 4.906, 1189.802
1460080900.381240, 240.500, 4.906, 1179.989
1460080900.381440, 239.500, 4.906, 1175.083
1460080900.381640, 240.000, 4.906, 1177.536
1460080900.381840, 240.500, 4.906, 1179.989
1460080900.382040, 241.000, 4.906, 1182.442
1460080900.382240, 244.500, 4.906, 1199.615
1460080900.382440, 236.500, 4.906, 1160.364
1460080900.382640, 241.500, 4.906, 1184.896
1460080900.382840, 241.000, 4.906, 1182.442
1460080900.383040, 248.000, 4.906, 1216.787
1460080900.383240, 246.500, 4.906, 1209.428
1460080900.383440, 247.500, 4.906, 1214.334
1460080900.383640, 248.000, 4.906, 1216.787
1460080900.383840, 251.500, 4.906, 1233.960
1460080900.384040, 252.000, 4.906, 1236.413
1460080900.384240, 249.500, 4.906, 1224.147
1460080900.384440, 251.500, 4.906, 1233.960
1460080900.384640, 251.500, 4.906, 1233.960
1460080900.384840, 249.500, 4.906, 1224.147
1460080900.385040, 246.500, 4.906, 1209.428
1460080900.385240, 242.500, 4.906, 1189.802
1460080900.385440, 242.000, 4.906, 1187.349
1460080900.385640, 241.000, 4.906, 1182.442
1460080900.385840, 240.500, 4.906, 1179.989
1460080900.386040, 240.500, 4.906, 1179.989
1460080900.386240, 240.500, 4.906, 1179.989
1460080900.386440, 241.000, 4.906, 1182.442
1460080900.386640, 243.500, 4.906, 1194.708
1460080900.386840, 242.000, 4.906, 1187.349
1460080900.387040, 243.500, 4.906, 1194.708
1460080900.387240, 241.000, 4.906, 1182.442
1460080900.387440, 240.500, 4.906, 1179.989
1460080900.387640, 241.000, 4.906, 1182.442
1460080900.387840, 241.000, 4.906, 1182.442
1460080900.388040, 240.500, 4.906, 1179.989
1460080900.388240, 240.500, 4.906, 1179.989
1460080900.388440, 240.500, 4.906, 1179.989
1460080900.388640, 241.000, 4.906, 1182.442
1460080900.388840, 241.500, 4.906, 1184.896
1460080900.389040, 241.000, 4.906, 1182.442
1460080900.389240, 240.500, 4.906, 1179.989
1460080900.389440, 240.500, 4.906, 1179.989
1460080900.389640, 241.000, 4.906, 1182.442
1460080900.389840, 241.000, 4.906, 1182.442
1460080900.390040, 241.000, 4.906, 1182.442
1460080900.390240, 240.500, 4.906, 1179.989
1460080900.390440, 240.500, 4.906, 1179.989
1460080900.390640, 241.000, 4.906, 1182.442
1460080900.390840, 240.500, 4.906, 1179.989
1460080900.391040, 240.500, 4.906, 1179.989
1460080900.391240, 240.500, 4.906, 1179.989
1460080900.391440, 241.000, 4.906, 1182.442
1460080900.391640, 240.000, 4.906, 1177.536
1460080900.391840, 240.500, 4.906, 1179.989
1460080900.392040, 241.500, 4.906, 1184.896
1460080900.392240, 240.500, 4.906, 1179.989
1460080900.392440, 240.500, 4.906, 1179.989
1460080900.392640, 244.000, 4.906, 1197.162
1460080900.392840, 243.000, 4.906, 1192.255
1460080900.393040, 241.000, 4.906, 1182.442
1460080900.393240, 240.500, 4.906, 1179.989
1460080900.393440, 241.000, 4.906, 1182.442
1460080900.393640, 241.000, 4.906, 1182.442
1460080900.393840, 240.500, 4.906, 1179.989
1460080900.394040, 241.000, 4.906, 1182.442
1460080900.394240, 240.500, 4.906, 1179.989
1460080900.394440, 239.500, 4.906, 1175.083
1460080900.394640, 243.000, 4.906, 1192.255
1460080900.394840, 242.500, 4.906, 1189.802
1460080900.395040, 245.000, 4.906, 1202.068
1460080900.395240, 242.000, 4.906, 1187.349
1460080900.395440, 241.500, 4.906, 1184.896
1460080900.395640, 241.000, 4.906, 1182.442
1460080900.395840, 241.000, 4.906, 1182.442
1460080900.396040, 240.000, 4.906, 1177.536
1460080900.396240, 240.000, 4.906, 1177.536
1460080900.396440, 240.000, 4.906, 1177.536
1460080900.396640, 240.000, 4.906, 1177.536
1460080900.396840, 240.000, 4.906, 1177.536
1460080900.397040, 240.500, 4.906, 1179.989
1460080900.397240, 240.000, 4.906, 1177.536
1460080900.397440, 239.000, 4.906, 1172.630
1460080900.397640, 238.500, 4.906, 1170.176
1460080900.397840, 240.500, 4.906, 1179.989
1460080900.398040, 240.500, 4.906, 1179.989
1460080900.398240, 239.500, 4.906, 1175.083
1460080900.398440, 240.000, 4.906, 1177.536
1460080900.398640, 240.500, 4.906, 1179.989
1460080900.398840, 241.500, 4.906, 1184.896
1460080900.399040, 241.000, 4.906, 1182.442
1460080900.399240, 241.000, 4.906, 1182.442
1460080900.399440, 241.000, 4.906, 1182.442
1460080900.399640, 240.500, 4.906, 1179.989
1460080900.399840, 241.500, 4.906, 1184.896
1460080900.400040, 241.000, 4.906, 1182.442
1460080900.400240, 245.000, 4.906, 1202.068
1460080900.400440, 237.000, 4.906, 1162.817
1460080900.400640, 244.000, 4.906, 1197.162
1460080900.400840, 243.000, 4.906, 1192.255
1460080900.401040, 249.000, 4.906, 1221.694
1460080900.401240, 246.500, 4.906, 1209.428
1460080900.401440, 247.000, 4.906, 1211.881
1460080900.401640, 247.000, 4.906, 1211.881
1460080900.401840, 251.000, 4.906, 1231.506
1460080900.402040, 251.500, 4.906, 1233.960
1460080900.402240, 249.000, 4.906, 1221.694
1460080900.402440, 250.500, 4.906, 1229.053
1460080900.402640, 249.500, 4.906, 1224.147
1460080900.402840, 248.500, 4.906, 1219.240
1460080900.403040, 249.500, 4.906, 1224.147
1460080900.403240, 243.000, 4.906, 1192.255
1460080900.403440, 241.500, 4.906, 1184.896
1460080900.403640, 241.000, 4.906, 1182.442
1460080900.403840, 241.000, 4.906, 1182.442
1460080900.404040, 240.500, 4.906, 1179.989
1460080900.404240, 241.000, 4.906, 1182.442
1460080900.404440, 240.500, 4.906, 1179.989
1460080900.404640, 241.000, 4.906, 1182.442
1460080900.404840, 241.000, 4.906, 1182.442
1460080900.405040, 241.000, 4.906, 1182.442
1460080900.405240, 241.000, 4.906, 1182.442
1460080900.405440, 241.500, 4.906, 1184.896
1460080900.405640, 241.500, 4.906, 1184.896
1460080900.405840, 241.000, 4.906, 1182.442
1460080900.406040, 242.000, 4.906, 1187.349
1460080900.406240, 241.500, 4.906, 1184.896
1460080900.406440, 240.500, 4.906, 1179.989
1460080900.406640, 240.500, 4.906, 1179.989
1460080900.406840, 241.000, 4.906, 1182.442
1460080900.407040, 241.500, 4.906, 1184.896
1460080900.407240, 241.000, 4.906, 1182.442
1460080900.407440, 241.000, 4.906, 1182.442
1460080900.407640, 241.000, 4.906, 1182.442
1460080900.407840, 241.000, 4.906, 1182.442
1460080900.408040, 241.000, 4.906, 1182.442
1460080900.408240, 241.000, 4.906, 1182.442
1460080900.408440, 237.500, 4.906, 1165.270
1460080900.408640, 267.500, 4.906, 1312.462
1460080900.408840, 284.000, 4.906, 1393.418
1460080900.409040, 288.000, 4.906, 1413.043
1460080900.409240, 288.000, 4.906, 1413.043
1460080900.409440, 287.500, 4.906, 1410.590
1460080900.409640, 287.500, 4.906, 1410.590
1460080900.409840, 289.500, 4.906, 1420.403
1460080900.410040, 291.500, 4.906, 1430.216
1460080900.410240, 292.000, 4.906, 1432.669
1460080900.410440, 292.000, 4.906, 1432.669
1460080900.410640, 293.000, 4.906, 1437.575
1460080900.410840, 292.500, 4.906, 1435.122
1460080900.411040, 302.000, 4.906, 1481.733
1460080900.411240, 295.000, 4.906, 1447.388
1460080900.411440, 290.000, 4.906, 1422.856
1460080900.411640, 288.500, 4.906, 1415.496
1460080900.411840, 288.000, 4.906, 1413.043
1460080900.412040, 287.500, 4.906, 1410.590
1460080900.412240, 287.500, 4.906, 1410.590
1460080900.412440, 288.000, 4.906, 1413.043
1460080900.412640, 287.500, 4.906, 1410.590
1460080900.412840, 286.500, 4.906, 1405.684
1460080900.413040, 287.000, 4.906, 1408.137
1460080900.413240, 286.500, 4.906, 1405.684
1460080900.413440, 296.000, 4.906, 1452.294
1460080900.413640, 297.000, 4.906, 1457.201
1460080900.413840, 291.500, 4.906, 1430.216
1460080900.414040, 291.000, 4.906, 1427.762
1460080900.414240, 284.500, 4.906, 1395.871
1460080900.414440, 254.000, 4.906, 1246.226
1460080900.414640, 241.000, 4.906, 1182.442
1460080900.414840, 239.500, 4.906, 1175.083
1460080900.415040, 239.000, 4.906, 1172.630
1460080900.415240, 240.500, 4.906, 1179.989
1460080900.415440, 243.000, 4.906, 1192.255
1460080900.415640, 242.000, 4.906, 1187.349
1460080900.415840, 241.500, 4.906, 1184.896
1460080900.416040, 241.000, 4.906, 1182.442
1460080900.416240, 241.500, 4.906, 1184.896
1460080900.416440, 241.000, 4.906, 1182.442
1460080900.416640, 246.500, 4.906, 1209.428
1460080900.416840, 244.000, 4.906, 1197.162
1460080900.417040, 247.500, 4.906, 1214.334
1460080900.417240, 244.000, 4.906, 1197.162
1460080900.417440, 241.500, 4.906, 1184.896
1460080900.417640, 241.000, 4.906, 1182.442
1460080900.417840, 241.500, 4.906, 1184.896
1460080900.418040, 240.500, 4.906, 1179.989
1460080900.418240, 244.500, 4.906, 1199.615
1460080900.418440, 237.000, 4.906, 1162.817
1460080900.418640, 244.000, 4.906, 1197.162
1460080900.418840, 243.500, 4.906, 1194.708
1460080900.419040, 252.000, 4.906, 1236.413
1460080900.419240, 247.000, 4.906, 1211.881
1460080900.419440, 247.500, 4.906, 1214.334
1460080900.419640, 247.500, 4.906, 1214.334
1460080900.419840, 251.000, 4.906, 1231.506
1460080900.420040, 251.500, 4.906, 1233.960
1460080900.420240, 249.000, 4.906, 1221.694
1460080900.420440, 252.000, 4.906, 1236.413
1460080900.420640, 248.000, 4.906, 1216.787
1460080900.420840, 247.000, 4.906, 1211.881
1460080900.421040, 246.000, 4.906, 1206.974
1460080900.421240, 242.500, 4.906, 1189.802
1460080900.421440, 241.000, 4.906, 1182.442
1460080900.421640, 241.000, 4.906, 1182.442
1460080900.421840, 241.000, 4.906, 1182.442
1460080900.422040, 241.000, 4.906, 1182.442
1460080900.422240, 241.000, 4.906, 1182.442
1460080900.422440, 241.000, 4.906, 1182.442
1460080900.422640, 241.000, 4.906, 1182.442
1460080900.422840, 241.000, 4.906, 1182.442
1460080900.423040, 240.500, 4.906, 1179.989
1460080900.423240, 241.000, 4.906, 1182.442
1460080900.423440, 241.000, 4.906, 1182.442
1460080900.423640, 241.000, 4.906, 1182.442
1460080900.423840, 241.000, 4.906, 1182.442
1460080900.424040, 241.000, 4.906, 1182.442
1460080900.424240, 241.000, 4.906, 1182.442
1460080900.424440, 241.000, 4.906, 1182.442
1460080900.424640, 244.000, 4.906, 1197.162
1460080900.424840, 243.500, 4.906, 1194.708
1460080900.425040, 241.500, 4.906, 1184.896
1460080900.425240, 241.000, 4.906, 1182.442
1460080900.425440, 242.000, 4.906, 1187.349
1460080900.425640, 241.000, 4.906, 1182.442
1460080900.425840, 241.000, 4.906, 1182.442
1460080900.426040, 240.500, 4.906, 1179.989
1460080900.426240, 241.000, 4.906, 1182.442
1460080900.426440, 241.000, 4.906, 1182.442
1460080900.426640, 243.500, 4.906, 1194.708
1460080900.426840, 242.000, 4.906, 1187.349
1460080900.427040, 244.000, 4.906, 1197.162
1460080900.427240, 241.000, 4.906, 1182.442
1460080900.427440, 240.500, 4.906, 1179.989
1460080900.427640, 241.000, 4.906, 1182.442
1460080900.427840, 241.500, 4.906, 1184.896
1460080900.428040, 241.000, 4.906, 1182.442
1460080900.428240, 241.500, 4.906, 1184.896
1460080900.428440, 241.500, 4.906, 1184.896
1460080900.428640, 241.500, 4.906, 1184.896
1460080900.428840, 242.000, 4.906, 1187.349
1460080900.429040, 241.500, 4.906, 1184.896
1460080900.429240, 240.500, 4.906, 1179.989
1460080900.429440, 239.500, 4.906, 1175.083
1460080900.429640, 240.500, 4.906, 1179.989
1460080900.429840, 241.500, 4.906, 1184.896
1460080900.430040, 240.500, 4.906, 1179.989
1460080900.430240, 240.000, 4.906, 1177.536
1460080900.430440, 241.000, 4.906, 1182.442
1460080900.430640, 240.000, 4.906, 1177.536
1460080900.430840, 240.000, 4.906, 1177.536
1460080900.431040, 239.500, 4.906, 1175.083
1460080900.431240, 239.500, 4.906, 1175.083
1460080900.431440, 240.000, 4.906, 1177.536
1460080900.431640, 239.500, 4.906, 1175.083
1460080900.431840, 240.500, 4.906, 1179.989
1460080900.432040, 241.000, 4.906, 1182.442
1460080900.432240, 241.000, 4.906, 1182.442
1460080900.432440, 241.500, 4.906, 1184.896
1460080900.432640, 244.500, 4.906, 1199.615
1460080900.432840, 244.000, 4.906, 1197.162
1460080900.433040, 242.000, 4.906, 1187.349
1460080900.433240, 241.000, 4.906, 1182.442
1460080900.433440, 241.500, 4.906, 1184.896
1460080900.433640, 242.000, 4.906, 1187.349
1460080900.433840, 241.500, 4.906, 1184.896
1460080900.434040, 240.000, 4.906, 1177.536
1460080900.434240, 242.500, 4.906, 1189.802
1460080900.434440, 264.500, 4.906, 1297.743
1460080900.434640, 268.000, 4.906, 1314.915
1460080900.434840, 267.000, 4.906, 1310.009
1460080900.435040, 268.000, 4.906, 1314.915
1460080900.435240, 265.500, 4.906, 1302.649
1460080900.435440, 265.000, 4.906, 1300.196
1460080900.435640, 264.000, 4.906, 1295.290
1460080900.435840, 264.500, 4.906, 1297.743
1460080900.436040, 272.000, 4.906, 1334.541
1460080900.436240, 279.500, 4.906, 1371.339
1460080900.436440, 271.000, 4.906, 1329.634
1460080900.436640, 259.500, 4.906, 1273.211
1460080900.436840, 245.000, 4.906, 1202.068
1460080900.437040, 256.000, 4.906, 1256.038
1460080900.437240, 250.500, 4.906, 1229.053
1460080900.437440, 248.500, 4.906, 1219.240
1460080900.437640, 248.000, 4.906, 1216.787
1460080900.437840, 253.000, 4.906, 1241.319
1460080900.438040, 252.500, 4.906, 1238.866
1460080900.438240, 249.500, 4.906, 1224.147
1460080900.438440, 251.500, 4.906, 1233.960
1460080900.438640, 247.500, 4.906, 1214.334
1460080900.438840, 249.000, 4.906, 1221.694
1460080900.439040, 247.000, 4.906, 1211.881
1460080900.439240, 243.000, 4.906, 1192.255
1460080900.439440, 241.500, 4.906, 1184.896
1460080900.439640, 240.500, 4.906, 1179.989
1460080900.439840, 241.000, 4.906, 1182.442
1460080900.440040, 241.000, 4.906, 1182.442
1460080900.440240, 240.500, 4.906, 1179.989
1460080900.440440, 241.000, 4.906, 1182.442
1460080900.440640, 246.500, 4.906, 1209.428
1460080900.440840, 244.500, 4.906, 1199.615
1460080900.441040, 241.500, 4.906, 1184.896
1460080900.441240, 240.500, 4.906, 1179.989
1460080900.441440, 240.000, 4.906, 1177.536
1460080900.441640, 241.000, 4.906, 1182.442
1460080900.441840, 240.500, 4.906, 1179.989
1460080900.442040, 241.000, 4.906, 1182.442
1460080900.442240, 241.500, 4.906, 1184.896
1460080900.442440, 240.500, 4.906, 1179.989
1460080900.442640, 243.000, 4.906, 1192.255
1460080900.442840, 243.000, 4.906, 1192.255
1460080900.443040, 245.500, 4.906, 1204.521
1460080900.443240, 242.000, 4.906, 1187.349
1460080900.443440, 240.500, 4.906, 1179.989
1460080900.443640, 240.000, 4.906, 1177.536
1460080900.443840, 239.500, 4.906, 1175.083
