Time (s), Avg Current (mA), Avg Voltage (V), Avg Power (mW)
1460080966.429310, 243.500, 4.911, 1195.731
1460080966.429510, 241.000, 4.911, 1183.455
1460080966.429710, 241.000, 4.911, 1183.455
1460080966.429910, 241.000, 4.911, 1183.455
1460080966.430110, 240.500, 4.911, 1180.999
1460080966.430310, 240.500, 4.911, 1180.999
1460080966.430510, 241.000, 4.911, 1183.455
1460080966.430710, 241.000, 4.911, 1183.455
1460080966.430910, 240.500, 4.911, 1180.999
1460080966.431110, 240.500, 4.911, 1180.999
1460080966.431310, 241.000, 4.911, 1183.455
1460080966.431510, 242.000, 4.911, 1188.365
1460080966.431710, 241.000, 4.911, 1183.455
1460080966.431910, 240.500, 4.911, 1180.999
1460080966.432110, 240.500, 4.911, 1180.999
1460080966.432310, 240.000, 4.911, 1178.544
1460080966.432510, 240.500, 4.911, 1180.999
1460080966.432710, 240.500, 4.911, 1180.999
1460080966.432910, 240.500, 4.911, 1180.999
1460080966.433110, 240.500, 4.911, 1180.999
1460080966.433310, 240.500, 4.911, 1180.999
1460080966.433510, 242.500, 4.911, 1190.821
1460080966.433710, 243.500, 4.911, 1195.731
1460080966.433910, 241.000, 4.911, 1183.455
1460080966.434110, 240.500, 4.911, 1180.999
1460080966.434310, 240.500, 4.911, 1180.999
1460080966.434510, 240.500, 4.911, 1180.999
1460080966.434710, 240.500, 4.911, 1180.999
1460080966.434910, 240.500, 4.911, 1180.999
1460080966.435110, 240.000, 4.911, 1178.544
1460080966.435310, 240.500, 4.911, 1180.999
1460080966.435510, 241.500, 4.911, 1185.910
1460080966.435710, 241.000, 4.911, 1183.455
1460080966.435910, 243.000, 4.911, 1193.276
1460080966.436110, 240.500, 4.911, 1180.999
1460080966.436310, 239.000, 4.911, 1173.633
1460080966.436510, 239.500, 4.911, 1176.089
1460080966.436710, 239.500, 4.911, 1176.089
1460080966.436910, 239.500, 4.911, 1176.089
1460080966.437110, 239.000, 4.911, 1173.633
1460080966.437310, 240.000, 4.911, 1178.544
1460080966.437510, 239.000, 4.911, 1173.633
1460080966.437710, 239.500, 4.911, 1176.089
1460080966.437910, 240.000, 4.911, 1178.544
1460080966.438110, 240.500, 4.911, 1180.999
1460080966.438310, 240.500, 4.911, 1180.999
1460080966.438510, 240.000, 4.911, 1178.544
1460080966.438710, 240.000, 4.911, 1178.544
1460080966.438910, 245.000, 4.911, 1203.097
1460080966.439110, 237.500, 4.911, 1166.268
1460080966.439310, 240.500, 4.911, 1180.999
1460080966.439510, 240.000, 4.911, 1178.544
1460080966.439710, 240.000, 4.911, 1178.544
1460080966.439910, 241.000, 4.911, 1183.455
1460080966.440110, 240.500, 4.911, 1180.999
1460080966.440310, 240.000, 4.911, 1178.544
1460080966.440510, 240.500, 4.911, 1180.999
1460080966.440710, 240.500, 4.911, 1180.999
1460080966.440910, 240.500, 4.911, 1180.999
1460080966.441110, 240.500, 4.911, 1180.999
1460080966.441310, 240.500, 4.911, 1180.999
1460080966.441510, 243.000, 4.911, 1193.276
1460080966.441710, 243.000, 4.911, 1193.276
1460080966.441910, 240.500, 4.911, 1180.999
1460080966.442110, 241.000, 4.911, 1183.455
1460080966.442310, 240.500, 4.911, 1180.999
1460080966.442510, 240.500, 4.911, 1180.999
1460080966.442710, 241.000, 4.911, 1183.455
1460080966.442910, 240.500, 4.911, 1180.999
1460080966.443110, 240.500, 4.911, 1180.999
1460080966.443310, 240.500, 4.911, 1180.999
1460080966.443510, 242.500, 4.911, 1190.821
1460080966.443710, 242.500, 4.911, 1190.821
1460080966.443910, 244.000, 4.911, 1198.186
1460080966.444110, 242.000, 4.911, 1188.365
1460080966.444310, 241.000, 4.911, 1183.455
1460080966.444510, 240.500, 4.911, 1180.999
1460080966.444710, 239.500, 4.911, 1176.089
1460080966.444910, 240.500, 4.911, 1180.999
1460080966.445110, 246.000, 4.911, 1208.008
1460080966.445310, 247.000, 4.911, 1212.918
1460080966.445510, 246.500, 4.911, 1210.463
1460080966.445710, 247.000, 4.911, 1212.918
1460080966.445910, 250.500, 4.911, 1230.105
1460080966.446110, 252.000, 4.911, 1237.471
1460080966.446310, 249.500, 4.911, 1225.195
1460080966.446510, 251.000, 4.911, 1232.561
1460080966.446710, 249.500, 4.911, 1225.195
1460080966.446910, 246.000, 4.911, 1208.008
1460080966.447110, 247.000, 4.911, 1212.918
1460080966.447310, 243.500, 4.911, 1195.731
1460080966.447510, 241.500, 4.911, 1185.910
1460080966.447710, 241.500, 4.911, 1185.910
1460080966.447910, 241.500, 4.911, 1185.910
1460080966.448110, 241.000, 4.911, 1183.455
1460080966.448310, 241.000, 4.911, 1183.455
1460080966.448510, 240.500, 4.911, 1180.999
1460080966.448710, 240.500, 4.911, 1180.999
1460080966.448910, 241.000, 4.911, 1183.455
1460080966.449110, 240.500, 4.911, 1180.999
1460080966.449310, 241.000, 4.911, 1183.455
1460080966.449510, 242.500, 4.911, 1190.821
1460080966.449710, 243.000, 4.911, 1193.276
1460080966.449910, 241.000, 4.911, 1183.455
1460080966.450110, 240.500, 4.911, 1180.999
1460080966.450310, 240.500, 4.911, 1180.999
1460080966.450510, 240.500, 4.911, 1180.999
1460080966.450710, 240.500, 4.911, 1180.999
1460080966.450910, 240.500, 4.911, 1180.999
1460080966.451110, 240.500, 4.911, 1180.999
1460080966.451310, 240.500, 4.911, 1180.999
1460080966.451510, 243.000, 4.911, 1193.276
1460080966.451710, 242.000, 4.911, 1188.365
1460080966.451910, 243.000, 4.911, 1193.276
1460080966.452110, 240.500, 4.911, 1180.999
1460080966.452310, 239.500, 4.911, 1176.089
1460080966.452510, 240.000, 4.911, 1178.544
1460080966.452710, 239.500, 4.911, 1176.089
1460080966.452910, 239.500, 4.911, 1176.089
1460080966.453110, 240.000, 4.911, 1178.544
1460080966.453310, 239.500, 4.911, 1176.089
1460080966.453510, 239.000, 4.911, 1173.633
1460080966.453710, 239.000, 4.911, 1173.633
1460080966.453910, 239.500, 4.911, 1176.089
1460080966.454110, 239.500, 4.911, 1176.089
1460080966.454310, 238.500, 4.911, 1171.178
1460080966.454510, 239.500, 4.911, 1176.089
1460080966.454710, 240.500, 4.911, 1180.999
1460080966.454910, 240.500, 4.911, 1180.999
1460080966.455110, 240.500, 4.911, 1180.999
1460080966.455310, 240.000, 4.911, 1178.544
1460080966.455510, 241.000, 4.911, 1183.455
1460080966.455710, 240.500, 4.911, 1180.999
1460080966.455910, 240.000, 4.911, 1178.544
1460080966.456110, 240.500, 4.911, 1180.999
1460080966.456310, 239.000, 4.911, 1173.633
1460080966.456510, 241.500, 4.911, 1185.910
1460080966.456710, 241.000, 4.911, 1183.455
1460080966.456910, 245.000, 4.911, 1203.097
1460080966.457110, 236.500, 4.911, 1161.357
1460080966.457310, 241.000, 4.911, 1183.455
1460080966.457510, 243.000, 4.911, 1193.276
1460080966.457710, 243.500, 4.911, 1195.731
1460080966.457910, 241.000, 4.911, 1183.455
1460080966.458110, 241.000, 4.911, 1183.455
1460080966.458310, 240.000, 4.911, 1178.544
1460080966.458510, 241.000, 4.911, 1183.455
1460080966.458710, 240.500, 4.911, 1180.999
1460080966.458910, 241.000, 4.911, 1183.455
1460080966.459110, 240.500, 4.911, 1180.999
1460080966.459310, 240.500, 4.911, 1180.999
1460080966.459510, 242.500, 4.911, 1190.821
1460080966.459710, 241.500, 4.911, 1185.910
1460080966.459910, 244.000, 4.911, 1198.186
1460080966.460110, 241.500, 4.911, 1185.910
1460080966.460310, 241.000, 4.911, 1183.455
1460080966.460510, 241.000, 4.911, 1183.455
1460080966.460710, 240.000, 4.911, 1178.544
1460080966.460910, 240.500, 4.911, 1180.999
1460080966.461110, 240.500, 4.911, 1180.999
1460080966.461310, 240.500, 4.911, 1180.999
1460080966.461510, 241.500, 4.911, 1185.910
1460080966.461710, 241.500, 4.911, 1185.910
1460080966.461910, 241.000, 4.911, 1183.455
1460080966.462110, 241.000, 4.911, 1183.455
1460080966.462310, 241.000, 4.911, 1183.455
1460080966.462510, 240.500, 4.911, 1180.999
1460080966.462710, 241.500, 4.911, 1185.910
1460080966.462910, 241.000, 4.911, 1183.455
1460080966.463110, 246.000, 4.911, 1208.008
1460080966.463310, 247.000, 4.911, 1212.918
1460080966.463510, 246.000, 4.911, 1208.008
1460080966.463710, 247.000, 4.911, 1212.918
1460080966.463910, 251.000, 4.911, 1232.561
1460080966.464110, 252.000, 4.911, 1237.471
1460080966.464310, 251.000, 4.911, 1232.561
1460080966.464510, 251.000, 4.911, 1232.561
1460080966.464710, 249.500, 4.911, 1225.195
1460080966.464910, 246.000, 4.911, 1208.008
1460080966.465110, 246.500, 4.911, 1210.463
1460080966.465310, 243.000, 4.911, 1193.276
1460080966.465510, 243.000, 4.911, 1193.276
1460080966.465710, 243.500, 4.911, 1195.731
1460080966.465910, 241.500, 4.911, 1185.910
1460080966.466110, 240.500, 4.911, 1180.999
1460080966.466310, 240.500, 4.911, 1180.999
1460080966.466510, 240.500, 4.911, 1180.999
1460080966.466710, 240.500, 4.911, 1180.999
1460080966.466910, 240.500, 4.911, 1180.999
1460080966.467110, 240.500, 4.911, 1180.999
1460080966.467310, 241.000, 4.911, 1183.455
1460080966.467510, 243.000, 4.911, 1193.276
1460080966.467710, 242.000, 4.911, 1188.365
1460080966.467910, 243.500, 4.911, 1195.731
1460080966.468110, 241.500, 4.911, 1185.910
1460080966.468310, 241.000, 4.911, 1183.455
1460080966.468510, 240.500, 4.911, 1180.999
1460080966.468710, 239.500, 4.911, 1176.089
1460080966.468910, 239.500, 4.911, 1176.089
1460080966.469110, 240.000, 4.911, 1178.544
1460080966.469310, 238.500, 4.911, 1171.178
1460080966.469510, 238.500, 4.911, 1171.178
1460080966.469710, 239.500, 4.911, 1176.089
1460080966.469910, 240.500, 4.911, 1180.999
1460080966.470110, 240.000, 4.911, 1178.544
1460080966.470310, 239.000, 4.911, 1173.633
1460080966.470510, 240.000, 4.911, 1178.544
1460080966.470710, 239.000, 4.911, 1173.633
1460080966.470910, 239.500, 4.911, 1176.089
1460080966.471110, 240.000, 4.911, 1178.544
1460080966.471310, 240.000, 4.911, 1178.544
1460080966.471510, 241.000, 4.911, 1183.455
1460080966.471710, 240.500, 4.911, 1180.999
1460080966.471910, 240.500, 4.911, 1180.999
1460080966.472110, 240.500, 4.911, 1180.999
1460080966.472310, 240.500, 4.911, 1180.999
1460080966.472510, 240.500, 4.911, 1180.999
1460080966.472710, 240.500, 4.911, 1180.999
1460080966.472910, 239.500, 4.911, 1176.089
1460080966.473110, 241.000, 4.911, 1183.455
1460080966.473310, 241.000, 4.911, 1183.455
1460080966.473510, 246.000, 4.911, 1208.008
1460080966.473710, 245.500, 4.911, 1205.552
1460080966.473910, 241.500, 4.911, 1185.910
1460080966.474110, 240.500, 4.911, 1180.999
1460080966.474310, 241.000, 4.911, 1183.455
1460080966.474510, 240.500, 4.911, 1180.999
1460080966.474710, 240.500, 4.911, 1180.999
1460080966.474910, 244.500, 4.911, 1200.642
1460080966.475110, 236.500, 4.911, 1161.357
1460080966.475310, 240.000, 4.911, 1178.544
1460080966.475510, 242.500, 4.911, 1190.821
1460080966.475710, 242.000, 4.911, 1188.365
1460080966.475910, 244.000, 4.911, 1198.186
1460080966.476110, 241.500, 4.911, 1185.910
1460080966.476310, 240.500, 4.911, 1180.999
1460080966.476510, 240.500, 4.911, 1180.999
1460080966.476710, 240.500, 4.911, 1180.999
1460080966.476910, 240.500, 4.911, 1180.999
1460080966.477110, 239.500, 4.911, 1176.089
1460080966.477310, 241.000, 4.911, 1183.455
1460080966.477510, 241.000, 4.911, 1183.455
1460080966.477710, 240.500, 4.911, 1180.999
1460080966.477910, 240.500, 4.911, 1180.999
1460080966.478110, 240.500, 4.911, 1180.999
1460080966.478310, 240.500, 4.911, 1180.999
1460080966.478510, 240.500, 4.911, 1180.999
1460080966.478710, 240.500, 4.911, 1180.999
1460080966.478910, 240.500, 4.911, 1180.999
1460080966.479110, 241.000, 4.911, 1183.455
1460080966.479310, 241.000, 4.911, 1183.455
1460080966.479510, 240.500, 4.911, 1180.999
1460080966.479710, 240.500, 4.911, 1180.999
1460080966.479910, 240.500, 4.911, 1180.999
1460080966.480110, 240.500, 4.911, 1180.999
1460080966.480310, 240.000, 4.911, 1178.544
1460080966.480510, 241.000, 4.911, 1183.455
1460080966.480710, 241.500, 4.911, 1185.910
1460080966.480910, 241.000, 4.911, 1183.455
1460080966.481110, 246.000, 4.911, 1208.008
1460080966.481310, 246.500, 4.911, 1210.463
1460080966.481510, 249.000, 4.911, 1222.739
1460080966.481710, 249.500, 4.911, 1225.195
1460080966.481910, 251.000, 4.911, 1232.561
1460080966.482110, 252.000, 4.911, 1237.471
1460080966.482310, 250.000, 4.911, 1227.650
1460080966.482510, 250.500, 4.911, 1230.105
1460080966.482710, 249.000, 4.911, 1222.739
1460080966.482910, 246.000, 4.911, 1208.008
1460080966.483110, 246.500, 4.911, 1210.463
1460080966.483310, 243.000, 4.911, 1193.276
1460080966.483510, 243.000, 4.911, 1193.276
1460080966.483710, 241.500, 4.911, 1185.910
1460080966.483910, 244.000, 4.911, 1198.186
1460080966.484110, 241.500, 4.911, 1185.910
1460080966.484310, 241.000, 4.911, 1183.455
1460080966.484510, 241.000, 4.911, 1183.455
1460080966.484710, 240.500, 4.911, 1180.999
1460080966.484910, 240.000, 4.911, 1178.544
1460080966.485110, 241.000, 4.911, 1183.455
1460080966.485310, 240.500, 4.911, 1180.999
1460080966.485510, 239.500, 4.911, 1176.089
1460080966.485710, 239.500, 4.911, 1176.089
1460080966.485910, 239.500, 4.911, 1176.089
1460080966.486110, 239.500, 4.911, 1176.089
1460080966.486310, 239.500, 4.911, 1176.089
1460080966.486510, 240.000, 4.911, 1178.544
1460080966.486710, 239.500, 4.911, 1176.089
1460080966.486910, 239.000, 4.911, 1173.633
1460080966.487110, 239.000, 4.911, 1173.633
1460080966.487310, 239.500, 4.911, 1176.089
1460080966.487510, 239.500, 4.911, 1176.089
1460080966.487710, 239.500, 4.911, 1176.089
1460080966.487910, 239.500, 4.911, 1176.089
1460080966.488110, 240.500, 4.911, 1180.999
1460080966.488310, 240.500, 4.911, 1180.999
1460080966.488510, 241.000, 4.911, 1183.455
1460080966.488710, 240.000, 4.911, 1178.544
1460080966.488910, 240.500, 4.911, 1180.999
1460080966.489110, 241.000, 4.911, 1183.455
1460080966.489310, 240.500, 4.911, 1180.999
1460080966.489510, 242.500, 4.911, 1190.821
1460080966.489710, 242.000, 4.911, 1188.365
1460080966.489910, 242.000, 4.911, 1188.365
1460080966.490110, 241.500, 4.911, 1185.910
1460080966.490310, 240.500, 4.911, 1180.999
1460080966.490510, 241.000, 4.911, 1183.455
1460080966.490710, 240.500, 4.911, 1180.999
1460080966.490910, 240.500, 4.911, 1180.999
1460080966.491110, 240.500, 4.911, 1180.999
1460080966.491310, 240.000, 4.911, 1178.544
1460080966.491510, 242.500, 4.911, 1190.821
1460080966.491710, 242.000, 4.911, 1188.365
1460080966.491910, 243.000, 4.911, 1193.276
1460080966.492110, 241.500, 4.911, 1185.910
1460080966.492310, 240.500, 4.911, 1180.999
1460080966.492510, 241.000, 4.911, 1183.455
1460080966.492710, 241.000, 4.911, 1183.455
1460080966.492910, 244.000, 4.911, 1198.186
1460080966.493110, 237.000, 4.911, 1163.812
1460080966.493310, 240.000, 4.911, 1178.544
1460080966.493510, 242.000, 4.911, 1188.365
1460080966.493710, 242.500, 4.911, 1190.821
1460080966.493910, 244.000, 4.911, 1198.186
1460080966.494110, 241.500, 4.911, 1185.910
1460080966.494310, 241.000, 4.911, 1183.455
1460080966.494510, 240.500, 4.911, 1180.999
1460080966.494710, 240.500, 4.911, 1180.999
1460080966.494910, 240.500, 4.911, 1180.999
1460080966.495110, 240.500, 4.911, 1180.999
1460080966.495310, 240.000, 4.911, 1178.544
1460080966.495510, 239.500, 4.911, 1176.089
1460080966.495710, 240.500, 4.911, 1180.999
1460080966.495910, 240.500, 4.911, 1180.999
1460080966.496110, 240.500, 4.911, 1180.999
1460080966.496310, 240.500, 4.911, 1180.999
1460080966.496510, 240.500, 4.911, 1180.999
1460080966.496710, 240.500, 4.911, 1180.999
1460080966.496910, 240.500, 4.911, 1180.999
1460080966.497110, 241.500, 4.911, 1185.910
1460080966.497310, 241.000, 4.911, 1183.455
1460080966.497510, 242.500, 4.911, 1190.821
1460080966.497710, 243.500, 4.911, 1195.731
1460080966.497910, 240.500, 4.911, 1180.999
1460080966.498110, 240.500, 4.911, 1180.999
1460080966.498310, 240.500, 4.911, 1180.999
1460080966.498510, 240.500, 4.911, 1180.999
1460080966.498710, 240.500, 4.911, 1180.999
1460080966.498910, 240.500, 4.911, 1180.999
1460080966.499110, 245.000, 4.911, 1203.097
1460080966.499310, 247.000, 4.911, 1212.918
1460080966.499510, 248.000, 4.911, 1217.829
1460080966.499710, 248.000, 4.911, 1217.829
1460080966.499910, 253.500, 4.911, 1244.837
1460080966.500110, 252.500, 4.911, 1239.927
1460080966.500310, 249.500, 4.911, 1225.195
1460080966.500510, 250.000, 4.911, 1227.650
1460080966.500710, 249.000, 4.911, 1222.739
1460080966.500910, 246.500, 4.911, 1210.463
1460080966.501110, 247.000, 4.911, 1212.918
1460080966.501310, 243.000, 4.911, 1193.276
1460080966.501510, 241.500, 4.911, 1185.910
1460080966.501710, 241.000, 4.911, 1183.455
1460080966.501910, 240.500, 4.911, 1180.999
1460080966.502110, 239.500, 4.911, 1176.089
1460080966.502310, 239.000, 4.911, 1173.633
1460080966.502510, 239.500, 4.911, 1176.089
1460080966.502710, 240.000, 4.911, 1178.544
1460080966.502910, 239.000, 4.911, 1173.633
1460080966.503110, 240.000, 4.911, 1178.544
1460080966.503310, 239.000, 4.911, 1173.633
1460080966.503510, 239.000, 4.911, 1173.633
1460080966.503710, 239.500, 4.911, 1176.089
1460080966.503910, 238.500, 4.911, 1171.178
1460080966.504110, 239.500, 4.911, 1176.089
1460080966.504310, 239.000, 4.911, 1173.633
1460080966.504510, 239.000, 4.911, 1173.633
1460080966.504710, 240.000, 4.911, 1178.544
1460080966.504910, 239.500, 4.911, 1176.089
1460080966.505110, 241.000, 4.911, 1183.455
1460080966.505310, 241.000, 4.911, 1183.455
1460080966.505510, 242.500, 4.911, 1190.821
1460080966.505710, 244.500, 4.911, 1200.642
1460080966.505910, 242.500, 4.911, 1190.821
1460080966.506110, 242.500, 4.911, 1190.821
1460080966.506310, 241.500, 4.911, 1185.910
1460080966.506510, 243.000, 4.911, 1193.276
1460080966.506710, 242.500, 4.911, 1190.821
1460080966.506910, 242.500, 4.911, 1190.821
1460080966.507110, 243.000, 4.911, 1193.276
1460080966.507310, 243.000, 4.911, 1193.276
1460080966.507510, 244.000, 4.911, 1198.186
1460080966.507710, 244.000, 4.911, 1198.186
1460080966.507910, 245.500, 4.911, 1205.552
1460080966.508110, 243.500, 4.911, 1195.731
1460080966.508310, 243.000, 4.911, 1193.276
1460080966.508510, 243.500, 4.911, 1195.731
1460080966.508710, 243.000, 4.911, 1193.276
1460080966.508910, 243.000, 4.911, 1193.276
1460080966.509110, 243.000, 4.911, 1193.276
1460080966.509310, 243.000, 4.911, 1193.276
1460080966.509510, 242.500, 4.911, 1190.821
1460080966.509710, 242.500, 4.911, 1190.821
1460080966.509910, 243.000, 4.911, 1193.276
1460080966.510110, 243.000, 4.911, 1193.276
1460080966.510310, 243.000, 4.911, 1193.276
1460080966.510510, 243.000, 4.911, 1193.276
1460080966.510710, 243.000, 4.911, 1193.276
1460080966.510910, 247.000, 4.911, 1212.918
1460080966.511110, 239.000, 4.911, 1173.633
1460080966.511310, 243.000, 4.911, 1193.276
1460080966.511510, 243.500, 4.911, 1195.731
1460080966.511710, 243.000, 4.911, 1193.276
1460080966.511910, 243.000, 4.911, 1193.276
1460080966.512110, 243.000, 4.911, 1193.276
1460080966.512310, 243.000, 4.911, 1193.276
1460080966.512510, 243.000, 4.911, 1193.276
1460080966.512710, 243.000, 4.911, 1193.276
1460080966.512910, 243.000, 4.911, 1193.276
1460080966.513110, 242.500, 4.911, 1190.821
1460080966.513310, 243.000, 4.911, 1193.276
1460080966.513510, 245.000, 4.911, 1203.097
1460080966.513710, 247.000, 4.911, 1212.918
1460080966.513910, 242.500, 4.911, 1190.821
1460080966.514110, 241.000, 4.911, 1183.455
1460080966.514310, 273.000, 4.911, 1340.594
1460080966.514510, 288.000, 4.911, 1414.253
1460080966.514710, 293.000, 4.911, 1438.806
1460080966.514910, 293.500, 4.911, 1441.261
1460080966.515110, 294.000, 4.911, 1443.716
1460080966.515310, 294.000, 4.911, 1443.716
1460080966.515510, 297.000, 4.911, 1458.448
1460080966.515710, 296.000, 4.911, 1453.538
1460080966.515910, 297.500, 4.911, 1460.904
1460080966.516110, 295.000, 4.911, 1448.627
1460080966.516310, 294.500, 4.911, 1446.172
1460080966.516510, 294.000, 4.911, 1443.716
1460080966.516710, 294.000, 4.911, 1443.716
1460080966.516910, 294.000, 4.911, 1443.716
1460080966.517110, 295.500, 4.911, 1451.082
1460080966.517310, 294.500, 4.911, 1446.172
1460080966.517510, 293.000, 4.911, 1438.806
1460080966.517710, 292.500, 4.911, 1436.351
1460080966.517910, 296.500, 4.911, 1455.993
1460080966.518110, 297.000, 4.911, 1458.448
1460080966.518310, 295.000, 4.911, 1448.627
1460080966.518510, 296.500, 4.911, 1455.993
1460080966.518710, 294.000, 4.911, 1443.716
1460080966.518910, 291.000, 4.911, 1428.985
1460080966.519110, 291.500, 4.911, 1431.440
1460080966.519310, 288.000, 4.911, 1414.253
1460080966.519510, 286.500, 4.911, 1406.887
1460080966.519710, 285.500, 4.911, 1401.976
1460080966.519910, 276.500, 4.911, 1357.781
1460080966.520110, 250.500, 4.911, 1230.105
1460080966.520310, 244.000, 4.911, 1198.186
1460080966.520510, 248.500, 4.911, 1220.284
1460080966.520710, 253.000, 4.911, 1242.382
1460080966.520910, 263.000, 4.911, 1291.488
1460080966.521110, 254.500, 4.911, 1249.748
1460080966.521310, 247.000, 4.911, 1212.918
1460080966.521510, 245.000, 4.911, 1203.097
1460080966.521710, 244.500, 4.911, 1200.642
1460080966.521910, 241.500, 4.911, 1185.910
1460080966.522110, 240.000, 4.911, 1178.544
1460080966.522310, 240.500, 4.911, 1180.999
1460080966.522510, 241.000, 4.911, 1183.455
1460080966.522710, 241.000, 4.911, 1183.455
1460080966.522910, 241.000, 4.911, 1183.455
1460080966.523110, 240.000, 4.911, 1178.544
1460080966.523310, 241.000, 4.911, 1183.455
1460080966.523510, 242.500, 4.911, 1190.821
1460080966.523710, 244.500, 4.911, 1200.642
1460080966.523910, 257.000, 4.911, 1262.024
1460080966.524110, 244.500, 4.911, 1200.642
1460080966.524310, 242.000, 4.911, 1188.365
1460080966.524510, 241.000, 4.911, 1183.455
1460080966.524710, 240.500, 4.911, 1180.999
1460080966.524910, 241.000, 4.911, 1183.455
1460080966.525110, 240.500, 4.911, 1180.999
1460080966.525310, 240.500, 4.911, 1180.999
1460080966.525510, 241.000, 4.911, 1183.455
1460080966.525710, 239.500, 4.911, 1176.089
1460080966.525910, 240.000, 4.911, 1178.544
1460080966.526110, 241.000, 4.911, 1183.455
1460080966.526310, 240.500, 4.911, 1180.999
1460080966.526510, 241.000, 4.911, 1183.455
1460080966.526710, 241.500, 4.911, 1185.910
1460080966.526910, 240.500, 4.911, 1180.999
1460080966.527110, 240.500, 4.911, 1180.999
1460080966.527310, 241.500, 4.911, 1185.910
1460080966.527510, 242.000, 4.911, 1188.365
1460080966.527710, 241.000, 4.911, 1183.455
1460080966.527910, 241.000, 4.911, 1183.455
1460080966.528110, 240.500, 4.911, 1180.999
1460080966.528310, 240.000, 4.911, 1178.544
1460080966.528510, 240.000, 4.911, 1178.544
1460080966.528710, 241.000, 4.911, 1183.455
1460080966.528910, 245.500, 4.911, 1205.552
1460080966.529110, 237.500, 4.911, 1166.268
1460080966.529310, 240.500, 4.911, 1180.999
1460080966.529510, 242.500, 4.911, 1190.821
1460080966.529710, 245.000, 4.911, 1203.097
1460080966.529910, 243.500, 4.911, 1195.731
1460080966.530110, 242.500, 4.911, 1190.821
1460080966.530310, 241.000, 4.911, 1183.455
1460080966.530510, 241.000, 4.911, 1183.455
1460080966.530710, 240.500, 4.911, 1180.999
1460080966.530910, 240.500, 4.911, 1180.999
1460080966.531110, 240.000, 4.911, 1178.544
1460080966.531310, 240.000, 4.911, 1178.544
1460080966.531510, 242.500, 4.911, 1190.821
1460080966.531710, 242.500, 4.911, 1190.821
1460080966.531910, 251.500, 4.911, 1235.016
1460080966.532110, 246.500, 4.911, 1210.463
1460080966.532310, 241.500, 4.911, 1185.910
1460080966.532510, 240.500, 4.911, 1180.999
1460080966.532710, 240.500, 4.911, 1180.999
1460080966.532910, 240.000, 4.911, 1178.544
1460080966.533110, 241.000, 4.911, 1183.455
1460080966.533310, 240.500, 4.911, 1180.999
1460080966.533510, 240.500, 4.911, 1180.999
1460080966.533710, 240.500, 4.911, 1180.999
1460080966.533910, 238.500, 4.911, 1171.178
1460080966.534110, 239.500, 4.911, 1176.089
1460080966.534310, 241.500, 4.911, 1185.910
1460080966.534510, 241.500, 4.911, 1185.910
1460080966.534710, 241.000, 4.911, 1183.455
1460080966.534910, 241.500, 4.911, 1185.910
1460080966.535110, 245.000, 4.911, 1203.097
1460080966.535310, 246.500, 4.911, 1210.463
1460080966.535510, 245.000, 4.911, 1203.097
1460080966.535710, 246.500, 4.911, 1210.463
1460080966.535910, 250.500, 4.911, 1230.105
1460080966.536110, 250.000, 4.911, 1227.650
1460080966.536310, 248.000, 4.911, 1217.829
1460080966.536510, 250.000, 4.911, 1227.650
