Time (s), Avg Current (mA), Avg Voltage (V), Avg Power (mW)
1460080930.035640, 288.000, 4.912, 1414.771
1460080930.035840, 287.500, 4.912, 1412.315
1460080930.036040, 287.500, 4.912, 1412.315
1460080930.036240, 287.500, 4.912, 1412.315
1460080930.036440, 287.500, 4.912, 1412.315
1460080930.036640, 287.000, 4.912, 1409.859
1460080930.036840, 287.500, 4.912, 1412.315
1460080930.037040, 288.500, 4.912, 1417.227
1460080930.037240, 290.000, 4.912, 1424.596
1460080930.037440, 290.000, 4.912, 1424.596
1460080930.037640, 291.000, 4.912, 1429.508
1460080930.037840, 290.000, 4.912, 1424.596
1460080930.038040, 289.000, 4.912, 1419.684
1460080930.038240, 289.000, 4.912, 1419.684
1460080930.038440, 289.500, 4.912, 1422.140
1460080930.038640, 289.500, 4.912, 1422.140
1460080930.038840, 290.000, 4.912, 1424.596
1460080930.039040, 289.500, 4.912, 1422.140
1460080930.039240, 285.500, 4.912, 1402.490
1460080930.039440, 256.000, 4.912, 1257.574
1460080930.039640, 243.000, 4.912, 1193.713
1460080930.039840, 241.500, 4.912, 1186.345
1460080930.040040, 241.500, 4.912, 1186.345
1460080930.040240, 241.500, 4.912, 1186.345
1460080930.040440, 242.000, 4.912, 1188.801
1460080930.040640, 242.000, 4.912, 1188.801
1460080930.040840, 241.500, 4.912, 1186.345
1460080930.041040, 241.000, 4.912, 1183.888
1460080930.041240, 241.000, 4.912, 1183.888
1460080930.041440, 242.500, 4.912, 1191.257
1460080930.041640, 243.500, 4.912, 1196.169
1460080930.041840, 248.500, 4.912, 1220.731
1460080930.042040, 248.500, 4.912, 1220.731
1460080930.042240, 247.000, 4.912, 1213.363
1460080930.042440, 251.000, 4.912, 1233.012
1460080930.042640, 256.500, 4.912, 1260.031
1460080930.042840, 248.000, 4.912, 1218.275
1460080930.043040, 251.000, 4.912, 1233.012
1460080930.043240, 253.000, 4.912, 1242.837
1460080930.043440, 251.000, 4.912, 1233.012
1460080930.043640, 247.000, 4.912, 1213.363
1460080930.043840, 245.500, 4.912, 1205.994
1460080930.044040, 241.500, 4.912, 1186.345
1460080930.044240, 241.000, 4.912, 1183.888
1460080930.044440, 241.000, 4.912, 1183.888
1460080930.044640, 240.500, 4.912, 1181.432
1460080930.044840, 240.500, 4.912, 1181.432
1460080930.045040, 240.500, 4.912, 1181.432
1460080930.045240, 241.500, 4.912, 1186.345
1460080930.045440, 241.500, 4.912, 1186.345
1460080930.045640, 243.000, 4.912, 1193.713
1460080930.045840, 242.000, 4.912, 1188.801
1460080930.046040, 241.500, 4.912, 1186.345
1460080930.046240, 242.000, 4.912, 1188.801
1460080930.046440, 242.000, 4.912, 1188.801
1460080930.046640, 241.500, 4.912, 1186.345
1460080930.046840, 241.500, 4.912, 1186.345
1460080930.047040, 241.500, 4.912, 1186.345
1460080930.047240, 242.000, 4.912, 1188.801
1460080930.047440, 242.500, 4.912, 1191.257
1460080930.047640, 242.000, 4.912, 1188.801
1460080930.047840, 241.500, 4.912, 1186.345
1460080930.048040, 242.000, 4.912, 1188.801
1460080930.048240, 242.000, 4.912, 1188.801
1460080930.048440, 242.000, 4.912, 1188.801
1460080930.048640, 242.500, 4.912, 1191.257
1460080930.048840, 241.500, 4.912, 1186.345
1460080930.049040, 242.000, 4.912, 1188.801
1460080930.049240, 242.000, 4.912, 1188.801
1460080930.049440, 241.500, 4.912, 1186.345
1460080930.049640, 241.500, 4.912, 1186.345
1460080930.049840, 241.500, 4.912, 1186.345
1460080930.050040, 241.000, 4.912, 1183.888
1460080930.050240, 241.500, 4.912, 1186.345
1460080930.050440, 241.000, 4.912, 1183.888
1460080930.050640, 242.000, 4.912, 1188.801
1460080930.050840, 242.000, 4.912, 1188.801
1460080930.051040, 242.500, 4.912, 1191.257
1460080930.051240, 244.000, 4.912, 1198.626
1460080930.051440, 245.000, 4.912, 1203.538
1460080930.051640, 242.500, 4.912, 1191.257
1460080930.051840, 242.000, 4.912, 1188.801
1460080930.052040, 242.000, 4.912, 1188.801
1460080930.052240, 242.000, 4.912, 1188.801
1460080930.052440, 242.000, 4.912, 1188.801
1460080930.052640, 242.000, 4.912, 1188.801
1460080930.052840, 242.000, 4.912, 1188.801
1460080930.053040, 242.000, 4.912, 1188.801
1460080930.053240, 243.500, 4.912, 1196.169
1460080930.053440, 243.000, 4.912, 1193.713
1460080930.053640, 244.500, 4.912, 1201.082
1460080930.053840, 243.000, 4.912, 1193.713
1460080930.054040, 242.000, 4.912, 1188.801
1460080930.054240, 242.000, 4.912, 1188.801
1460080930.054440, 241.500, 4.912, 1186.345
1460080930.054640, 242.000, 4.912, 1188.801
1460080930.054840, 242.500, 4.912, 1191.257
1460080930.055040, 242.000, 4.912, 1188.801
1460080930.055240, 242.000, 4.912, 1188.801
1460080930.055440, 241.500, 4.912, 1186.345
1460080930.055640, 242.000, 4.912, 1188.801
1460080930.055840, 242.000, 4.912, 1188.801
1460080930.056040, 241.500, 4.912, 1186.345
1460080930.056240, 242.000, 4.912, 1188.801
1460080930.056440, 241.500, 4.912, 1186.345
1460080930.056640, 242.000, 4.912, 1188.801
1460080930.056840, 241.500, 4.912, 1186.345
1460080930.057040, 241.500, 4.912, 1186.345
1460080930.057240, 241.500, 4.912, 1186.345
1460080930.057440, 241.500, 4.912, 1186.345
1460080930.057640, 241.500, 4.912, 1186.345
1460080930.057840, 241.000, 4.912, 1183.888
1460080930.058040, 242.000, 4.912, 1188.801
1460080930.058240, 242.000, 4.912, 1188.801
1460080930.058440, 241.500, 4.912, 1186.345
1460080930.058640, 242.500, 4.912, 1191.257
1460080930.058840, 241.500, 4.912, 1186.345
1460080930.059040, 242.000, 4.912, 1188.801
1460080930.059240, 243.000, 4.912, 1193.713
1460080930.059440, 244.500, 4.912, 1201.082
1460080930.059640, 244.000, 4.912, 1198.626
1460080930.059840, 249.000, 4.912, 1223.188
1460080930.060040, 247.500, 4.912, 1215.819
1460080930.060240, 246.000, 4.912, 1208.450
1460080930.060440, 250.000, 4.912, 1228.100
1460080930.060640, 255.000, 4.912, 1252.662
1460080930.060840, 246.500, 4.912, 1210.907
1460080930.061040, 250.000, 4.912, 1228.100
1460080930.061240, 252.000, 4.912, 1237.925
1460080930.061440, 248.500, 4.912, 1220.731
1460080930.061640, 248.000, 4.912, 1218.275
1460080930.061840, 246.000, 4.912, 1208.450
1460080930.062040, 241.500, 4.912, 1186.345
1460080930.062240, 240.500, 4.912, 1181.432
1460080930.062440, 240.500, 4.912, 1181.432
1460080930.062640, 241.000, 4.912, 1183.888
1460080930.062840, 241.500, 4.912, 1186.345
1460080930.063040, 242.000, 4.912, 1188.801
1460080930.063240, 242.000, 4.912, 1188.801
1460080930.063440, 241.500, 4.912, 1186.345
1460080930.063640, 242.000, 4.912, 1188.801
1460080930.063840, 241.500, 4.912, 1186.345
1460080930.064040, 242.000, 4.912, 1188.801
1460080930.064240, 241.500, 4.912, 1186.345
1460080930.064440, 241.500, 4.912, 1186.345
1460080930.064640, 242.000, 4.912, 1188.801
1460080930.064840, 241.500, 4.912, 1186.345
1460080930.065040, 241.500, 4.912, 1186.345
1460080930.065240, 241.500, 4.912, 1186.345
1460080930.065440, 241.500, 4.912, 1186.345
1460080930.065640, 241.500, 4.912, 1186.345
1460080930.065840, 241.500, 4.912, 1186.345
1460080930.066040, 241.000, 4.912, 1183.888
1460080930.066240, 241.500, 4.912, 1186.345
1460080930.066440, 240.500, 4.912, 1181.432
1460080930.066640, 241.500, 4.912, 1186.345
1460080930.066840, 243.000, 4.912, 1193.713
1460080930.067040, 242.000, 4.912, 1188.801
1460080930.067240, 243.000, 4.912, 1193.713
1460080930.067440, 244.500, 4.912, 1201.082
1460080930.067640, 242.000, 4.912, 1188.801
1460080930.067840, 242.000, 4.912, 1188.801
1460080930.068040, 242.000, 4.912, 1188.801
1460080930.068240, 242.000, 4.912, 1188.801
1460080930.068440, 242.000, 4.912, 1188.801
1460080930.068640, 242.500, 4.912, 1191.257
1460080930.068840, 242.000, 4.912, 1188.801
1460080930.069040, 241.500, 4.912, 1186.345
1460080930.069240, 244.000, 4.912, 1198.626
1460080930.069440, 243.000, 4.912, 1193.713
1460080930.069640, 245.000, 4.912, 1203.538
1460080930.069840, 243.000, 4.912, 1193.713
1460080930.070040, 242.500, 4.912, 1191.257
1460080930.070240, 242.000, 4.912, 1188.801
1460080930.070440, 241.500, 4.912, 1186.345
1460080930.070640, 242.000, 4.912, 1188.801
1460080930.070840, 242.000, 4.912, 1188.801
1460080930.071040, 242.000, 4.912, 1188.801
1460080930.071240, 243.000, 4.912, 1193.713
1460080930.071440, 242.000, 4.912, 1188.801
1460080930.071640, 241.500, 4.912, 1186.345
1460080930.071840, 241.500, 4.912, 1186.345
1460080930.072040, 241.500, 4.912, 1186.345
1460080930.072240, 241.500, 4.912, 1186.345
1460080930.072440, 241.500, 4.912, 1186.345
1460080930.072640, 241.000, 4.912, 1183.888
1460080930.072840, 241.000, 4.912, 1183.888
1460080930.073040, 241.500, 4.912, 1186.345
1460080930.073240, 241.500, 4.912, 1186.345
1460080930.073440, 241.500, 4.912, 1186.345
1460080930.073640, 241.500, 4.912, 1186.345
1460080930.073840, 241.500, 4.912, 1186.345
1460080930.074040, 241.500, 4.912, 1186.345
1460080930.074240, 241.500, 4.912, 1186.345
1460080930.074440, 241.000, 4.912, 1183.888
1460080930.074640, 241.000, 4.912, 1183.888
1460080930.074840, 242.000, 4.912, 1188.801
1460080930.075040, 241.500, 4.912, 1186.345
1460080930.075240, 243.000, 4.912, 1193.713
1460080930.075440, 244.500, 4.912, 1201.082
1460080930.075640, 242.500, 4.912, 1191.257
1460080930.075840, 241.500, 4.912, 1186.345
1460080930.076040, 242.000, 4.912, 1188.801
1460080930.076240, 242.000, 4.912, 1188.801
1460080930.076440, 242.000, 4.912, 1188.801
1460080930.076640, 241.000, 4.912, 1183.888
1460080930.076840, 240.500, 4.912, 1181.432
1460080930.077040, 240.500, 4.912, 1181.432
1460080930.077240, 242.500, 4.912, 1191.257
1460080930.077440, 241.500, 4.912, 1186.345
1460080930.077640, 244.500, 4.912, 1201.082
1460080930.077840, 249.000, 4.912, 1223.188
1460080930.078040, 247.000, 4.912, 1213.363
1460080930.078240, 245.500, 4.912, 1205.994
1460080930.078440, 249.500, 4.912, 1225.644
1460080930.078640, 255.500, 4.912, 1255.118
1460080930.078840, 246.000, 4.912, 1208.450
1460080930.079040, 249.500, 4.912, 1225.644
1460080930.079240, 250.500, 4.912, 1230.556
1460080930.079440, 248.500, 4.912, 1220.731
1460080930.079640, 247.000, 4.912, 1213.363
1460080930.079840, 246.000, 4.912, 1208.450
1460080930.080040, 242.000, 4.912, 1188.801
1460080930.080240, 242.000, 4.912, 1188.801
1460080930.080440, 241.500, 4.912, 1186.345
1460080930.080640, 242.000, 4.912, 1188.801
1460080930.080840, 241.500, 4.912, 1186.345
1460080930.081040, 241.500, 4.912, 1186.345
1460080930.081240, 242.000, 4.912, 1188.801
1460080930.081440, 241.500, 4.912, 1186.345
1460080930.081640, 241.500, 4.912, 1186.345
1460080930.081840, 241.500, 4.912, 1186.345
1460080930.082040, 242.000, 4.912, 1188.801
1460080930.082240, 241.500, 4.912, 1186.345
1460080930.082440, 241.000, 4.912, 1183.888
1460080930.082640, 241.500, 4.912, 1186.345
1460080930.082840, 241.500, 4.912, 1186.345
1460080930.083040, 241.500, 4.912, 1186.345
1460080930.083240, 243.000, 4.912, 1193.713
1460080930.083440, 245.000, 4.912, 1203.538
1460080930.083640, 242.500, 4.912, 1191.257
1460080930.083840, 242.000, 4.912, 1188.801
1460080930.084040, 242.000, 4.912, 1188.801
1460080930.084240, 241.500, 4.912, 1186.345
1460080930.084440, 242.500, 4.912, 1191.257
1460080930.084640, 242.000, 4.912, 1188.801
1460080930.084840, 242.000, 4.912, 1188.801
1460080930.085040, 241.500, 4.912, 1186.345
1460080930.085240, 243.000, 4.912, 1193.713
1460080930.085440, 243.000, 4.912, 1193.713
1460080930.085640, 244.500, 4.912, 1201.082
1460080930.085840, 243.000, 4.912, 1193.713
1460080930.086040, 242.500, 4.912, 1191.257
1460080930.086240, 242.000, 4.912, 1188.801
1460080930.086440, 242.000, 4.912, 1188.801
1460080930.086640, 242.000, 4.912, 1188.801
1460080930.086840, 241.500, 4.912, 1186.345
1460080930.087040, 241.500, 4.912, 1186.345
1460080930.087240, 241.500, 4.912, 1186.345
1460080930.087440, 242.500, 4.912, 1191.257
1460080930.087640, 242.500, 4.912, 1191.257
1460080930.087840, 241.500, 4.912, 1186.345
1460080930.088040, 242.000, 4.912, 1188.801
1460080930.088240, 241.500, 4.912, 1186.345
1460080930.088440, 241.500, 4.912, 1186.345
1460080930.088640, 242.000, 4.912, 1188.801
1460080930.088840, 241.500, 4.912, 1186.345
1460080930.089040, 241.500, 4.912, 1186.345
1460080930.089240, 241.500, 4.912, 1186.345
1460080930.089440, 242.000, 4.912, 1188.801
1460080930.089640, 242.000, 4.912, 1188.801
1460080930.089840, 241.500, 4.912, 1186.345
1460080930.090040, 241.500, 4.912, 1186.345
1460080930.090240, 241.500, 4.912, 1186.345
1460080930.090440, 242.000, 4.912, 1188.801
1460080930.090640, 242.000, 4.912, 1188.801
1460080930.090840, 241.500, 4.912, 1186.345
1460080930.091040, 241.000, 4.912, 1183.888
1460080930.091240, 242.500, 4.912, 1191.257
1460080930.091440, 245.000, 4.912, 1203.538
1460080930.091640, 242.500, 4.912, 1191.257
1460080930.091840, 241.500, 4.912, 1186.345
1460080930.092040, 241.000, 4.912, 1183.888
1460080930.092240, 242.000, 4.912, 1188.801
1460080930.092440, 242.000, 4.912, 1188.801
1460080930.092640, 242.000, 4.912, 1188.801
1460080930.092840, 242.000, 4.912, 1188.801
1460080930.093040, 242.000, 4.912, 1188.801
1460080930.093240, 243.000, 4.912, 1193.713
1460080930.093440, 242.000, 4.912, 1188.801
1460080930.093640, 243.500, 4.912, 1196.169
1460080930.093840, 242.000, 4.912, 1188.801
1460080930.094040, 240.500, 4.912, 1181.432
1460080930.094240, 240.500, 4.912, 1181.432
1460080930.094440, 241.500, 4.912, 1186.345
1460080930.094640, 241.000, 4.912, 1183.888
1460080930.094840, 240.500, 4.912, 1181.432
1460080930.095040, 240.500, 4.912, 1181.432
1460080930.095240, 240.000, 4.912, 1178.976
1460080930.095440, 240.000, 4.912, 1178.976
1460080930.095640, 242.000, 4.912, 1188.801
1460080930.095840, 247.500, 4.912, 1215.819
1460080930.096040, 248.500, 4.912, 1220.731
1460080930.096240, 247.000, 4.912, 1213.363
1460080930.096440, 250.500, 4.912, 1230.556
1460080930.096640, 256.500, 4.912, 1260.031
1460080930.096840, 247.500, 4.912, 1215.819
1460080930.097040, 251.000, 4.912, 1233.012
1460080930.097240, 251.500, 4.912, 1235.469
1460080930.097440, 249.000, 4.912, 1223.188
1460080930.097640, 247.500, 4.912, 1215.819
1460080930.097840, 246.000, 4.912, 1208.450
1460080930.098040, 242.500, 4.912, 1191.257
1460080930.098240, 241.500, 4.912, 1186.345
1460080930.098440, 241.500, 4.912, 1186.345
1460080930.098640, 242.000, 4.912, 1188.801
1460080930.098840, 242.000, 4.912, 1188.801
1460080930.099040, 242.000, 4.912, 1188.801
1460080930.099240, 243.500, 4.912, 1196.169
1460080930.099440, 245.000, 4.912, 1203.538
1460080930.099640, 242.500, 4.912, 1191.257
1460080930.099840, 242.000, 4.912, 1188.801
1460080930.100040, 242.000, 4.912, 1188.801
1460080930.100240, 241.500, 4.912, 1186.345
1460080930.100440, 241.000, 4.912, 1183.888
1460080930.100640, 242.000, 4.912, 1188.801
1460080930.100840, 242.500, 4.912, 1191.257
1460080930.101040, 242.000, 4.912, 1188.801
1460080930.101240, 243.500, 4.912, 1196.169
1460080930.101440, 243.000, 4.912, 1193.713
1460080930.101640, 244.500, 4.912, 1201.082
1460080930.101840, 243.000, 4.912, 1193.713
1460080930.102040, 242.000, 4.912, 1188.801
1460080930.102240, 242.000, 4.912, 1188.801
1460080930.102440, 242.000, 4.912, 1188.801
1460080930.102640, 241.500, 4.912, 1186.345
1460080930.102840, 242.000, 4.912, 1188.801
1460080930.103040, 242.000, 4.912, 1188.801
1460080930.103240, 242.000, 4.912, 1188.801
1460080930.103440, 242.000, 4.912, 1188.801
1460080930.103640, 242.000, 4.912, 1188.801
1460080930.103840, 242.500, 4.912, 1191.257
1460080930.104040, 242.500, 4.912, 1191.257
1460080930.104240, 242.000, 4.912, 1188.801
1460080930.104440, 241.500, 4.912, 1186.345
1460080930.104640, 241.500, 4.912, 1186.345
1460080930.104840, 241.500, 4.912, 1186.345
1460080930.105040, 242.000, 4.912, 1188.801
1460080930.105240, 242.000, 4.912, 1188.801
1460080930.105440, 241.500, 4.912, 1186.345
1460080930.105640, 241.500, 4.912, 1186.345
1460080930.105840, 241.500, 4.912, 1186.345
1460080930.106040, 241.500, 4.912, 1186.345
1460080930.106240, 241.500, 4.912, 1186.345
1460080930.106440, 241.500, 4.912, 1186.345
1460080930.106640, 241.500, 4.912, 1186.345
1460080930.106840, 241.500, 4.912, 1186.345
1460080930.107040, 241.500, 4.912, 1186.345
1460080930.107240, 243.000, 4.912, 1193.713
1460080930.107440, 244.000, 4.912, 1198.626
1460080930.107640, 242.500, 4.912, 1191.257
1460080930.107840, 240.500, 4.912, 1181.432
1460080930.108040, 242.000, 4.912, 1188.801
1460080930.108240, 242.500, 4.912, 1191.257
1460080930.108440, 242.000, 4.912, 1188.801
1460080930.108640, 242.000, 4.912, 1188.801
1460080930.108840, 241.000, 4.912, 1183.888
1460080930.109040, 242.500, 4.912, 1191.257
1460080930.109240, 244.000, 4.912, 1198.626
1460080930.109440, 243.500, 4.912, 1196.169
1460080930.109640, 244.500, 4.912, 1201.082
1460080930.109840, 243.000, 4.912, 1193.713
1460080930.110040, 241.000, 4.912, 1183.888
1460080930.110240, 240.500, 4.912, 1181.432
1460080930.110440, 241.000, 4.912, 1183.888
1460080930.110640, 240.500, 4.912, 1181.432
1460080930.110840, 240.500, 4.912, 1181.432
1460080930.111040, 241.000, 4.912, 1183.888
1460080930.111240, 246.000, 4.912, 1208.450
1460080930.111440, 247.000, 4.912, 1213.363
1460080930.111640, 245.000, 4.912, 1203.538
1460080930.111840, 242.000, 4.912, 1188.801
1460080930.112040, 248.500, 4.912, 1220.731
1460080930.112240, 248.500, 4.912, 1220.731
1460080930.112440, 242.500, 4.912, 1191.257
1460080930.112640, 242.500, 4.912, 1191.257
1460080930.112840, 241.500, 4.912, 1186.345
1460080930.113040, 241.500, 4.912, 1186.345
1460080930.113240, 240.500, 4.912, 1181.432
1460080930.113440, 242.000, 4.912, 1188.801
1460080930.113640, 243.500, 4.912, 1196.169
1460080930.113840, 249.000, 4.912, 1223.188
1460080930.114040, 248.000, 4.912, 1218.275
1460080930.114240, 247.000, 4.912, 1213.363
1460080930.114440, 250.500, 4.912, 1230.556
1460080930.114640, 255.500, 4.912, 1255.118
1460080930.114840, 247.500, 4.912, 1215.819
1460080930.115040, 251.000, 4.912, 1233.012
1460080930.115240, 253.000, 4.912, 1242.837
1460080930.115440, 252.000, 4.912, 1237.925
1460080930.115640, 248.500, 4.912, 1220.731
1460080930.115840, 246.500, 4.912, 1210.907
1460080930.116040, 243.500, 4.912, 1196.169
1460080930.116240, 242.500, 4.912, 1191.257
1460080930.116440, 241.500, 4.912, 1186.345
1460080930.116640, 242.000, 4.912, 1188.801
1460080930.116840, 242.000, 4.912, 1188.801
1460080930.117040, 241.500, 4.912, 1186.345
1460080930.117240, 243.500, 4.912, 1196.169
1460080930.117440, 244.000, 4.912, 1198.626
1460080930.117640, 245.000, 4.912, 1203.538
1460080930.117840, 243.000, 4.912, 1193.713
1460080930.118040, 242.000, 4.912, 1188.801
1460080930.118240, 242.000, 4.912, 1188.801
1460080930.118440, 242.000, 4.912, 1188.801
1460080930.118640, 243.000, 4.912, 1193.713
1460080930.118840, 242.000, 4.912, 1188.801
1460080930.119040, 242.000, 4.912, 1188.801
1460080930.119240, 242.000, 4.912, 1188.801
1460080930.119440, 242.000, 4.912, 1188.801
1460080930.119640, 242.000, 4.912, 1188.801
1460080930.119840, 242.000, 4.912, 1188.801
1460080930.120040, 242.500, 4.912, 1191.257
1460080930.120240, 242.000, 4.912, 1188.801
1460080930.120440, 241.500, 4.912, 1186.345
1460080930.120640, 242.000, 4.912, 1188.801
1460080930.120840, 242.000, 4.912, 1188.801
1460080930.121040, 241.500, 4.912, 1186.345
1460080930.121240, 241.500, 4.912, 1186.345
1460080930.121440, 241.500, 4.912, 1186.345
1460080930.121640, 241.500, 4.912, 1186.345
1460080930.121840, 241.500, 4.912, 1186.345
1460080930.122040, 241.500, 4.912, 1186.345
1460080930.122240, 241.500, 4.912, 1186.345
1460080930.122440, 242.000, 4.912, 1188.801
1460080930.122640, 241.500, 4.912, 1186.345
1460080930.122840, 241.500, 4.912, 1186.345
1460080930.123040, 241.500, 4.912, 1186.345
1460080930.123240, 243.500, 4.912, 1196.169
1460080930.123440, 245.500, 4.912, 1205.994
1460080930.123640, 242.500, 4.912, 1191.257
1460080930.123840, 241.500, 4.912, 1186.345
1460080930.124040, 242.000, 4.912, 1188.801
1460080930.124240, 241.500, 4.912, 1186.345
1460080930.124440, 242.000, 4.912, 1188.801
1460080930.124640, 241.000, 4.912, 1183.888
1460080930.124840, 242.000, 4.912, 1188.801
1460080930.125040, 242.000, 4.912, 1188.801
1460080930.125240, 243.000, 4.912, 1193.713
1460080930.125440, 242.500, 4.912, 1191.257
1460080930.125640, 245.000, 4.912, 1203.538
1460080930.125840, 244.000, 4.912, 1198.626
1460080930.126040, 242.500, 4.912, 1191.257
1460080930.126240, 242.500, 4.912, 1191.257
1460080930.126440, 243.000, 4.912, 1193.713
1460080930.126640, 241.500, 4.912, 1186.345
1460080930.126840, 241.000, 4.912, 1183.888
1460080930.127040, 241.000, 4.912, 1183.888
1460080930.127240, 241.000, 4.912, 1183.888
1460080930.127440, 241.500, 4.912, 1186.345
1460080930.127640, 242.500, 4.912, 1191.257
1460080930.127840, 243.000, 4.912, 1193.713
1460080930.128040, 242.500, 4.912, 1191.257
1460080930.128240, 242.500, 4.912, 1191.257
1460080930.128440, 242.000, 4.912, 1188.801
1460080930.128640, 243.000, 4.912, 1193.713
1460080930.128840, 242.500, 4.912, 1191.257
1460080930.129040, 242.500, 4.912, 1191.257
1460080930.129240, 243.500, 4.912, 1196.169
1460080930.129440, 244.000, 4.912, 1198.626
1460080930.129640, 244.000, 4.912, 1198.626
1460080930.129840, 243.000, 4.912, 1193.713
1460080930.130040, 243.500, 4.912, 1196.169
1460080930.130240, 243.500, 4.912, 1196.169
1460080930.130440, 244.000, 4.912, 1198.626
1460080930.130640, 242.500, 4.912, 1191.257
1460080930.130840, 244.000, 4.912, 1198.626
1460080930.131040, 244.500, 4.912, 1201.082
1460080930.131240, 246.000, 4.912, 1208.450
1460080930.131440, 247.500, 4.912, 1215.819
1460080930.131640, 246.000, 4.912, 1208.450
1460080930.131840, 250.500, 4.912, 1230.556
1460080930.132040, 250.500, 4.912, 1230.556
1460080930.132240, 250.000, 4.912, 1228.100
1460080930.132440, 253.500, 4.912, 1245.293
1460080930.132640, 259.000, 4.912, 1272.312
1460080930.132840, 250.500, 4.912, 1230.556
1460080930.133040, 253.000, 4.912, 1242.837
1460080930.133240, 255.000, 4.912, 1252.662
1460080930.133440, 253.500, 4.912, 1245.293
1460080930.133640, 253.000, 4.912, 1242.837
1460080930.133840, 250.000, 4.912, 1228.100
1460080930.134040, 246.000, 4.912, 1208.450
1460080930.134240, 244.500, 4.912, 1201.082
1460080930.134440, 244.500, 4.912, 1201.082
1460080930.134640, 243.000, 4.912, 1193.713
1460080930.134840, 243.500, 4.912, 1196.169
1460080930.135040, 244.500, 4.912, 1201.082
1460080930.135240, 244.500, 4.912, 1201.082
1460080930.135440, 244.500, 4.912, 1201.082
1460080930.135640, 244.000, 4.912, 1198.626
1460080930.135840, 241.000, 4.912, 1183.888
1460080930.136040, 266.500, 4.912, 1309.155
1460080930.136240, 285.000, 4.912, 1400.034
1460080930.136440, 292.500, 4.912, 1436.877
1460080930.136640, 291.500, 4.912, 1431.965
1460080930.136840, 292.000, 4.912, 1434.421
1460080930.137040, 293.000, 4.912, 1439.333
1460080930.137240, 292.500, 4.912, 1436.877
1460080930.137440, 294.500, 4.912, 1446.702
1460080930.137640, 294.500, 4.912, 1446.702
1460080930.137840, 294.500, 4.912, 1446.702
1460080930.138040, 295.500, 4.912, 1451.614
1460080930.138240, 295.000, 4.912, 1449.158
1460080930.138440, 295.000, 4.912, 1449.158
1460080930.138640, 295.000, 4.912, 1449.158
1460080930.138840, 293.500, 4.912, 1441.789
1460080930.139040, 291.000, 4.912, 1429.508
1460080930.139240, 291.000, 4.912, 1429.508
1460080930.139440, 292.500, 4.912, 1436.877
1460080930.139640, 290.000, 4.912, 1424.596
1460080930.139840, 289.000, 4.912, 1419.684
1460080930.140040, 289.500, 4.912, 1422.140
1460080930.140240, 289.500, 4.912, 1422.140
