Time (s), Avg Current (mA), Avg Voltage (V), Avg Power (mW)
1460080828.528800, 303.500, 4.867, 1477.104
1460080828.529000, 310.000, 4.867, 1508.739
1460080828.529200, 308.500, 4.867, 1501.439
1460080828.529400, 297.000, 4.867, 1445.469
1460080828.529600, 292.500, 4.867, 1423.568
1460080828.529800, 295.000, 4.867, 1435.736
1460080828.530000, 297.000, 4.867, 1445.469
1460080828.530200, 296.000, 4.867, 1440.602
1460080828.530400, 295.000, 4.867, 1435.736
1460080828.530600, 295.000, 4.867, 1435.736
1460080828.530800, 293.500, 4.867, 1428.435
1460080828.531000, 292.500, 4.867, 1423.568
1460080828.531200, 293.000, 4.867, 1426.002
1460080828.531400, 288.500, 4.867, 1404.101
1460080828.531600, 287.000, 4.867, 1396.800
1460080828.531800, 284.500, 4.867, 1384.633
1460080828.532000, 284.000, 4.867, 1382.200
1460080828.532200, 284.000, 4.867, 1382.200
1460080828.532400, 284.000, 4.867, 1382.200
1460080828.532600, 283.500, 4.867, 1379.766
1460080828.532800, 283.500, 4.867, 1379.766
1460080828.533000, 283.500, 4.867, 1379.766
1460080828.533200, 283.000, 4.867, 1377.333
1460080828.533400, 283.500, 4.867, 1379.766
1460080828.533600, 283.000, 4.867, 1377.333
1460080828.533800, 293.500, 4.867, 1428.435
1460080828.534000, 291.500, 4.867, 1418.701
1460080828.534200, 290.000, 4.867, 1411.401
1460080828.534400, 279.500, 4.867, 1360.299
1460080828.534600, 286.000, 4.867, 1391.933
1460080828.534800, 285.000, 4.867, 1387.067
1460080828.535000, 283.000, 4.867, 1377.333
1460080828.535200, 286.000, 4.867, 1391.933
1460080828.535400, 286.000, 4.867, 1391.933
1460080828.535600, 284.500, 4.867, 1384.633
1460080828.535800, 284.000, 4.867, 1382.200
1460080828.536000, 284.500, 4.867, 1384.633
1460080828.536200, 288.500, 4.867, 1404.101
1460080828.536400, 290.000, 4.867, 1411.401
1460080828.536600, 290.500, 4.867, 1413.834
1460080828.536800, 291.000, 4.867, 1416.268
1460080828.537000, 291.000, 4.867, 1416.268
1460080828.537200, 302.000, 4.867, 1469.804
1460080828.537400, 294.500, 4.867, 1433.302
1460080828.537600, 292.000, 4.867, 1421.135
1460080828.537800, 291.000, 4.867, 1416.268
1460080828.538000, 291.000, 4.867, 1416.268
1460080828.538200, 291.000, 4.867, 1416.268
1460080828.538400, 289.000, 4.867, 1406.534
1460080828.538600, 288.000, 4.867, 1401.667
1460080828.538800, 299.000, 4.867, 1455.203
1460080828.539000, 290.000, 4.867, 1411.401
1460080828.539200, 289.000, 4.867, 1406.534
1460080828.539400, 288.500, 4.867, 1404.101
1460080828.539600, 288.000, 4.867, 1401.667
1460080828.539800, 285.500, 4.867, 1389.500
1460080828.540000, 285.000, 4.867, 1387.067
1460080828.540200, 285.000, 4.867, 1387.067
1460080828.540400, 285.000, 4.867, 1387.067
1460080828.540600, 285.000, 4.867, 1387.067
1460080828.540800, 284.500, 4.867, 1384.633
1460080828.541000, 284.500, 4.867, 1384.633
1460080828.541200, 284.500, 4.867, 1384.633
1460080828.541400, 284.500, 4.867, 1384.633
1460080828.541600, 285.500, 4.867, 1389.500
1460080828.541800, 285.000, 4.867, 1387.067
1460080828.542000, 285.500, 4.867, 1389.500
1460080828.542200, 285.500, 4.867, 1389.500
1460080828.542400, 286.000, 4.867, 1391.933
1460080828.542600, 286.000, 4.867, 1391.933
1460080828.542800, 285.500, 4.867, 1389.500
1460080828.543000, 284.500, 4.867, 1384.633
1460080828.543200, 284.000, 4.867, 1382.200
1460080828.543400, 284.500, 4.867, 1384.633
1460080828.543600, 285.000, 4.867, 1387.067
1460080828.543800, 284.500, 4.867, 1384.633
1460080828.544000, 284.000, 4.867, 1382.200
1460080828.544200, 284.000, 4.867, 1382.200
1460080828.544400, 284.500, 4.867, 1384.633
1460080828.544600, 285.500, 4.867, 1389.500
1460080828.544800, 285.000, 4.867, 1387.067
1460080828.545000, 286.000, 4.867, 1391.933
1460080828.545200, 289.000, 4.867, 1406.534
1460080828.545400, 286.000, 4.867, 1391.933
1460080828.545600, 285.500, 4.867, 1389.500
1460080828.545800, 285.000, 4.867, 1387.067
1460080828.546000, 285.500, 4.867, 1389.500
1460080828.546200, 285.500, 4.867, 1389.500
1460080828.546400, 285.000, 4.867, 1387.067
1460080828.546600, 285.000, 4.867, 1387.067
1460080828.546800, 285.000, 4.867, 1387.067
1460080828.547000, 286.500, 4.867, 1394.367
1460080828.547200, 294.000, 4.867, 1430.869
1460080828.547400, 294.500, 4.867, 1433.302
1460080828.547600, 293.000, 4.867, 1426.002
1460080828.547800, 295.000, 4.867, 1435.736
1460080828.548000, 295.500, 4.867, 1438.169
1460080828.548200, 295.000, 4.867, 1435.736
1460080828.548400, 294.500, 4.867, 1433.302
1460080828.548600, 294.500, 4.867, 1433.302
1460080828.548800, 291.000, 4.867, 1416.268
1460080828.549000, 289.500, 4.867, 1408.968
1460080828.549200, 289.500, 4.867, 1408.968
1460080828.549400, 284.500, 4.867, 1384.633
1460080828.549600, 284.000, 4.867, 1382.200
1460080828.549800, 283.500, 4.867, 1379.766
1460080828.550000, 283.500, 4.867, 1379.766
1460080828.550200, 283.000, 4.867, 1377.333
1460080828.550400, 283.500, 4.867, 1379.766
1460080828.550600, 283.500, 4.867, 1379.766
1460080828.550800, 285.000, 4.867, 1387.067
1460080828.551000, 287.000, 4.867, 1396.800
1460080828.551200, 300.000, 4.867, 1460.070
1460080828.551400, 291.500, 4.867, 1418.701
1460080828.551600, 286.500, 4.867, 1394.367
1460080828.551800, 284.500, 4.867, 1384.633
1460080828.552000, 286.000, 4.867, 1391.933
1460080828.552200, 294.500, 4.867, 1433.302
1460080828.552400, 282.000, 4.867, 1372.466
1460080828.552600, 285.000, 4.867, 1387.067
1460080828.552800, 285.000, 4.867, 1387.067
1460080828.553000, 285.000, 4.867, 1387.067
1460080828.553200, 288.000, 4.867, 1401.667
1460080828.553400, 286.000, 4.867, 1391.933
1460080828.553600, 285.000, 4.867, 1387.067
1460080828.553800, 285.000, 4.867, 1387.067
1460080828.554000, 284.500, 4.867, 1384.633
1460080828.554200, 285.000, 4.867, 1387.067
1460080828.554400, 284.500, 4.867, 1384.633
1460080828.554600, 284.500, 4.867, 1384.633
1460080828.554800, 286.500, 4.867, 1394.367
1460080828.555000, 286.500, 4.867, 1394.367
1460080828.555200, 287.500, 4.867, 1399.234
1460080828.555400, 287.000, 4.867, 1396.800
1460080828.555600, 287.000, 4.867, 1396.800
1460080828.555800, 285.500, 4.867, 1389.500
1460080828.556000, 285.000, 4.867, 1387.067
1460080828.556200, 285.000, 4.867, 1387.067
1460080828.556400, 285.000, 4.867, 1387.067
1460080828.556600, 285.000, 4.867, 1387.067
1460080828.556800, 285.000, 4.867, 1387.067
1460080828.557000, 284.500, 4.867, 1384.633
1460080828.557200, 285.000, 4.867, 1387.067
1460080828.557400, 285.500, 4.867, 1389.500
1460080828.557600, 286.500, 4.867, 1394.367
1460080828.557800, 285.000, 4.867, 1387.067
1460080828.558000, 285.000, 4.867, 1387.067
1460080828.558200, 284.500, 4.867, 1384.633
1460080828.558400, 284.500, 4.867, 1384.633
1460080828.558600, 284.000, 4.867, 1382.200
1460080828.558800, 284.000, 4.867, 1382.200
1460080828.559000, 284.000, 4.867, 1382.200
1460080828.559200, 284.500, 4.867, 1384.633
1460080828.559400, 283.500, 4.867, 1379.766
1460080828.559600, 284.000, 4.867, 1382.200
1460080828.559800, 285.000, 4.867, 1387.067
1460080828.560000, 285.000, 4.867, 1387.067
1460080828.560200, 286.000, 4.867, 1391.933
1460080828.560400, 285.000, 4.867, 1387.067
1460080828.560600, 286.000, 4.867, 1391.933
1460080828.560800, 285.500, 4.867, 1389.500
1460080828.561000, 285.500, 4.867, 1389.500
1460080828.561200, 289.000, 4.867, 1406.534
1460080828.561400, 287.500, 4.867, 1399.234
1460080828.561600, 285.500, 4.867, 1389.500
1460080828.561800, 285.500, 4.867, 1389.500
1460080828.562000, 285.500, 4.867, 1389.500
1460080828.562200, 285.500, 4.867, 1389.500
1460080828.562400, 285.000, 4.867, 1387.067
1460080828.562600, 285.500, 4.867, 1389.500
1460080828.562800, 285.500, 4.867, 1389.500
1460080828.563000, 285.000, 4.867, 1387.067
1460080828.563200, 286.000, 4.867, 1391.933
1460080828.563400, 286.500, 4.867, 1394.367
1460080828.563600, 286.000, 4.867, 1391.933
1460080828.563800, 284.500, 4.867, 1384.633
1460080828.564000, 284.000, 4.867, 1382.200
1460080828.564200, 284.500, 4.867, 1384.633
1460080828.564400, 284.000, 4.867, 1382.200
1460080828.564600, 284.500, 4.867, 1384.633
1460080828.564800, 284.000, 4.867, 1382.200
1460080828.565000, 285.000, 4.867, 1387.067
1460080828.565200, 293.000, 4.867, 1426.002
1460080828.565400, 291.500, 4.867, 1418.701
1460080828.565600, 290.500, 4.867, 1413.834
1460080828.565800, 293.500, 4.867, 1428.435
1460080828.566000, 294.000, 4.867, 1430.869
1460080828.566200, 294.000, 4.867, 1430.869
1460080828.566400, 293.000, 4.867, 1426.002
1460080828.566600, 293.500, 4.867, 1428.435
1460080828.566800, 289.500, 4.867, 1408.968
1460080828.567000, 288.000, 4.867, 1401.667
1460080828.567200, 287.000, 4.867, 1396.800
1460080828.567400, 285.500, 4.867, 1389.500
1460080828.567600, 285.000, 4.867, 1387.067
1460080828.567800, 285.000, 4.867, 1387.067
1460080828.568000, 284.000, 4.867, 1382.200
1460080828.568200, 284.000, 4.867, 1382.200
1460080828.568400, 283.000, 4.867, 1377.333
1460080828.568600, 285.000, 4.867, 1387.067
1460080828.568800, 284.500, 4.867, 1384.633
1460080828.569000, 284.000, 4.867, 1382.200
1460080828.569200, 287.500, 4.867, 1399.234
1460080828.569400, 285.500, 4.867, 1389.500
1460080828.569600, 284.000, 4.867, 1382.200
1460080828.569800, 284.000, 4.867, 1382.200
1460080828.570000, 283.000, 4.867, 1377.333
1460080828.570200, 288.500, 4.867, 1404.101
1460080828.570400, 279.000, 4.867, 1357.865
1460080828.570600, 284.000, 4.867, 1382.200
1460080828.570800, 284.000, 4.867, 1382.200
1460080828.571000, 286.000, 4.867, 1391.933
1460080828.571200, 288.000, 4.867, 1401.667
1460080828.571400, 286.500, 4.867, 1394.367
1460080828.571600, 286.000, 4.867, 1391.933
1460080828.571800, 283.000, 4.867, 1377.333
1460080828.572000, 283.000, 4.867, 1377.333
1460080828.572200, 285.000, 4.867, 1387.067
1460080828.572400, 285.000, 4.867, 1387.067
1460080828.572600, 284.500, 4.867, 1384.633
1460080828.572800, 284.500, 4.867, 1384.633
1460080828.573000, 284.000, 4.867, 1382.200
1460080828.573200, 284.000, 4.867, 1382.200
1460080828.573400, 284.500, 4.867, 1384.633
1460080828.573600, 285.000, 4.867, 1387.067
1460080828.573800, 284.500, 4.867, 1384.633
1460080828.574000, 284.000, 4.867, 1382.200
1460080828.574200, 283.000, 4.867, 1377.333
1460080828.574400, 283.000, 4.867, 1377.333
1460080828.574600, 284.000, 4.867, 1382.200
1460080828.574800, 284.000, 4.867, 1382.200
1460080828.575000, 284.500, 4.867, 1384.633
1460080828.575200, 284.500, 4.867, 1384.633
1460080828.575400, 284.500, 4.867, 1384.633
1460080828.575600, 284.500, 4.867, 1384.633
1460080828.575800, 284.500, 4.867, 1384.633
1460080828.576000, 283.500, 4.867, 1379.766
1460080828.576200, 284.000, 4.867, 1382.200
1460080828.576400, 285.000, 4.867, 1387.067
1460080828.576600, 285.500, 4.867, 1389.500
1460080828.576800, 285.500, 4.867, 1389.500
1460080828.577000, 285.500, 4.867, 1389.500
1460080828.577200, 287.500, 4.867, 1399.234
1460080828.577400, 287.500, 4.867, 1399.234
1460080828.577600, 286.500, 4.867, 1394.367
1460080828.577800, 285.500, 4.867, 1389.500
1460080828.578000, 285.000, 4.867, 1387.067
1460080828.578200, 285.500, 4.867, 1389.500
1460080828.578400, 285.500, 4.867, 1389.500
1460080828.578600, 285.500, 4.867, 1389.500
1460080828.578800, 285.000, 4.867, 1387.067
1460080828.579000, 285.500, 4.867, 1389.500
1460080828.579200, 288.000, 4.867, 1401.667
1460080828.579400, 288.000, 4.867, 1401.667
1460080828.579600, 287.500, 4.867, 1399.234
1460080828.579800, 285.000, 4.867, 1387.067
1460080828.580000, 284.000, 4.867, 1382.200
1460080828.580200, 284.000, 4.867, 1382.200
1460080828.580400, 284.000, 4.867, 1382.200
1460080828.580600, 284.000, 4.867, 1382.200
1460080828.580800, 283.500, 4.867, 1379.766
1460080828.581000, 285.000, 4.867, 1387.067
1460080828.581200, 285.500, 4.867, 1389.500
1460080828.581400, 284.500, 4.867, 1384.633
1460080828.581600, 284.000, 4.867, 1382.200
1460080828.581800, 284.500, 4.867, 1384.633
1460080828.582000, 283.500, 4.867, 1379.766
1460080828.582200, 283.000, 4.867, 1377.333
1460080828.582400, 284.000, 4.867, 1382.200
1460080828.582600, 284.500, 4.867, 1384.633
1460080828.582800, 283.500, 4.867, 1379.766
1460080828.583000, 284.500, 4.867, 1384.633
1460080828.583200, 291.000, 4.867, 1416.268
1460080828.583400, 289.500, 4.867, 1408.968
1460080828.583600, 288.500, 4.867, 1404.101
1460080828.583800, 292.500, 4.867, 1423.568
1460080828.584000, 295.500, 4.867, 1438.169
1460080828.584200, 295.500, 4.867, 1438.169
1460080828.584400, 292.500, 4.867, 1423.568
1460080828.584600, 296.000, 4.867, 1440.602
1460080828.584800, 293.000, 4.867, 1426.002
1460080828.585000, 291.000, 4.867, 1416.268
1460080828.585200, 293.000, 4.867, 1426.002
1460080828.585400, 287.500, 4.867, 1399.234
1460080828.585600, 286.500, 4.867, 1394.367
1460080828.585800, 285.000, 4.867, 1387.067
1460080828.586000, 285.000, 4.867, 1387.067
1460080828.586200, 284.000, 4.867, 1382.200
1460080828.586400, 284.000, 4.867, 1382.200
1460080828.586600, 284.000, 4.867, 1382.200
1460080828.586800, 283.500, 4.867, 1379.766
1460080828.587000, 283.500, 4.867, 1379.766
1460080828.587200, 285.500, 4.867, 1389.500
1460080828.587400, 285.500, 4.867, 1389.500
1460080828.587600, 287.000, 4.867, 1396.800
1460080828.587800, 285.000, 4.867, 1387.067
1460080828.588000, 284.500, 4.867, 1384.633
1460080828.588200, 289.000, 4.867, 1406.534
1460080828.588400, 279.500, 4.867, 1360.299
1460080828.588600, 285.000, 4.867, 1387.067
1460080828.588800, 306.000, 4.867, 1489.271
1460080828.589000, 294.500, 4.867, 1433.302
1460080828.589200, 286.500, 4.867, 1394.367
1460080828.589400, 285.500, 4.867, 1389.500
1460080828.589600, 289.500, 4.867, 1408.968
1460080828.589800, 290.500, 4.867, 1413.834
1460080828.590000, 290.500, 4.867, 1413.834
1460080828.590200, 290.500, 4.867, 1413.834
1460080828.590400, 290.500, 4.867, 1413.834
1460080828.590600, 291.000, 4.867, 1416.268
1460080828.590800, 290.500, 4.867, 1413.834
1460080828.591000, 290.500, 4.867, 1413.834
1460080828.591200, 290.000, 4.867, 1411.401
1460080828.591400, 286.500, 4.867, 1394.367
1460080828.591600, 285.500, 4.867, 1389.500
1460080828.591800, 285.000, 4.867, 1387.067
1460080828.592000, 284.500, 4.867, 1384.633
1460080828.592200, 284.500, 4.867, 1384.633
1460080828.592400, 286.500, 4.867, 1394.367
1460080828.592600, 286.500, 4.867, 1394.367
1460080828.592800, 285.000, 4.867, 1387.067
1460080828.593000, 284.000, 4.867, 1382.200
1460080828.593200, 289.500, 4.867, 1408.968
1460080828.593400, 286.500, 4.867, 1394.367
1460080828.593600, 284.500, 4.867, 1384.633
1460080828.593800, 284.500, 4.867, 1384.633
1460080828.594000, 284.500, 4.867, 1384.633
1460080828.594200, 284.500, 4.867, 1384.633
1460080828.594400, 285.000, 4.867, 1387.067
1460080828.594600, 285.500, 4.867, 1389.500
1460080828.594800, 285.000, 4.867, 1387.067
1460080828.595000, 284.500, 4.867, 1384.633
1460080828.595200, 287.000, 4.867, 1396.800
1460080828.595400, 286.500, 4.867, 1394.367
1460080828.595600, 287.000, 4.867, 1396.800
1460080828.595800, 285.000, 4.867, 1387.067
1460080828.596000, 284.500, 4.867, 1384.633
1460080828.596200, 285.000, 4.867, 1387.067
1460080828.596400, 285.000, 4.867, 1387.067
1460080828.596600, 284.500, 4.867, 1384.633
1460080828.596800, 284.000, 4.867, 1382.200
1460080828.597000, 284.000, 4.867, 1382.200
1460080828.597200, 284.500, 4.867, 1384.633
1460080828.597400, 285.500, 4.867, 1389.500
1460080828.597600, 286.000, 4.867, 1391.933
1460080828.597800, 285.500, 4.867, 1389.500
1460080828.598000, 284.500, 4.867, 1384.633
1460080828.598200, 284.000, 4.867, 1382.200
1460080828.598400, 284.500, 4.867, 1384.633
1460080828.598600, 284.000, 4.867, 1382.200
1460080828.598800, 284.000, 4.867, 1382.200
1460080828.599000, 283.500, 4.867, 1379.766
1460080828.599200, 284.500, 4.867, 1384.633
1460080828.599400, 283.500, 4.867, 1379.766
1460080828.599600, 283.500, 4.867, 1379.766
1460080828.599800, 283.000, 4.867, 1377.333
1460080828.600000, 283.000, 4.867, 1377.333
1460080828.600200, 283.000, 4.867, 1377.333
1460080828.600400, 283.500, 4.867, 1379.766
1460080828.600600, 284.500, 4.867, 1384.633
1460080828.600800, 285.000, 4.867, 1387.067
1460080828.601000, 286.000, 4.867, 1391.933
1460080828.601200, 296.500, 4.867, 1443.036
1460080828.601400, 293.000, 4.867, 1426.002
1460080828.601600, 290.500, 4.867, 1413.834
1460080828.601800, 293.000, 4.867, 1426.002
1460080828.602000, 296.000, 4.867, 1440.602
1460080828.602200, 296.500, 4.867, 1443.036
1460080828.602400, 294.000, 4.867, 1430.869
1460080828.602600, 295.500, 4.867, 1438.169
1460080828.602800, 291.000, 4.867, 1416.268
1460080828.603000, 290.500, 4.867, 1413.834
1460080828.603200, 291.000, 4.867, 1416.268
1460080828.603400, 288.000, 4.867, 1401.667
1460080828.603600, 289.000, 4.867, 1406.534
1460080828.603800, 285.500, 4.867, 1389.500
1460080828.604000, 286.000, 4.867, 1391.933
1460080828.604200, 285.000, 4.867, 1387.067
1460080828.604400, 285.500, 4.867, 1389.500
1460080828.604600, 285.500, 4.867, 1389.500
1460080828.604800, 285.500, 4.867, 1389.500
1460080828.605000, 285.500, 4.867, 1389.500
1460080828.605200, 286.000, 4.867, 1391.933
1460080828.605400, 285.000, 4.867, 1387.067
1460080828.605600, 285.500, 4.867, 1389.500
1460080828.605800, 284.500, 4.867, 1384.633
1460080828.606000, 285.000, 4.867, 1387.067
1460080828.606200, 289.500, 4.867, 1408.968
1460080828.606400, 280.000, 4.867, 1362.732
1460080828.606600, 285.000, 4.867, 1387.067
1460080828.606800, 284.500, 4.867, 1384.633
1460080828.607000, 284.500, 4.867, 1384.633
1460080828.607200, 285.000, 4.867, 1387.067
1460080828.607400, 286.000, 4.867, 1391.933
1460080828.607600, 286.000, 4.867, 1391.933
1460080828.607800, 285.500, 4.867, 1389.500
1460080828.608000, 285.500, 4.867, 1389.500
1460080828.608200, 285.000, 4.867, 1387.067
1460080828.608400, 285.000, 4.867, 1387.067
1460080828.608600, 285.000, 4.867, 1387.067
1460080828.608800, 285.500, 4.867, 1389.500
1460080828.609000, 286.000, 4.867, 1391.933
1460080828.609200, 289.500, 4.867, 1408.968
1460080828.609400, 287.500, 4.867, 1399.234
1460080828.609600, 286.000, 4.867, 1391.933
1460080828.609800, 286.000, 4.867, 1391.933
1460080828.610000, 286.500, 4.867, 1394.367
1460080828.610200, 286.000, 4.867, 1391.933
1460080828.610400, 285.500, 4.867, 1389.500
1460080828.610600, 285.500, 4.867, 1389.500
1460080828.610800, 285.500, 4.867, 1389.500
1460080828.611000, 285.500, 4.867, 1389.500
1460080828.611200, 287.500, 4.867, 1399.234
1460080828.611400, 287.500, 4.867, 1399.234
1460080828.611600, 288.000, 4.867, 1401.667
1460080828.611800, 286.000, 4.867, 1391.933
1460080828.612000, 285.500, 4.867, 1389.500
1460080828.612200, 285.000, 4.867, 1387.067
1460080828.612400, 284.000, 4.867, 1382.200
1460080828.612600, 284.000, 4.867, 1382.200
1460080828.612800, 285.000, 4.867, 1387.067
1460080828.613000, 284.500, 4.867, 1384.633
1460080828.613200, 285.500, 4.867, 1389.500
1460080828.613400, 284.500, 4.867, 1384.633
1460080828.613600, 285.500, 4.867, 1389.500
1460080828.613800, 286.000, 4.867, 1391.933
1460080828.614000, 286.500, 4.867, 1394.367
1460080828.614200, 285.500, 4.867, 1389.500
1460080828.614400, 285.500, 4.867, 1389.500
1460080828.614600, 285.000, 4.867, 1387.067
1460080828.614800, 283.000, 4.867, 1377.333
1460080828.615000, 283.000, 4.867, 1377.333
1460080828.615200, 283.000, 4.867, 1377.333
1460080828.615400, 282.500, 4.867, 1374.899
1460080828.615600, 283.000, 4.867, 1377.333
1460080828.615800, 284.000, 4.867, 1382.200
1460080828.616000, 284.000, 4.867, 1382.200
1460080828.616200, 284.500, 4.867, 1384.633
1460080828.616400, 284.000, 4.867, 1382.200
1460080828.616600, 284.000, 4.867, 1382.200
1460080828.616800, 284.000, 4.867, 1382.200
1460080828.617000, 284.000, 4.867, 1382.200
1460080828.617200, 287.000, 4.867, 1396.800
1460080828.617400, 286.500, 4.867, 1394.367
1460080828.617600, 285.500, 4.867, 1389.500
1460080828.617800, 286.000, 4.867, 1391.933
1460080828.618000, 285.500, 4.867, 1389.500
1460080828.618200, 285.500, 4.867, 1389.500
1460080828.618400, 284.000, 4.867, 1382.200
1460080828.618600, 284.500, 4.867, 1384.633
1460080828.618800, 284.000, 4.867, 1382.200
1460080828.619000, 285.000, 4.867, 1387.067
1460080828.619200, 293.500, 4.867, 1428.435
1460080828.619400, 292.000, 4.867, 1421.135
1460080828.619600, 292.000, 4.867, 1421.135
1460080828.619800, 293.500, 4.867, 1428.435
1460080828.620000, 294.500, 4.867, 1433.302
1460080828.620200, 295.000, 4.867, 1435.736
1460080828.620400, 293.000, 4.867, 1426.002
1460080828.620600, 294.000, 4.867, 1430.869
1460080828.620800, 291.000, 4.867, 1416.268
1460080828.621000, 289.500, 4.867, 1408.968
1460080828.621200, 288.500, 4.867, 1404.101
1460080828.621400, 285.500, 4.867, 1389.500
1460080828.621600, 284.000, 4.867, 1382.200
1460080828.621800, 283.500, 4.867, 1379.766
1460080828.622000, 283.500, 4.867, 1379.766
1460080828.622200, 284.000, 4.867, 1382.200
1460080828.622400, 283.500, 4.867, 1379.766
1460080828.622600, 285.000, 4.867, 1387.067
1460080828.622800, 286.000, 4.867, 1391.933
1460080828.623000, 285.500, 4.867, 1389.500
1460080828.623200, 285.000, 4.867, 1387.067
1460080828.623400, 284.500, 4.867, 1384.633
1460080828.623600, 284.500, 4.867, 1384.633
1460080828.623800, 283.500, 4.867, 1379.766
1460080828.624000, 284.500, 4.867, 1384.633
1460080828.624200, 289.500, 4.867, 1408.968
1460080828.624400, 279.000, 4.867, 1357.865
1460080828.624600, 284.000, 4.867, 1382.200
1460080828.624800, 286.000, 4.867, 1391.933
1460080828.625000, 284.000, 4.867, 1382.200
1460080828.625200, 288.000, 4.867, 1401.667
1460080828.625400, 287.500, 4.867, 1399.234
1460080828.625600, 286.500, 4.867, 1394.367
1460080828.625800, 284.500, 4.867, 1384.633
1460080828.626000, 285.500, 4.867, 1389.500
1460080828.626200, 285.500, 4.867, 1389.500
1460080828.626400, 285.000, 4.867, 1387.067
1460080828.626600, 284.500, 4.867, 1384.633
1460080828.626800, 284.000, 4.867, 1382.200
1460080828.627000, 284.500, 4.867, 1384.633
1460080828.627200, 286.000, 4.867, 1391.933
1460080828.627400, 286.500, 4.867, 1394.367
1460080828.627600, 289.500, 4.867, 1408.968
1460080828.627800, 286.500, 4.867, 1394.367
1460080828.628000, 286.000, 4.867, 1391.933
1460080828.628200, 285.500, 4.867, 1389.500
1460080828.628400, 285.000, 4.867, 1387.067
1460080828.628600, 285.500, 4.867, 1389.500
1460080828.628800, 286.000, 4.867, 1391.933
1460080828.629000, 286.000, 4.867, 1391.933
1460080828.629200, 284.500, 4.867, 1384.633
1460080828.629400, 284.500, 4.867, 1384.633
1460080828.629600, 286.500, 4.867, 1394.367
1460080828.629800, 285.500, 4.867, 1389.500
1460080828.630000, 286.000, 4.867, 1391.933
1460080828.630200, 285.000, 4.867, 1387.067
1460080828.630400, 286.000, 4.867, 1391.933
1460080828.630600, 286.000, 4.867, 1391.933
1460080828.630800, 285.500, 4.867, 1389.500
1460080828.631000, 285.500, 4.867, 1389.500
1460080828.631200, 285.000, 4.867, 1387.067
1460080828.631400, 284.000, 4.867, 1382.200
1460080828.631600, 283.500, 4.867, 1379.766
1460080828.631800, 284.000, 4.867, 1382.200
