Time (s), Avg Current (mA), Avg Voltage (V), Avg Power (mW)
1460081155.186000, 242.000, 4.904, 1186.671
1460081155.186200, 245.000, 4.904, 1201.382
1460081155.186400, 237.000, 4.904, 1162.153
1460081155.186600, 241.000, 4.904, 1181.768
1460081155.186800, 241.000, 4.904, 1181.768
1460081155.187000, 241.000, 4.904, 1181.768
1460081155.187200, 241.000, 4.904, 1181.768
1460081155.187400, 240.500, 4.904, 1179.316
1460081155.187600, 250.500, 4.904, 1228.352
1460081155.187800, 249.000, 4.904, 1220.996
1460081155.188000, 246.000, 4.904, 1206.286
1460081155.188200, 243.000, 4.904, 1191.575
1460081155.188400, 240.500, 4.904, 1179.316
1460081155.188600, 240.500, 4.904, 1179.316
1460081155.188800, 242.000, 4.904, 1186.671
1460081155.189000, 241.000, 4.904, 1181.768
1460081155.189200, 241.000, 4.904, 1181.768
1460081155.189400, 241.500, 4.904, 1184.219
1460081155.189600, 241.500, 4.904, 1184.219
1460081155.189800, 242.000, 4.904, 1186.671
1460081155.190000, 241.000, 4.904, 1181.768
1460081155.190200, 241.000, 4.904, 1181.768
1460081155.190400, 240.500, 4.904, 1179.316
1460081155.190600, 242.000, 4.904, 1186.671
1460081155.190800, 241.500, 4.904, 1184.219
1460081155.191000, 241.500, 4.904, 1184.219
1460081155.191200, 242.000, 4.904, 1186.671
1460081155.191400, 241.500, 4.904, 1184.219
1460081155.191600, 241.000, 4.904, 1181.768
1460081155.191800, 240.000, 4.904, 1176.864
1460081155.192000, 241.000, 4.904, 1181.768
1460081155.192200, 241.500, 4.904, 1184.219
1460081155.192400, 240.500, 4.904, 1179.316
1460081155.192600, 240.000, 4.904, 1176.864
1460081155.192800, 240.500, 4.904, 1179.316
1460081155.193000, 240.000, 4.904, 1176.864
1460081155.193200, 240.000, 4.904, 1176.864
1460081155.193400, 239.500, 4.904, 1174.412
1460081155.193600, 241.500, 4.904, 1184.219
1460081155.193800, 243.000, 4.904, 1191.575
1460081155.194000, 241.000, 4.904, 1181.768
1460081155.194200, 240.000, 4.904, 1176.864
1460081155.194400, 241.000, 4.904, 1181.768
1460081155.194600, 241.500, 4.904, 1184.219
1460081155.194800, 241.500, 4.904, 1184.219
1460081155.195000, 241.000, 4.904, 1181.768
1460081155.195200, 241.000, 4.904, 1181.768
1460081155.195400, 241.500, 4.904, 1184.219
1460081155.195600, 242.500, 4.904, 1189.123
1460081155.195800, 242.500, 4.904, 1189.123
1460081155.196000, 244.000, 4.904, 1196.478
1460081155.196200, 242.500, 4.904, 1189.123
1460081155.196400, 241.500, 4.904, 1184.219
1460081155.196600, 241.000, 4.904, 1181.768
1460081155.196800, 241.500, 4.904, 1184.219
1460081155.197000, 241.000, 4.904, 1181.768
1460081155.197200, 241.000, 4.904, 1181.768
1460081155.197400, 241.500, 4.904, 1184.219
1460081155.197600, 247.000, 4.904, 1211.189
1460081155.197800, 244.500, 4.904, 1198.930
1460081155.198000, 243.500, 4.904, 1194.027
1460081155.198200, 248.000, 4.904, 1216.093
1460081155.198400, 247.500, 4.904, 1213.641
1460081155.198600, 246.000, 4.904, 1206.286
1460081155.198800, 250.000, 4.904, 1225.900
1460081155.199000, 252.000, 4.904, 1235.707
1460081155.199200, 251.500, 4.904, 1233.255
1460081155.199400, 249.500, 4.904, 1223.448
1460081155.199600, 251.000, 4.904, 1230.804
1460081155.199800, 248.500, 4.904, 1218.545
1460081155.200000, 247.000, 4.904, 1211.189
1460081155.200200, 245.500, 4.904, 1203.834
1460081155.200400, 242.500, 4.904, 1189.123
1460081155.200600, 241.000, 4.904, 1181.768
1460081155.200800, 241.500, 4.904, 1184.219
1460081155.201000, 241.000, 4.904, 1181.768
1460081155.201200, 241.000, 4.904, 1181.768
1460081155.201400, 241.500, 4.904, 1184.219
1460081155.201600, 243.000, 4.904, 1191.575
1460081155.201800, 244.500, 4.904, 1198.930
1460081155.202000, 243.000, 4.904, 1191.575
1460081155.202200, 241.000, 4.904, 1181.768
1460081155.202400, 242.000, 4.904, 1186.671
1460081155.202600, 241.500, 4.904, 1184.219
1460081155.202800, 241.000, 4.904, 1181.768
1460081155.203000, 241.000, 4.904, 1181.768
1460081155.203200, 241.000, 4.904, 1181.768
1460081155.203400, 241.500, 4.904, 1184.219
1460081155.203600, 242.500, 4.904, 1189.123
1460081155.203800, 242.500, 4.904, 1189.123
1460081155.204000, 244.000, 4.904, 1196.478
1460081155.204200, 247.000, 4.904, 1211.189
1460081155.204400, 237.500, 4.904, 1164.605
1460081155.204600, 241.500, 4.904, 1184.219
1460081155.204800, 241.000, 4.904, 1181.768
1460081155.205000, 241.500, 4.904, 1184.219
1460081155.205200, 241.000, 4.904, 1181.768
1460081155.205400, 241.000, 4.904, 1181.768
1460081155.205600, 241.500, 4.904, 1184.219
1460081155.205800, 241.000, 4.904, 1181.768
1460081155.206000, 241.000, 4.904, 1181.768
1460081155.206200, 241.000, 4.904, 1181.768
1460081155.206400, 241.000, 4.904, 1181.768
1460081155.206600, 241.500, 4.904, 1184.219
1460081155.206800, 241.000, 4.904, 1181.768
1460081155.207000, 241.000, 4.904, 1181.768
1460081155.207200, 241.000, 4.904, 1181.768
1460081155.207400, 241.000, 4.904, 1181.768
1460081155.207600, 245.500, 4.904, 1203.834
1460081155.207800, 243.500, 4.904, 1194.027
1460081155.208000, 241.500, 4.904, 1184.219
1460081155.208200, 241.500, 4.904, 1184.219
1460081155.208400, 240.500, 4.904, 1179.316
1460081155.208600, 240.000, 4.904, 1176.864
1460081155.208800, 240.000, 4.904, 1176.864
1460081155.209000, 240.000, 4.904, 1176.864
1460081155.209200, 239.500, 4.904, 1174.412
1460081155.209400, 240.000, 4.904, 1176.864
1460081155.209600, 241.500, 4.904, 1184.219
1460081155.209800, 243.000, 4.904, 1191.575
1460081155.210000, 240.500, 4.904, 1179.316
1460081155.210200, 239.000, 4.904, 1171.960
1460081155.210400, 240.000, 4.904, 1176.864
1460081155.210600, 240.500, 4.904, 1179.316
1460081155.210800, 239.000, 4.904, 1171.960
1460081155.211000, 241.000, 4.904, 1181.768
1460081155.211200, 241.000, 4.904, 1181.768
1460081155.211400, 241.500, 4.904, 1184.219
1460081155.211600, 243.000, 4.904, 1191.575
1460081155.211800, 243.000, 4.904, 1191.575
1460081155.212000, 245.500, 4.904, 1203.834
1460081155.212200, 243.000, 4.904, 1191.575
1460081155.212400, 241.500, 4.904, 1184.219
1460081155.212600, 242.000, 4.904, 1186.671
1460081155.212800, 240.500, 4.904, 1179.316
1460081155.213000, 241.500, 4.904, 1184.219
1460081155.213200, 241.500, 4.904, 1184.219
1460081155.213400, 240.000, 4.904, 1176.864
1460081155.213600, 242.500, 4.904, 1189.123
1460081155.213800, 243.500, 4.904, 1194.027
1460081155.214000, 245.000, 4.904, 1201.382
1460081155.214200, 244.000, 4.904, 1196.478
1460081155.214400, 242.500, 4.904, 1189.123
1460081155.214600, 241.500, 4.904, 1184.219
1460081155.214800, 241.000, 4.904, 1181.768
1460081155.215000, 242.000, 4.904, 1186.671
1460081155.215200, 242.500, 4.904, 1189.123
1460081155.215400, 241.500, 4.904, 1184.219
1460081155.215600, 241.500, 4.904, 1184.219
1460081155.215800, 241.500, 4.904, 1184.219
1460081155.216000, 242.500, 4.904, 1189.123
1460081155.216200, 248.000, 4.904, 1216.093
1460081155.216400, 247.500, 4.904, 1213.641
1460081155.216600, 246.500, 4.904, 1208.737
1460081155.216800, 250.000, 4.904, 1225.900
1460081155.217000, 252.000, 4.904, 1235.707
1460081155.217200, 252.000, 4.904, 1235.707
1460081155.217400, 250.000, 4.904, 1225.900
1460081155.217600, 260.500, 4.904, 1277.388
1460081155.217800, 262.500, 4.904, 1287.195
1460081155.218000, 251.000, 4.904, 1230.804
1460081155.218200, 247.000, 4.904, 1211.189
1460081155.218400, 243.000, 4.904, 1191.575
1460081155.218600, 242.000, 4.904, 1186.671
1460081155.218800, 240.500, 4.904, 1179.316
1460081155.219000, 242.000, 4.904, 1186.671
1460081155.219200, 241.500, 4.904, 1184.219
1460081155.219400, 241.000, 4.904, 1181.768
1460081155.219600, 243.000, 4.904, 1191.575
1460081155.219800, 243.500, 4.904, 1194.027
1460081155.220000, 245.000, 4.904, 1201.382
1460081155.220200, 243.000, 4.904, 1191.575
1460081155.220400, 241.500, 4.904, 1184.219
1460081155.220600, 241.500, 4.904, 1184.219
1460081155.220800, 241.500, 4.904, 1184.219
1460081155.221000, 241.500, 4.904, 1184.219
1460081155.221200, 241.500, 4.904, 1184.219
1460081155.221400, 241.000, 4.904, 1181.768
1460081155.221600, 241.500, 4.904, 1184.219
1460081155.221800, 241.000, 4.904, 1181.768
1460081155.222000, 242.500, 4.904, 1189.123
1460081155.222200, 245.000, 4.904, 1201.382
1460081155.222400, 237.500, 4.904, 1164.605
1460081155.222600, 241.500, 4.904, 1184.219
1460081155.222800, 241.500, 4.904, 1184.219
1460081155.223000, 241.500, 4.904, 1184.219
1460081155.223200, 241.000, 4.904, 1181.768
1460081155.223400, 241.500, 4.904, 1184.219
1460081155.223600, 241.500, 4.904, 1184.219
1460081155.223800, 241.500, 4.904, 1184.219
1460081155.224000, 241.500, 4.904, 1184.219
1460081155.224200, 241.000, 4.904, 1181.768
1460081155.224400, 241.500, 4.904, 1184.219
1460081155.224600, 241.500, 4.904, 1184.219
1460081155.224800, 242.000, 4.904, 1186.671
1460081155.225000, 241.500, 4.904, 1184.219
1460081155.225200, 240.000, 4.904, 1176.864
1460081155.225400, 240.500, 4.904, 1179.316
1460081155.225600, 242.000, 4.904, 1186.671
1460081155.225800, 244.000, 4.904, 1196.478
1460081155.226000, 241.000, 4.904, 1181.768
1460081155.226200, 241.000, 4.904, 1181.768
1460081155.226400, 240.000, 4.904, 1176.864
1460081155.226600, 240.000, 4.904, 1176.864
1460081155.226800, 240.000, 4.904, 1176.864
1460081155.227000, 240.000, 4.904, 1176.864
1460081155.227200, 239.500, 4.904, 1174.412
1460081155.227400, 240.000, 4.904, 1176.864
1460081155.227600, 242.500, 4.904, 1189.123
1460081155.227800, 243.000, 4.904, 1191.575
1460081155.228000, 244.500, 4.904, 1198.930
1460081155.228200, 243.500, 4.904, 1194.027
1460081155.228400, 242.000, 4.904, 1186.671
1460081155.228600, 241.500, 4.904, 1184.219
1460081155.228800, 241.000, 4.904, 1181.768
1460081155.229000, 241.500, 4.904, 1184.219
1460081155.229200, 241.500, 4.904, 1184.219
1460081155.229400, 241.500, 4.904, 1184.219
1460081155.229600, 241.500, 4.904, 1184.219
1460081155.229800, 261.500, 4.904, 1282.291
1460081155.230000, 255.000, 4.904, 1250.418
1460081155.230200, 244.000, 4.904, 1196.478
1460081155.230400, 242.000, 4.904, 1186.671
1460081155.230600, 242.000, 4.904, 1186.671
1460081155.230800, 241.500, 4.904, 1184.219
1460081155.231000, 241.500, 4.904, 1184.219
1460081155.231200, 241.500, 4.904, 1184.219
1460081155.231400, 241.000, 4.904, 1181.768
1460081155.231600, 241.500, 4.904, 1184.219
1460081155.231800, 241.000, 4.904, 1181.768
1460081155.232000, 242.500, 4.904, 1189.123
1460081155.232200, 242.000, 4.904, 1186.671
1460081155.232400, 241.500, 4.904, 1184.219
1460081155.232600, 241.500, 4.904, 1184.219
1460081155.232800, 241.000, 4.904, 1181.768
1460081155.233000, 242.000, 4.904, 1186.671
1460081155.233200, 241.000, 4.904, 1181.768
1460081155.233400, 241.500, 4.904, 1184.219
1460081155.233600, 244.000, 4.904, 1196.478
1460081155.233800, 246.000, 4.904, 1206.286
1460081155.234000, 244.500, 4.904, 1198.930
1460081155.234200, 248.500, 4.904, 1218.545
1460081155.234400, 248.500, 4.904, 1218.545
1460081155.234600, 247.000, 4.904, 1211.189
1460081155.234800, 250.000, 4.904, 1225.900
1460081155.235000, 252.000, 4.904, 1235.707
1460081155.235200, 252.500, 4.904, 1238.159
1460081155.235400, 249.000, 4.904, 1220.996
1460081155.235600, 253.500, 4.904, 1243.063
1460081155.235800, 250.500, 4.904, 1228.352
1460081155.236000, 250.000, 4.904, 1225.900
1460081155.236200, 247.500, 4.904, 1213.641
1460081155.236400, 242.500, 4.904, 1189.123
1460081155.236600, 241.500, 4.904, 1184.219
1460081155.236800, 242.000, 4.904, 1186.671
1460081155.237000, 241.500, 4.904, 1184.219
1460081155.237200, 241.000, 4.904, 1181.768
1460081155.237400, 241.500, 4.904, 1184.219
1460081155.237600, 242.500, 4.904, 1189.123
1460081155.237800, 242.000, 4.904, 1186.671
1460081155.238000, 241.000, 4.904, 1181.768
1460081155.238200, 241.500, 4.904, 1184.219
1460081155.238400, 241.500, 4.904, 1184.219
1460081155.238600, 241.500, 4.904, 1184.219
1460081155.238800, 241.500, 4.904, 1184.219
1460081155.239000, 241.500, 4.904, 1184.219
1460081155.239200, 241.000, 4.904, 1181.768
1460081155.239400, 241.500, 4.904, 1184.219
1460081155.239600, 241.000, 4.904, 1181.768
1460081155.239800, 241.500, 4.904, 1184.219
1460081155.240000, 241.500, 4.904, 1184.219
1460081155.240200, 245.000, 4.904, 1201.382
1460081155.240400, 237.500, 4.904, 1164.605
1460081155.240600, 241.500, 4.904, 1184.219
1460081155.240800, 241.500, 4.904, 1184.219
1460081155.241000, 241.500, 4.904, 1184.219
1460081155.241200, 241.500, 4.904, 1184.219
1460081155.241400, 241.000, 4.904, 1181.768
1460081155.241600, 243.000, 4.904, 1191.575
1460081155.241800, 244.000, 4.904, 1196.478
1460081155.242000, 241.500, 4.904, 1184.219
1460081155.242200, 241.000, 4.904, 1181.768
1460081155.242400, 241.000, 4.904, 1181.768
1460081155.242600, 240.500, 4.904, 1179.316
1460081155.242800, 240.500, 4.904, 1179.316
1460081155.243000, 240.500, 4.904, 1179.316
1460081155.243200, 240.000, 4.904, 1176.864
1460081155.243400, 239.500, 4.904, 1174.412
1460081155.243600, 241.500, 4.904, 1184.219
1460081155.243800, 241.000, 4.904, 1181.768
1460081155.244000, 242.500, 4.904, 1189.123
1460081155.244200, 241.500, 4.904, 1184.219
1460081155.244400, 241.500, 4.904, 1184.219
1460081155.244600, 242.000, 4.904, 1186.671
1460081155.244800, 241.000, 4.904, 1181.768
1460081155.245000, 241.500, 4.904, 1184.219
1460081155.245200, 241.500, 4.904, 1184.219
1460081155.245400, 242.000, 4.904, 1186.671
1460081155.245600, 241.500, 4.904, 1184.219
1460081155.245800, 241.500, 4.904, 1184.219
1460081155.246000, 241.500, 4.904, 1184.219
1460081155.246200, 241.000, 4.904, 1181.768
1460081155.246400, 241.500, 4.904, 1184.219
1460081155.246600, 241.500, 4.904, 1184.219
1460081155.246800, 241.500, 4.904, 1184.219
1460081155.247000, 241.500, 4.904, 1184.219
1460081155.247200, 241.000, 4.904, 1181.768
1460081155.247400, 241.500, 4.904, 1184.219
1460081155.247600, 246.500, 4.904, 1208.737
1460081155.247800, 243.500, 4.904, 1194.027
1460081155.248000, 242.000, 4.904, 1186.671
1460081155.248200, 241.500, 4.904, 1184.219
1460081155.248400, 241.500, 4.904, 1184.219
1460081155.248600, 241.500, 4.904, 1184.219
1460081155.248800, 241.000, 4.904, 1181.768
1460081155.249000, 241.500, 4.904, 1184.219
1460081155.249200, 241.000, 4.904, 1181.768
1460081155.249400, 241.500, 4.904, 1184.219
1460081155.249600, 242.500, 4.904, 1189.123
1460081155.249800, 245.000, 4.904, 1201.382
1460081155.250000, 243.000, 4.904, 1191.575
1460081155.250200, 241.500, 4.904, 1184.219
1460081155.250400, 241.000, 4.904, 1181.768
1460081155.250600, 241.000, 4.904, 1181.768
1460081155.250800, 241.000, 4.904, 1181.768
1460081155.251000, 242.000, 4.904, 1186.671
1460081155.251200, 241.500, 4.904, 1184.219
1460081155.251400, 241.000, 4.904, 1181.768
1460081155.251600, 243.000, 4.904, 1191.575
1460081155.251800, 242.500, 4.904, 1189.123
1460081155.252000, 246.000, 4.904, 1206.286
1460081155.252200, 249.000, 4.904, 1220.996
1460081155.252400, 248.500, 4.904, 1218.545
1460081155.252600, 247.000, 4.904, 1211.189
1460081155.252800, 249.500, 4.904, 1223.448
1460081155.253000, 252.000, 4.904, 1235.707
1460081155.253200, 252.000, 4.904, 1235.707
1460081155.253400, 249.500, 4.904, 1223.448
1460081155.253600, 252.000, 4.904, 1235.707
1460081155.253800, 248.000, 4.904, 1216.093
1460081155.254000, 247.500, 4.904, 1213.641
1460081155.254200, 246.500, 4.904, 1208.737
1460081155.254400, 242.500, 4.904, 1189.123
1460081155.254600, 242.000, 4.904, 1186.671
1460081155.254800, 241.500, 4.904, 1184.219
1460081155.255000, 241.500, 4.904, 1184.219
1460081155.255200, 241.500, 4.904, 1184.219
1460081155.255400, 241.000, 4.904, 1181.768
1460081155.255600, 241.500, 4.904, 1184.219
1460081155.255800, 241.000, 4.904, 1181.768
1460081155.256000, 241.500, 4.904, 1184.219
1460081155.256200, 241.500, 4.904, 1184.219
1460081155.256400, 242.000, 4.904, 1186.671
1460081155.256600, 241.500, 4.904, 1184.219
1460081155.256800, 241.500, 4.904, 1184.219
1460081155.257000, 241.500, 4.904, 1184.219
1460081155.257200, 241.000, 4.904, 1181.768
1460081155.257400, 241.500, 4.904, 1184.219
1460081155.257600, 243.000, 4.904, 1191.575
1460081155.257800, 244.500, 4.904, 1198.930
1460081155.258000, 242.500, 4.904, 1189.123
1460081155.258200, 245.500, 4.904, 1203.834
1460081155.258400, 237.000, 4.904, 1162.153
1460081155.258600, 240.000, 4.904, 1176.864
1460081155.258800, 240.000, 4.904, 1176.864
1460081155.259000, 240.500, 4.904, 1179.316
1460081155.259200, 240.500, 4.904, 1179.316
1460081155.259400, 240.500, 4.904, 1179.316
1460081155.259600, 241.500, 4.904, 1184.219
1460081155.259800, 241.000, 4.904, 1181.768
1460081155.260000, 242.500, 4.904, 1189.123
1460081155.260200, 241.500, 4.904, 1184.219
1460081155.260400, 240.500, 4.904, 1179.316
1460081155.260600, 240.000, 4.904, 1176.864
1460081155.260800, 240.000, 4.904, 1176.864
1460081155.261000, 241.000, 4.904, 1181.768
1460081155.261200, 241.500, 4.904, 1184.219
1460081155.261400, 241.500, 4.904, 1184.219
1460081155.261600, 241.000, 4.904, 1181.768
1460081155.261800, 241.000, 4.904, 1181.768
1460081155.262000, 242.000, 4.904, 1186.671
1460081155.262200, 242.000, 4.904, 1186.671
1460081155.262400, 241.500, 4.904, 1184.219
1460081155.262600, 241.500, 4.904, 1184.219
1460081155.262800, 241.000, 4.904, 1181.768
1460081155.263000, 241.500, 4.904, 1184.219
1460081155.263200, 241.500, 4.904, 1184.219
1460081155.263400, 241.500, 4.904, 1184.219
1460081155.263600, 241.500, 4.904, 1184.219
1460081155.263800, 241.500, 4.904, 1184.219
1460081155.264000, 241.000, 4.904, 1181.768
1460081155.264200, 241.500, 4.904, 1184.219
1460081155.264400, 241.000, 4.904, 1181.768
1460081155.264600, 240.000, 4.904, 1176.864
1460081155.264800, 270.500, 4.904, 1326.424
1460081155.265000, 286.000, 4.904, 1402.430
1460081155.265200, 291.500, 4.904, 1429.399
1460081155.265400, 293.500, 4.904, 1439.207
1460081155.265600, 294.500, 4.904, 1444.110
1460081155.265800, 296.500, 4.904, 1453.917
1460081155.266000, 294.000, 4.904, 1441.658
1460081155.266200, 294.000, 4.904, 1441.658
1460081155.266400, 293.000, 4.904, 1436.755
1460081155.266600, 293.500, 4.904, 1439.207
1460081155.266800, 291.000, 4.904, 1426.948
1460081155.267000, 292.500, 4.904, 1434.303
1460081155.267200, 293.500, 4.904, 1439.207
1460081155.267400, 295.000, 4.904, 1446.562
1460081155.267600, 292.500, 4.904, 1434.303
1460081155.267800, 290.000, 4.904, 1422.044
1460081155.268000, 289.500, 4.904, 1419.592
1460081155.268200, 288.500, 4.904, 1414.689
1460081155.268400, 287.000, 4.904, 1407.333
1460081155.268600, 286.500, 4.904, 1404.881
1460081155.268800, 285.500, 4.904, 1399.978
1460081155.269000, 287.000, 4.904, 1407.333
1460081155.269200, 288.000, 4.904, 1412.237
1460081155.269400, 286.500, 4.904, 1404.881
1460081155.269600, 286.500, 4.904, 1404.881
1460081155.269800, 287.500, 4.904, 1409.785
1460081155.270000, 292.000, 4.904, 1431.851
1460081155.270200, 299.000, 4.904, 1466.176
1460081155.270400, 299.000, 4.904, 1466.176
1460081155.270600, 298.500, 4.904, 1463.725
1460081155.270800, 279.000, 4.904, 1368.104
1460081155.271000, 258.500, 4.904, 1267.581
1460081155.271200, 251.500, 4.904, 1233.255
1460081155.271400, 251.000, 4.904, 1230.804
1460081155.271600, 252.000, 4.904, 1235.707
1460081155.271800, 249.000, 4.904, 1220.996
1460081155.272000, 247.500, 4.904, 1213.641
1460081155.272200, 247.000, 4.904, 1211.189
1460081155.272400, 242.500, 4.904, 1189.123
1460081155.272600, 241.500, 4.904, 1184.219
1460081155.272800, 241.500, 4.904, 1184.219
1460081155.273000, 241.500, 4.904, 1184.219
1460081155.273200, 241.000, 4.904, 1181.768
1460081155.273400, 240.500, 4.904, 1179.316
1460081155.273600, 242.000, 4.904, 1186.671
1460081155.273800, 244.000, 4.904, 1196.478
1460081155.274000, 242.000, 4.904, 1186.671
1460081155.274200, 246.000, 4.904, 1206.286
1460081155.274400, 259.000, 4.904, 1270.032
1460081155.274600, 246.000, 4.904, 1206.286
1460081155.274800, 242.500, 4.904, 1189.123
1460081155.275000, 241.000, 4.904, 1181.768
1460081155.275200, 239.500, 4.904, 1174.412
1460081155.275400, 240.000, 4.904, 1176.864
1460081155.275600, 243.000, 4.904, 1191.575
1460081155.275800, 242.500, 4.904, 1189.123
1460081155.276000, 253.500, 4.904, 1243.063
1460081155.276200, 258.000, 4.904, 1265.129
1460081155.276400, 238.500, 4.904, 1169.509
1460081155.276600, 240.500, 4.904, 1179.316
1460081155.276800, 241.000, 4.904, 1181.768
1460081155.277000, 240.000, 4.904, 1176.864
1460081155.277200, 239.500, 4.904, 1174.412
1460081155.277400, 240.000, 4.904, 1176.864
1460081155.277600, 241.500, 4.904, 1184.219
1460081155.277800, 241.500, 4.904, 1184.219
1460081155.278000, 241.000, 4.904, 1181.768
1460081155.278200, 241.500, 4.904, 1184.219
1460081155.278400, 241.000, 4.904, 1181.768
1460081155.278600, 241.000, 4.904, 1181.768
1460081155.278800, 241.500, 4.904, 1184.219
1460081155.279000, 241.000, 4.904, 1181.768
1460081155.279200, 241.000, 4.904, 1181.768
1460081155.279400, 241.000, 4.904, 1181.768
1460081155.279600, 241.000, 4.904, 1181.768
1460081155.279800, 241.000, 4.904, 1181.768
1460081155.280000, 241.000, 4.904, 1181.768
1460081155.280200, 241.000, 4.904, 1181.768
1460081155.280400, 241.000, 4.904, 1181.768
1460081155.280600, 241.000, 4.904, 1181.768
1460081155.280800, 240.000, 4.904, 1176.864
1460081155.281000, 241.500, 4.904, 1184.219
1460081155.281200, 241.000, 4.904, 1181.768
1460081155.281400, 241.500, 4.904, 1184.219
1460081155.281600, 244.500, 4.904, 1198.930
1460081155.281800, 257.500, 4.904, 1262.677
1460081155.282000, 246.500, 4.904, 1208.737
1460081155.282200, 241.500, 4.904, 1184.219
1460081155.282400, 242.000, 4.904, 1186.671
1460081155.282600, 241.000, 4.904, 1181.768
1460081155.282800, 242.000, 4.904, 1186.671
1460081155.283000, 241.500, 4.904, 1184.219
1460081155.283200, 241.000, 4.904, 1181.768
1460081155.283400, 241.000, 4.904, 1181.768
1460081155.283600, 242.000, 4.904, 1186.671
1460081155.283800, 242.500, 4.904, 1189.123
