Time (s), Avg Current (mA), Avg Voltage (V), Avg Power (mW)
1460081013.190160, 240.500, 4.908, 1180.326
1460081013.190360, 241.000, 4.908, 1182.780
1460081013.190550, 242.000, 4.908, 1187.688
1460081013.190750, 244.500, 4.908, 1199.957
1460081013.190950, 242.500, 4.908, 1190.142
1460081013.191160, 241.000, 4.908, 1182.780
1460081013.191360, 241.000, 4.908, 1182.780
1460081013.191560, 241.000, 4.908, 1182.780
1460081013.191760, 240.500, 4.908, 1180.326
1460081013.191950, 240.000, 4.908, 1177.872
1460081013.192150, 241.000, 4.908, 1182.780
1460081013.192350, 241.000, 4.908, 1182.780
1460081013.192560, 241.000, 4.908, 1182.780
1460081013.192760, 243.000, 4.908, 1192.595
1460081013.192960, 242.000, 4.908, 1187.688
1460081013.193160, 245.000, 4.908, 1202.411
1460081013.193360, 241.000, 4.908, 1182.780
1460081013.193550, 241.500, 4.908, 1185.234
1460081013.193750, 241.000, 4.908, 1182.780
1460081013.193950, 241.000, 4.908, 1182.780
1460081013.194160, 241.000, 4.908, 1182.780
1460081013.194360, 240.000, 4.908, 1177.872
1460081013.194560, 240.000, 4.908, 1177.872
1460081013.194760, 240.500, 4.908, 1180.326
1460081013.194950, 240.000, 4.908, 1177.872
1460081013.195150, 240.000, 4.908, 1177.872
1460081013.195350, 240.000, 4.908, 1177.872
1460081013.195560, 240.000, 4.908, 1177.872
1460081013.195760, 239.500, 4.908, 1175.418
1460081013.195960, 239.500, 4.908, 1175.418
1460081013.196160, 239.500, 4.908, 1175.418
1460081013.196350, 240.500, 4.908, 1180.326
1460081013.196550, 239.500, 4.908, 1175.418
1460081013.196750, 239.500, 4.908, 1175.418
1460081013.196960, 240.000, 4.908, 1177.872
1460081013.197160, 241.000, 4.908, 1182.780
1460081013.197360, 240.500, 4.908, 1180.326
1460081013.197560, 240.500, 4.908, 1180.326
1460081013.197750, 240.500, 4.908, 1180.326
1460081013.197950, 240.500, 4.908, 1180.326
1460081013.198150, 241.000, 4.908, 1182.780
1460081013.198360, 240.500, 4.908, 1180.326
1460081013.198560, 241.000, 4.908, 1182.780
1460081013.198760, 243.500, 4.908, 1195.049
1460081013.198960, 242.500, 4.908, 1190.142
1460081013.199150, 241.000, 4.908, 1182.780
1460081013.199350, 240.500, 4.908, 1180.326
1460081013.199550, 241.000, 4.908, 1182.780
1460081013.199760, 240.000, 4.908, 1177.872
1460081013.199960, 241.500, 4.908, 1185.234
1460081013.200160, 240.000, 4.908, 1177.872
1460081013.200360, 241.500, 4.908, 1185.234
1460081013.200560, 242.000, 4.908, 1187.688
1460081013.200750, 243.000, 4.908, 1192.595
1460081013.200950, 242.000, 4.908, 1187.688
1460081013.201150, 243.500, 4.908, 1195.049
1460081013.201360, 241.000, 4.908, 1182.780
1460081013.201560, 245.000, 4.908, 1202.411
1460081013.201760, 237.000, 4.908, 1163.149
1460081013.201960, 240.500, 4.908, 1180.326
1460081013.202150, 240.500, 4.908, 1180.326
1460081013.202350, 240.500, 4.908, 1180.326
1460081013.202550, 241.000, 4.908, 1182.780
1460081013.202760, 240.500, 4.908, 1180.326
1460081013.202960, 241.000, 4.908, 1182.780
1460081013.203160, 240.500, 4.908, 1180.326
1460081013.203360, 240.000, 4.908, 1177.872
1460081013.203550, 240.500, 4.908, 1180.326
1460081013.203750, 240.500, 4.908, 1180.326
1460081013.203950, 242.000, 4.908, 1187.688
1460081013.204160, 247.500, 4.908, 1214.681
1460081013.204360, 246.500, 4.908, 1209.773
1460081013.204560, 246.000, 4.908, 1207.319
1460081013.204760, 249.000, 4.908, 1222.042
1460081013.204950, 251.500, 4.908, 1234.312
1460081013.205150, 252.000, 4.908, 1236.766
1460081013.205350, 248.500, 4.908, 1219.588
1460081013.205560, 251.500, 4.908, 1234.312
1460081013.205760, 247.000, 4.908, 1212.227
1460081013.205960, 247.000, 4.908, 1212.227
1460081013.206160, 246.000, 4.908, 1207.319
1460081013.206350, 242.500, 4.908, 1190.142
1460081013.206550, 241.500, 4.908, 1185.234
1460081013.206750, 244.000, 4.908, 1197.503
1460081013.206960, 243.000, 4.908, 1192.595
1460081013.207160, 241.500, 4.908, 1185.234
1460081013.207360, 240.500, 4.908, 1180.326
1460081013.207560, 241.500, 4.908, 1185.234
1460081013.207750, 241.000, 4.908, 1182.780
1460081013.207950, 240.500, 4.908, 1180.326
1460081013.208150, 240.500, 4.908, 1180.326
1460081013.208350, 240.500, 4.908, 1180.326
1460081013.208560, 241.500, 4.908, 1185.234
1460081013.208760, 243.500, 4.908, 1195.049
1460081013.208960, 242.000, 4.908, 1187.688
1460081013.209160, 243.500, 4.908, 1195.049
1460081013.209350, 241.000, 4.908, 1182.780
1460081013.209550, 241.000, 4.908, 1182.780
1460081013.209750, 240.500, 4.908, 1180.326
1460081013.209960, 240.500, 4.908, 1180.326
1460081013.210160, 241.000, 4.908, 1182.780
1460081013.210360, 241.000, 4.908, 1182.780
1460081013.210560, 241.000, 4.908, 1182.780
1460081013.210750, 241.000, 4.908, 1182.780
1460081013.210950, 240.500, 4.908, 1180.326
1460081013.211150, 239.500, 4.908, 1175.418
1460081013.211360, 240.000, 4.908, 1177.872
1460081013.211560, 240.000, 4.908, 1177.872
1460081013.211760, 239.500, 4.908, 1175.418
1460081013.211960, 239.500, 4.908, 1175.418
1460081013.212150, 240.000, 4.908, 1177.872
1460081013.212350, 239.500, 4.908, 1175.418
1460081013.212550, 239.500, 4.908, 1175.418
1460081013.212760, 239.500, 4.908, 1175.418
1460081013.212960, 239.500, 4.908, 1175.418
1460081013.213160, 239.000, 4.908, 1172.964
1460081013.213360, 239.500, 4.908, 1175.418
1460081013.213550, 240.000, 4.908, 1177.872
1460081013.213750, 240.500, 4.908, 1180.326
1460081013.213950, 240.500, 4.908, 1180.326
1460081013.214160, 240.500, 4.908, 1180.326
1460081013.214360, 240.500, 4.908, 1180.326
1460081013.214560, 240.500, 4.908, 1180.326
1460081013.214760, 244.000, 4.908, 1197.503
1460081013.214950, 242.500, 4.908, 1190.142
1460081013.215150, 241.000, 4.908, 1182.780
1460081013.215350, 240.500, 4.908, 1180.326
1460081013.215560, 240.500, 4.908, 1180.326
1460081013.215760, 241.000, 4.908, 1182.780
1460081013.215960, 241.000, 4.908, 1182.780
1460081013.216160, 241.000, 4.908, 1182.780
1460081013.216360, 240.000, 4.908, 1177.872
1460081013.216550, 241.500, 4.908, 1185.234
1460081013.216750, 243.000, 4.908, 1192.595
1460081013.216950, 241.000, 4.908, 1182.780
1460081013.217160, 244.500, 4.908, 1199.957
1460081013.217360, 242.500, 4.908, 1190.142
1460081013.217560, 241.000, 4.908, 1182.780
1460081013.217760, 241.000, 4.908, 1182.780
1460081013.217950, 241.000, 4.908, 1182.780
1460081013.218150, 241.000, 4.908, 1182.780
1460081013.218350, 240.500, 4.908, 1180.326
1460081013.218560, 240.500, 4.908, 1180.326
1460081013.218760, 241.000, 4.908, 1182.780
1460081013.218960, 240.500, 4.908, 1180.326
1460081013.219160, 240.500, 4.908, 1180.326
1460081013.219350, 240.500, 4.908, 1180.326
1460081013.219550, 245.000, 4.908, 1202.411
1460081013.219750, 236.500, 4.908, 1160.695
1460081013.219960, 240.500, 4.908, 1180.326
1460081013.220160, 240.500, 4.908, 1180.326
1460081013.220360, 241.000, 4.908, 1182.780
1460081013.220560, 241.500, 4.908, 1185.234
1460081013.220750, 240.500, 4.908, 1180.326
1460081013.220950, 241.000, 4.908, 1182.780
1460081013.221150, 240.500, 4.908, 1180.326
1460081013.221360, 240.500, 4.908, 1180.326
1460081013.221560, 240.500, 4.908, 1180.326
1460081013.221760, 241.500, 4.908, 1185.234
1460081013.221960, 242.000, 4.908, 1187.688
1460081013.222150, 248.000, 4.908, 1217.134
1460081013.222350, 246.500, 4.908, 1209.773
1460081013.222550, 246.000, 4.908, 1207.319
1460081013.222760, 252.000, 4.908, 1236.766
1460081013.222960, 253.500, 4.908, 1244.127
1460081013.223160, 252.000, 4.908, 1236.766
1460081013.223360, 249.000, 4.908, 1222.042
1460081013.223550, 251.500, 4.908, 1234.312
1460081013.223750, 247.000, 4.908, 1212.227
1460081013.223950, 247.000, 4.908, 1212.227
1460081013.224150, 245.500, 4.908, 1204.865
1460081013.224360, 242.000, 4.908, 1187.688
1460081013.224560, 241.000, 4.908, 1182.780
1460081013.224760, 242.500, 4.908, 1190.142
1460081013.224960, 242.000, 4.908, 1187.688
1460081013.225150, 243.500, 4.908, 1195.049
1460081013.225350, 242.000, 4.908, 1187.688
1460081013.225550, 241.000, 4.908, 1182.780
1460081013.225760, 241.000, 4.908, 1182.780
1460081013.225960, 241.000, 4.908, 1182.780
1460081013.226160, 240.500, 4.908, 1180.326
1460081013.226360, 241.000, 4.908, 1182.780
1460081013.226550, 240.500, 4.908, 1180.326
1460081013.226750, 241.000, 4.908, 1182.780
1460081013.226950, 240.500, 4.908, 1180.326
1460081013.227160, 241.000, 4.908, 1182.780
1460081013.227360, 240.500, 4.908, 1180.326
1460081013.227560, 240.500, 4.908, 1180.326
1460081013.227760, 240.000, 4.908, 1177.872
1460081013.227950, 239.500, 4.908, 1175.418
1460081013.228150, 240.500, 4.908, 1180.326
1460081013.228350, 239.500, 4.908, 1175.418
1460081013.228560, 239.500, 4.908, 1175.418
1460081013.228760, 240.000, 4.908, 1177.872
1460081013.228960, 240.000, 4.908, 1177.872
1460081013.229160, 239.500, 4.908, 1175.418
1460081013.229350, 239.000, 4.908, 1172.964
1460081013.229550, 239.500, 4.908, 1175.418
1460081013.229750, 239.000, 4.908, 1172.964
1460081013.229960, 239.500, 4.908, 1175.418
1460081013.230160, 239.500, 4.908, 1175.418
1460081013.230360, 240.500, 4.908, 1180.326
1460081013.230560, 241.000, 4.908, 1182.780
1460081013.230750, 243.500, 4.908, 1195.049
1460081013.230950, 242.500, 4.908, 1190.142
1460081013.231150, 241.000, 4.908, 1182.780
1460081013.231360, 241.000, 4.908, 1182.780
1460081013.231560, 241.000, 4.908, 1182.780
1460081013.231760, 240.500, 4.908, 1180.326
1460081013.231960, 241.000, 4.908, 1182.780
1460081013.232160, 240.500, 4.908, 1180.326
1460081013.232350, 240.500, 4.908, 1180.326
1460081013.232550, 241.000, 4.908, 1182.780
1460081013.232750, 243.000, 4.908, 1192.595
1460081013.232960, 242.000, 4.908, 1187.688
1460081013.233160, 243.500, 4.908, 1195.049
1460081013.233360, 242.000, 4.908, 1187.688
1460081013.233560, 241.000, 4.908, 1182.780
1460081013.233750, 241.000, 4.908, 1182.780
1460081013.233950, 241.500, 4.908, 1185.234
1460081013.234150, 241.000, 4.908, 1182.780
1460081013.234360, 241.000, 4.908, 1182.780
1460081013.234560, 241.000, 4.908, 1182.780
1460081013.234760, 240.500, 4.908, 1180.326
1460081013.234960, 241.000, 4.908, 1182.780
1460081013.235150, 240.500, 4.908, 1180.326
1460081013.235350, 240.500, 4.908, 1180.326
1460081013.235550, 240.500, 4.908, 1180.326
1460081013.235760, 240.500, 4.908, 1180.326
1460081013.235960, 241.000, 4.908, 1182.780
1460081013.236160, 241.000, 4.908, 1182.780
1460081013.236360, 241.500, 4.908, 1185.234
1460081013.236550, 241.000, 4.908, 1182.780
1460081013.236750, 240.500, 4.908, 1180.326
1460081013.236950, 241.000, 4.908, 1182.780
1460081013.237160, 240.500, 4.908, 1180.326
1460081013.237360, 241.000, 4.908, 1182.780
1460081013.237560, 244.500, 4.908, 1199.957
1460081013.237760, 237.000, 4.908, 1163.149
1460081013.237950, 241.000, 4.908, 1182.780
1460081013.238150, 241.000, 4.908, 1182.780
1460081013.238350, 241.000, 4.908, 1182.780
1460081013.238560, 240.500, 4.908, 1180.326
1460081013.238760, 243.500, 4.908, 1195.049
1460081013.238960, 242.500, 4.908, 1190.142
1460081013.239160, 241.500, 4.908, 1185.234
1460081013.239350, 241.000, 4.908, 1182.780
1460081013.239550, 241.500, 4.908, 1185.234
1460081013.239750, 240.500, 4.908, 1180.326
1460081013.239950, 241.000, 4.908, 1182.780
1460081013.240160, 247.500, 4.908, 1214.681
1460081013.240360, 247.000, 4.908, 1212.227
1460081013.240560, 246.500, 4.908, 1209.773
1460081013.240760, 251.000, 4.908, 1231.858
1460081013.240950, 252.500, 4.908, 1239.220
1460081013.241150, 255.000, 4.908, 1251.489
1460081013.241350, 249.500, 4.908, 1224.496
1460081013.241560, 251.000, 4.908, 1231.858
1460081013.241760, 246.000, 4.908, 1207.319
1460081013.241960, 247.500, 4.908, 1214.681
1460081013.242160, 246.000, 4.908, 1207.319
1460081013.242350, 242.500, 4.908, 1190.142
1460081013.242550, 241.000, 4.908, 1182.780
1460081013.242750, 241.000, 4.908, 1182.780
1460081013.242960, 241.000, 4.908, 1182.780
1460081013.243160, 240.500, 4.908, 1180.326
1460081013.243360, 240.500, 4.908, 1180.326
1460081013.243560, 241.000, 4.908, 1182.780
1460081013.243750, 241.000, 4.908, 1182.780
1460081013.243950, 241.000, 4.908, 1182.780
1460081013.244150, 241.000, 4.908, 1182.780
1460081013.244360, 240.500, 4.908, 1180.326
1460081013.244560, 240.000, 4.908, 1177.872
1460081013.244760, 240.000, 4.908, 1177.872
1460081013.244960, 239.500, 4.908, 1175.418
1460081013.245150, 239.500, 4.908, 1175.418
1460081013.245350, 240.000, 4.908, 1177.872
1460081013.245550, 240.500, 4.908, 1180.326
1460081013.245760, 239.500, 4.908, 1175.418
1460081013.245960, 239.500, 4.908, 1175.418
1460081013.246160, 239.500, 4.908, 1175.418
1460081013.246360, 240.000, 4.908, 1177.872
1460081013.246550, 239.500, 4.908, 1175.418
1460081013.246750, 242.500, 4.908, 1190.142
1460081013.246950, 242.000, 4.908, 1187.688
1460081013.247160, 241.500, 4.908, 1185.234
1460081013.247360, 240.500, 4.908, 1180.326
1460081013.247560, 241.000, 4.908, 1182.780
1460081013.247760, 240.500, 4.908, 1180.326
1460081013.247960, 240.500, 4.908, 1180.326
1460081013.248150, 240.500, 4.908, 1180.326
1460081013.248350, 241.000, 4.908, 1182.780
1460081013.248550, 241.000, 4.908, 1182.780
1460081013.248760, 242.500, 4.908, 1190.142
1460081013.248960, 242.000, 4.908, 1187.688
1460081013.249160, 244.000, 4.908, 1197.503
1460081013.249360, 241.500, 4.908, 1185.234
1460081013.249550, 240.500, 4.908, 1180.326
1460081013.249750, 240.000, 4.908, 1177.872
1460081013.249950, 241.000, 4.908, 1182.780
1460081013.250160, 241.500, 4.908, 1185.234
1460081013.250360, 241.500, 4.908, 1185.234
1460081013.250560, 241.500, 4.908, 1185.234
1460081013.250760, 241.000, 4.908, 1182.780
1460081013.250950, 241.000, 4.908, 1182.780
1460081013.251150, 240.000, 4.908, 1177.872
1460081013.251350, 241.000, 4.908, 1182.780
1460081013.251560, 241.500, 4.908, 1185.234
1460081013.251760, 241.000, 4.908, 1182.780
1460081013.251960, 241.000, 4.908, 1182.780
1460081013.252160, 240.500, 4.908, 1180.326
1460081013.252350, 241.000, 4.908, 1182.780
1460081013.252550, 241.000, 4.908, 1182.780
1460081013.252750, 241.000, 4.908, 1182.780
1460081013.252960, 240.500, 4.908, 1180.326
1460081013.253160, 240.500, 4.908, 1180.326
1460081013.253360, 240.500, 4.908, 1180.326
1460081013.253560, 240.500, 4.908, 1180.326
1460081013.253750, 241.000, 4.908, 1182.780
1460081013.253950, 241.000, 4.908, 1182.780
1460081013.254150, 241.000, 4.908, 1182.780
1460081013.254360, 241.000, 4.908, 1182.780
1460081013.254560, 241.000, 4.908, 1182.780
1460081013.254760, 244.000, 4.908, 1197.503
1460081013.254960, 242.500, 4.908, 1190.142
1460081013.255150, 241.000, 4.908, 1182.780
1460081013.255350, 241.000, 4.908, 1182.780
1460081013.255550, 245.000, 4.908, 1202.411
1460081013.255750, 237.000, 4.908, 1163.149
1460081013.255960, 241.500, 4.908, 1185.234
1460081013.256160, 240.500, 4.908, 1180.326
1460081013.256360, 240.500, 4.908, 1180.326
1460081013.256560, 240.500, 4.908, 1180.326
1460081013.256750, 242.500, 4.908, 1190.142
1460081013.256950, 242.000, 4.908, 1187.688
1460081013.257150, 243.500, 4.908, 1195.049
1460081013.257360, 241.500, 4.908, 1185.234
1460081013.257560, 241.000, 4.908, 1182.780
1460081013.257760, 240.500, 4.908, 1180.326
1460081013.257960, 241.500, 4.908, 1185.234
1460081013.258150, 247.500, 4.908, 1214.681
1460081013.258350, 246.500, 4.908, 1209.773
1460081013.258550, 246.500, 4.908, 1209.773
1460081013.258760, 249.000, 4.908, 1222.042
1460081013.258960, 251.500, 4.908, 1234.312
1460081013.259160, 251.000, 4.908, 1231.858
1460081013.259360, 249.000, 4.908, 1222.042
1460081013.259550, 251.500, 4.908, 1234.312
1460081013.259750, 247.500, 4.908, 1214.681
1460081013.259950, 247.500, 4.908, 1214.681
1460081013.260160, 245.500, 4.908, 1204.865
1460081013.260360, 242.500, 4.908, 1190.142
1460081013.260560, 242.000, 4.908, 1187.688
1460081013.260760, 241.000, 4.908, 1182.780
1460081013.260950, 241.000, 4.908, 1182.780
1460081013.261150, 240.000, 4.908, 1177.872
1460081013.261350, 240.000, 4.908, 1177.872
1460081013.261560, 240.000, 4.908, 1177.872
1460081013.261760, 239.500, 4.908, 1175.418
1460081013.261960, 239.500, 4.908, 1175.418
1460081013.262160, 240.000, 4.908, 1177.872
1460081013.262350, 239.000, 4.908, 1172.964
1460081013.262550, 239.500, 4.908, 1175.418
1460081013.262750, 242.500, 4.908, 1190.142
1460081013.262960, 242.000, 4.908, 1187.688
1460081013.263160, 239.500, 4.908, 1175.418
1460081013.263360, 239.500, 4.908, 1175.418
1460081013.263560, 240.000, 4.908, 1177.872
1460081013.263760, 240.500, 4.908, 1180.326
1460081013.263950, 241.000, 4.908, 1182.780
1460081013.264150, 240.500, 4.908, 1180.326
1460081013.264350, 240.500, 4.908, 1180.326
1460081013.264560, 241.000, 4.908, 1182.780
1460081013.264760, 242.500, 4.908, 1190.142
1460081013.264960, 242.000, 4.908, 1187.688
1460081013.265160, 244.000, 4.908, 1197.503
1460081013.265350, 241.500, 4.908, 1185.234
1460081013.265550, 241.000, 4.908, 1182.780
1460081013.265750, 241.000, 4.908, 1182.780
1460081013.265960, 241.000, 4.908, 1182.780
1460081013.266160, 241.000, 4.908, 1182.780
1460081013.266360, 241.500, 4.908, 1185.234
1460081013.266560, 240.500, 4.908, 1180.326
1460081013.266750, 241.000, 4.908, 1182.780
1460081013.266950, 241.000, 4.908, 1182.780
1460081013.267150, 242.000, 4.908, 1187.688
1460081013.267360, 241.000, 4.908, 1182.780
1460081013.267560, 241.000, 4.908, 1182.780
1460081013.267760, 240.500, 4.908, 1180.326
1460081013.267960, 241.000, 4.908, 1182.780
1460081013.268150, 241.000, 4.908, 1182.780
1460081013.268350, 241.500, 4.908, 1185.234
1460081013.268550, 241.000, 4.908, 1182.780
1460081013.268760, 240.500, 4.908, 1180.326
1460081013.268960, 241.000, 4.908, 1182.780
1460081013.269160, 240.500, 4.908, 1180.326
1460081013.269360, 240.000, 4.908, 1177.872
1460081013.269550, 241.000, 4.908, 1182.780
1460081013.269750, 241.000, 4.908, 1182.780
1460081013.269950, 240.500, 4.908, 1180.326
1460081013.270160, 240.500, 4.908, 1180.326
1460081013.270360, 241.000, 4.908, 1182.780
1460081013.270560, 240.500, 4.908, 1180.326
1460081013.270760, 242.500, 4.908, 1190.142
1460081013.270960, 242.500, 4.908, 1190.142
1460081013.271150, 272.500, 4.908, 1337.376
1460081013.271350, 286.000, 4.908, 1403.631
1460081013.271550, 291.000, 4.908, 1428.170
1460081013.271760, 292.500, 4.908, 1435.532
1460081013.271960, 293.000, 4.908, 1437.985
1460081013.272160, 293.000, 4.908, 1437.985
1460081013.272360, 292.500, 4.908, 1435.532
1460081013.272550, 291.500, 4.908, 1430.624
1460081013.272750, 303.500, 4.908, 1489.517
1460081013.272950, 317.500, 4.908, 1558.227
1460081013.273160, 319.500, 4.908, 1568.042
1460081013.273360, 307.000, 4.908, 1506.695
1460081013.273560, 301.500, 4.908, 1479.702
1460081013.273760, 289.000, 4.908, 1418.354
1460081013.273950, 291.500, 4.908, 1430.624
1460081013.274150, 289.000, 4.908, 1418.354
1460081013.274350, 288.000, 4.908, 1413.446
1460081013.274560, 287.000, 4.908, 1408.539
1460081013.274760, 287.000, 4.908, 1408.539
1460081013.274960, 287.000, 4.908, 1408.539
1460081013.275160, 287.000, 4.908, 1408.539
1460081013.275350, 287.500, 4.908, 1410.993
1460081013.275550, 287.000, 4.908, 1408.539
1460081013.275750, 287.000, 4.908, 1408.539
1460081013.275960, 287.500, 4.908, 1410.993
1460081013.276160, 294.500, 4.908, 1445.347
1460081013.276360, 295.500, 4.908, 1450.255
1460081013.276560, 295.000, 4.908, 1447.801
1460081013.276750, 287.500, 4.908, 1410.993
1460081013.276950, 263.000, 4.908, 1290.751
1460081013.277150, 252.500, 4.908, 1239.220
1460081013.277360, 250.000, 4.908, 1226.950
1460081013.277560, 252.000, 4.908, 1236.766
1460081013.277760, 247.000, 4.908, 1212.227
1460081013.277960, 246.500, 4.908, 1209.773
1460081013.278150, 246.500, 4.908, 1209.773
1460081013.278350, 242.500, 4.908, 1190.142
1460081013.278550, 240.500, 4.908, 1180.326
1460081013.278750, 245.000, 4.908, 1202.411
1460081013.278960, 243.500, 4.908, 1195.049
1460081013.279160, 241.000, 4.908, 1182.780
1460081013.279360, 240.500, 4.908, 1180.326
1460081013.279560, 240.000, 4.908, 1177.872
1460081013.279750, 240.000, 4.908, 1177.872
1460081013.279950, 239.000, 4.908, 1172.964
1460081013.280150, 240.000, 4.908, 1177.872
1460081013.280360, 242.500, 4.908, 1190.142
1460081013.280560, 246.500, 4.908, 1209.773
1460081013.280760, 256.000, 4.908, 1256.397
1460081013.280960, 245.500, 4.908, 1204.865
1460081013.281150, 246.000, 4.908, 1207.319
